1,0,1
1.41421,1.15108e-12,2
1.73205,2.27374e-13,3
2,0,4
2.23371,0.000551708,4.99
2.44949,6.87805e-12,6
2.64575,2.27374e-13,7
2.82843,4.60432e-12,8
3,0,9
3.16066,0.000260706,9.99
3.31199,0.000693251,10.97
3.46115,0.000426287,11.98
3.60131,0.000582232,12.97
3.73344,0.0014438,13.94
3.85708,0.0029275,14.88
3.98726,0.00179564,15.9
4.11199,0.00156284,16.91
4.21968,0.00433714,17.81
4.34016,0.00295433,18.84
4.44934,0.0033959,19.8
4.56035,0.00322718,20.8
4.66659,0.00296616,21.78
4.77358,0.00300084,22.79
4.87095,0.0038645,23.73
4.96952,0.00383468,24.7
5.07015,0.0036421,25.71
5.15516,0.00443801,26.58
5.25799,0.00356813,27.65
5.3531,0.00433829,28.66
5.4495,0.00300158,29.7
5.54597,0.00217045,30.76
5.63096,0.00228692,31.71
5.7226,0.00191674,32.75
5.81275,0.00201216,33.79
5.89477,0.0016562,34.75
5.97389,0.00268689,35.69
6.0369,0.00584729,36.45
6.12163,0.00570203,37.48
6.21582,0.00353087,38.64
6.29095,0.00403798,39.58
6.35875,0.00639674,40.44
6.42275,0.0082935,41.26
6.50493,0.00589317,42.32
6.58062,0.00537379,43.31
6.65171,0.00462705,44.25
6.72194,0.00546929,45.19
6.79146,0.00601247,46.13
6.8581,0.00646423,47.04
6.9445,0.00396495,48.23
7.01332,0.00334317,49.19
7.07721,0.00311742,50.09
7.14754,0.00255953,51.09
7.20253,0.00351012,51.88
7.26336,0.00362577,52.76
7.32435,0.00387147,53.65
7.39097,0.00356695,54.63
7.46506,0.00295861,55.73
7.51909,0.00322661,56.54
7.57003,0.00470649,57.31
7.63054,0.00497482,58.23
7.69121,0.00529012,59.16
7.74496,0.00561974,59.99
7.80793,0.00618412,60.97
7.86855,0.00587165,61.92
7.92801,0.00670758,62.86
7.97891,0.00701383,63.67
8.04143,0.00541747,64.67
8.09531,0.00591753,65.54
8.14199,0.00798534,66.3
8.20983,0.00871097,67.41
8.27951,0.00968368,68.56
8.33734,0.00875885,69.52
8.39057,0.00839783,70.41
8.43335,0.0086067,71.13
8.49422,0.00829035,72.16
8.54407,0.00894142,73.01
8.61387,0.0112075,74.21
8.66528,0.0129511,75.1
8.72328,0.0144015,76.11
8.78482,0.0170209,77.19
8.84661,0.0174839,78.28
8.89736,0.0169437,79.18
8.9342,0.0200516,79.84
9.01382,0.0210867,81.27
9.06207,0.0189286,82.14
9.10277,0.0195716,82.88
9.133,0.0182966,83.43
9.18757,0.0185099,84.43
9.25919,0.0175168,85.75
9.30436,0.0188774,86.59
9.35532,0.0178991,87.54
9.40162,0.019363,88.41
9.4355,0.0212746,89.05
9.48981,0.0235808,90.08
9.55442,0.0232595,91.31
9.583,0.0259818,91.86
9.63098,0.0243315,92.78
9.67186,0.025119,93.57
9.76484,0.017945,95.37
9.80773,0.0184877,96.21
