1,0,1
1.41421,1.42109e-14,2
1.73205,1.42109e-14,3
2,0,4
2.23607,5.68434e-14,5
2.44949,0,6
2.64575,5.68434e-14,7
2.82843,5.68434e-14,8
3,0,9
3.14605,0.00237006,9.9
3.30119,0.00214407,10.9
3.44935,0.00195744,11.9
3.60555,0,13
3.74166,5.68434e-14,14
3.87298,0,15
3.97417,0.00600668,15.8
4.07308,0.0100098,16.6
4.19411,0.00941991,17.6
4.31174,0.00889578,18.6
4.38034,0.0126404,19.2
4.48206,0.011129,20.1
4.60336,0.00904168,21.2
4.71077,0.00863073,22.2
4.79492,0.00869998,23
4.89792,0.0104212,24
5.019,0.00960383,25.2
5.11769,0.00923417,26.2
5.23376,0.00778044,27.4
5.32846,0.0075024,28.4
5.42151,0.00724356,29.4
5.53124,0.00533481,30.6
5.60297,0.00677593,31.4
5.72688,0.00281319,32.8
5.82231,0.000671676,33.9
5.89893,0.00264764,34.8
5.94929,0.00600124,35.4
6.06609,0.00250048,36.8
6.16441,0,38
6.245,2.27374e-13,39
6.30058,0.00262291,39.7
6.3715,0.00400063,40.6
6.47298,0.000542185,41.9
6.55744,2.27374e-13,43
6.62567,0.000517263,43.9
6.70071,0.00050563,44.9
6.77492,0.000494523,45.9
6.84832,0.000483886,46.9
6.92095,0.000473694,47.9
6.98564,0.000824767,48.8
7.05685,0.000808101,49.8
7.12736,0.0007921,50.8
7.1762,0.00219891,51.5
7.22477,0.00268888,52.2
7.30739,0.00206856,53.4
7.35512,0.00226659,54.1
7.43627,0.00185763,55.3
7.50986,0.00195808,56.4
7.57609,0.00280417,57.4
7.64181,0.00275587,58.4
7.70054,0.00173205,59.3
7.75882,0.000661167,60.2
7.823,0.000650411,61.2
7.87401,2.27374e-13,62
7.93725,9.09495e-13,63
7.99373,0.000354336,63.9
8.06226,9.09495e-13,65
8.12404,0,66
8.18535,9.09495e-13,67
8.24621,9.09495e-13,68
8.30662,9.09495e-13,69
8.35456,0.00130442,69.8
8.40824,0.00146258,70.7
8.46155,0.00225363,71.6
8.52635,0.001422,72.7
8.59066,0.000544232,73.8
8.64288,0.000704712,74.7
8.69474,0.00146407,75.6
8.74055,0.00276325,76.4
8.77478,0.00324684,77
8.81446,0.00520651,77.7
8.88805,0.00253178,79
8.93295,0.00237589,79.8
8.96085,0.00315734,80.3
9.01094,0.00296345,81.2
9.03292,0.00633686,81.6
9.044,0.00600671,81.8
9.14861,0.00302705,83.7
9.20857,0.00224659,84.8
9.24652,0.00190071,85.5
9.27887,0.00257714,86.1
9.30584,0.00126706,86.6
9.35939,0.00182933,87.6
9.402,0.00237685,88.4
9.45509,0.00123346,89.4
9.50783,0.00121982,90.4
9.54453,0.00189524,91.1
9.6124,0.001738,92.4
9.62794,0.00272348,92.7
9.62792,0.00325171,92.7
9.68488,0.00308485,93.8
9.70548,0.00358491,94.2
9.73131,0.00160655,94.7
9.76721,0.00167493,95.4
9.81832,0.000621759,96.4
