1,0,1
1.41421,1.15108e-12,2
1.73205,2.27374e-13,3
1.99414,0.00339714,3.98
2.23103,0.00251493,4.98
2.44949,6.87805e-12,6
2.64379,0.000381334,6.99
2.82843,4.60432e-12,8
3,0,9
3.16228,6.87805e-12,10
3.31662,6.87805e-12,11
3.46108,0.000901867,11.98
3.60555,5.11591e-13,13
3.74166,6.87805e-12,14
3.87167,0.00017074,14.99
3.99492,0.000619516,15.96
4.11572,0.000854741,16.94
4.23667,0.00067871,17.95
4.34959,0.000994783,18.92
4.46081,0.00115403,19.9
4.57374,0.000897695,20.92
4.66988,0.00227538,21.81
4.77255,0.00283252,22.78
4.87095,0.0038645,23.73
4.96856,0.00345133,24.69
5.05721,0.00462758,25.58
5.16892,0.00229211,26.72
5.25711,0.00284447,27.64
5.35799,0.00198717,28.71
5.44683,0.00204833,29.67
5.53604,0.0022019,30.65
5.62207,0.00237696,31.61
5.70595,0.00221081,32.56
5.79208,0.00184711,33.55
5.88714,0.00162619,34.66
5.96892,0.00192996,35.63
6.04958,0.00262442,36.6
6.12022,0.00301606,37.46
6.18997,0.00434241,38.32
6.27099,0.00466026,39.33
6.36608,0.00305762,40.53
6.44336,0.00310856,41.52
6.51663,0.00351837,42.47
6.59373,0.00272932,43.48
6.66613,0.00264472,44.44
6.73699,0.0028735,45.39
6.8093,0.00344349,46.37
6.88091,0.00301634,47.35
6.95894,0.00316064,48.43
7.03331,0.00259436,49.47
7.09622,0.00355876,50.36
7.15229,0.00470553,51.16
7.21763,0.00576839,52.1
7.29831,0.00464041,53.27
7.36035,0.00526724,54.18
7.41779,0.00638153,55.03
7.48091,0.00590085,55.97
7.54008,0.00718955,56.86
7.60352,0.00657067,57.82
7.66901,0.00636448,58.82
7.73007,0.00598296,59.76
7.80221,0.00555483,60.88
7.86989,0.00477948,61.94
7.92931,0.00602906,62.88
7.98019,0.00654606,63.69
8.02948,0.0073853,64.48
8.07904,0.00903881,65.28
8.13089,0.00869949,66.12
8.18112,0.00924891,66.94
8.24629,0.00863942,68.01
8.30614,0.00797267,69
8.36135,0.00782444,69.92
8.43098,0.00865976,71.09
8.4942,0.00858358,72.16
8.55939,0.00695425,73.27
8.61644,0.00689151,74.25
8.6859,0.00502919,75.45
8.73127,0.00495781,76.24
8.78265,0.00508167,77.14
8.84225,0.00473808,78.19
8.89859,0.00500716,79.19
8.94959,0.00481525,80.1
9.00808,0.00442635,81.15
9.05964,0.00273135,82.08
9.10366,0.00334564,82.88
9.1606,0.00339441,83.92
9.21724,0.00253555,84.96
9.27187,0.00247577,85.97
9.3073,0.00426488,86.63
9.35019,0.00414782,87.43
9.39392,0.00433766,88.25
9.44216,0.00551943,89.16
9.48966,0.00631068,90.06
9.54273,0.00631006,91.07
9.57875,0.00751326,91.76
9.61776,0.00879072,92.51
9.64976,0.0120853,93.13
9.71335,0.0108085,94.36
9.75072,0.0134294,95.09
9.81057,0.0128262,96.26
