0.91197,0.186306,1.018
1.3371,0.172137,1.96
1.6709,0.125079,2.917
1.96887,0.132545,4.009
2.19562,0.120246,4.941
2.41814,0.127551,5.975
2.59651,0.117062,6.859
2.77427,0.13536,7.832
2.94655,0.126814,8.809
3.09748,0.106648,9.701
3.25047,0.106491,10.672
3.39746,0.112282,11.655
3.54564,0.126458,12.698
3.67595,0.118405,13.631
3.81177,0.122416,14.652
3.93529,0.122508,15.609
4.06647,0.123807,16.66
4.18802,0.135507,17.675
4.30029,0.138476,18.631
4.41702,0.150948,19.661
4.53754,0.137732,20.727
4.62782,0.136227,21.553
4.71861,0.13175,22.397
4.82778,0.140585,23.448
4.94302,0.141644,24.575
5.03143,0.152798,25.468
5.13461,0.145823,26.51
5.22802,0.142849,27.475
5.3209,0.154066,28.466
5.43601,0.142842,29.693
5.54345,0.139186,30.869
5.63358,0.131825,31.869
5.71198,0.136366,32.763
5.78535,0.132766,33.603
5.85418,0.13663,34.408
5.92176,0.131774,35.199
6.00292,0.130079,36.165
6.09835,0.131339,37.321
6.15706,0.139831,38.049
6.22081,0.146732,38.845
6.30768,0.144393,39.931
6.3902,0.146526,40.981
6.45091,0.140976,41.755
6.50744,0.145534,42.492
6.56521,0.131281,43.233
6.64014,0.141812,44.233
6.69147,0.138517,44.914
6.75039,0.124472,45.692
6.8166,0.131225,46.597
6.88225,0.132857,47.498
6.93,0.135208,48.16
6.99441,0.140338,49.062
7.06663,0.143818,50.081
7.10706,0.143846,50.654
7.18093,0.136465,51.702
7.24131,0.140443,52.577
7.31971,0.137866,53.716
7.3646,0.137655,54.375
7.41201,0.135048,55.073
7.47798,0.128834,56.049
7.50893,0.127022,56.511
7.56958,0.135341,57.434
7.62366,0.132739,58.253
7.6959,0.120197,59.347
7.75464,0.118575,60.253
7.81188,0.123604,61.149
7.88308,0.12513,62.268
7.95329,0.129273,63.384
8.02665,0.127961,64.555
8.0852,0.13355,65.504
8.15916,0.12118,66.693
8.21538,0.115787,67.608
