mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.302,0.210795,0.302, 0.210795
0.611,0.417677,0.558279, 0.299324
0.915,0.639773,0.765564, 0.32891
1.241,0.924926,0.954694, 0.329554
1.552,1.07929,1.11635, 0.30575
1.791,1.29132,1.22416, 0.29242
2.063,1.49704,1.32702, 0.301999
2.348,1.84489,1.42462, 0.318438
2.682,2.14287,1.54795, 0.285843
3.001,2.357,1.65873, 0.249595
3.33,2.3951,1.76492, 0.215039
3.663,2.69943,1.85744, 0.212901
4.01,2.93989,1.94992, 0.207799
4.274,3.22893,2.01531, 0.212504
4.66,3.46439,2.1096, 0.209573
4.994,3.87796,2.18543, 0.217865
5.155,4.01297,2.21946, 0.228969
5.427,4.1147,2.28457, 0.207736
5.748,4.37248,2.35022, 0.224445
6.005,4.81097,2.40266, 0.232211
6.433,4.54552,2.49596, 0.203177
6.725,4.73337,2.55417, 0.201156
6.856,5.44126,2.57431, 0.228871
7.219,5.695,2.64536, 0.221055
7.454,6.09189,2.68892, 0.223683
7.559,6.37653,2.70758, 0.227965
7.947,6.58221,2.77877, 0.225394
8.263,6.83783,2.83609, 0.219562
8.708,6.91478,2.91514, 0.209936
9.096,6.90678,2.98316, 0.196756
9.442,6.96264,3.04165, 0.190325
9.64,7.2624,3.07295, 0.196981
10.082,7.9613,3.14216, 0.208819
10.355,7.69297,3.18741, 0.195436
10.643,7.83753,3.23241, 0.194503
10.904,8.10678,3.27194, 0.198441
11.152,8.25292,3.31017, 0.194778
11.491,8.99992,3.35941, 0.205393
11.737,9.33582,3.39574, 0.205956
12.176,9.46301,3.46031, 0.202278
12.398,9.17759,3.49361, 0.19272
12.609,8.64811,3.52582, 0.177623
12.784,9.08735,3.54992, 0.18211
13.286,9.1282,3.62077, 0.176059
13.673,9.06407,3.6746, 0.170364
14.026,9.15731,3.72282, 0.16663
14.233,9.53271,3.75007, 0.169999
14.526,9.57933,3.78938, 0.166629
14.788,9.33904,3.82479, 0.158985
15.149,10.0828,3.87044, 0.168732
15.418,10.5253,3.90432, 0.174259
15.802,10.9588,3.9527, 0.178162
16.263,11.4318,4.01023, 0.181034
16.569,11.3012,4.04892, 0.175286
16.927,11.4916,4.0932, 0.172752
17.035,12.0998,4.10538, 0.180906
17.398,12.5236,4.14896, 0.184165
17.813,12.8641,4.19844, 0.186145
18.121,13.3784,4.23437, 0.191127
18.131,14.0038,4.23463, 0.198877
18.412,13.9422,4.26809, 0.195427
18.69,14.1279,4.30071, 0.193909
18.96,14.2204,4.33212, 0.192731
19.149,15.1768,4.35255, 0.204262
19.514,15.8679,4.3936, 0.210246
19.625,15.9284,4.40646, 0.208108
19.882,15.9101,4.43576, 0.206122
20.323,16.5567,4.48472, 0.210318
20.587,18.3005,4.51188, 0.229896
20.799,18.8786,4.53464, 0.235995
21.141,18.0611,4.5738, 0.221298
21.304,17.4396,4.59257, 0.21227
21.436,17.8259,4.60679, 0.213438
21.695,18.468,4.6344, 0.21737
21.761,18.3399,4.64214, 0.211535
22.142,17.6658,4.68422, 0.200111
22.661,17.5341,4.73975, 0.195824
22.784,17.2694,4.75334, 0.189815
22.861,16.8357,4.76207, 0.183685
23.339,17.15,4.81198, 0.183873
23.708,16.9846,4.85064, 0.179264
23.904,16.5048,4.87148, 0.172702
24.516,16.1877,4.9346, 0.165685
24.967,17.2799,4.97935, 0.173114
25.245,17.955,5.00668, 0.178189
25.915,19.4338,5.07213, 0.188627
26.076,18.5522,5.08893, 0.178818
26.038,18.3825,5.08538, 0.176924
26.232,18.1922,5.10483, 0.172802
26.797,19.9077,5.15858, 0.186163
26.972,21.2832,5.17442, 0.197392
27.243,20.7179,5.20127, 0.189823
27.508,21.5119,5.22605, 0.196451
27.909,22.1787,5.26384, 0.20103
27.949,22.8004,5.26709, 0.206813
28.272,21.7,5.29885, 0.194305
28.278,20.6407,5.30035, 0.184306
28.292,20.4388,5.30197, 0.181168
28.747,19.091,5.3461, 0.166296
28.934,17.7216,5.3648, 0.153092
29.342,17.373,5.40314, 0.148166
29.656,18.4217,5.43153, 0.154612
30.001,19.087,5.46294, 0.157483
30.243,18.5479,5.48556, 0.151818
30.622,18.4711,5.52013, 0.15036
31.093,20.0823,5.56163, 0.161386
31.44,19.0604,5.59362, 0.151469
31.691,18.5775,5.61637, 0.147422
31.964,18.1867,5.641, 0.143192
32.317,18.8905,5.67177, 0.148133
32.602,19.6676,5.69641, 0.152973
32.813,19.562,5.7151, 0.150644
32.985,19.5348,5.7302, 0.149889
33.509,20.0699,5.77556, 0.151962
33.668,21.4657,5.78848, 0.161582
33.925,21.1094,5.81102, 0.157146
34.171,21.2997,5.83216, 0.157065
34.419,20.5855,5.85395, 0.150278
34.541,20.7125,5.86434, 0.150649
34.849,21.6602,5.89006, 0.15631
35.335,21.1627,5.93161, 0.151049
35.716,21.6253,5.96351, 0.152604
36.144,22.5353,5.99902, 0.155886
36.632,21.1426,6.04049, 0.144563
36.753,21.58,6.05032, 0.146787
37.291,20.5523,6.09532, 0.138213
37.407,19.3954,6.10552, 0.129683
37.615,19.6788,6.12245, 0.130736
37.915,19.8058,6.14692, 0.130447
38.396,21.2193,6.18536, 0.137543
38.578,20.0479,6.20064, 0.130267
38.885,18.5218,6.22622, 0.119373
39.144,18.8653,6.24685, 0.121084
39.332,18.7137,6.26202, 0.119335
39.641,19.2161,6.28648, 0.121435
40.011,18.5449,6.31622, 0.11665
40.429,19.5389,6.34885, 0.121467
40.73,19.8531,6.37242, 0.122537
40.968,18.913,6.39156, 0.116219
41.241,20.0369,6.41246, 0.121648
41.539,20.3904,6.43553, 0.12321
42.028,20.9252,6.47323, 0.125436
42.081,20.0424,6.47777, 0.11973
42.58,18.9116,6.51675, 0.1122
43.003,18.203,6.54951, 0.107135
