mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.898,0.0915963,0.898, 0.0915963
1.82,0.165599,1.33437, 0.0394215
2.739,0.234878,1.64707, 0.0261556
3.622,0.325115,1.89638, 0.0257535
4.506,0.419969,2.11666, 0.025791
5.412,0.474253,2.32129, 0.0235808
6.294,0.605562,2.50362, 0.0258499
7.154,0.776287,2.6692, 0.0292547
7.98,1.0176,2.81877, 0.0344486
8.778,1.20271,2.95658, 0.0366192
9.637,1.26323,3.09872, 0.0349911
10.442,1.55463,3.22528, 0.0396416
11.254,1.64749,3.349, 0.0382496
12.112,1.82147,3.47459, 0.0392476
12.957,2.18515,3.59327, 0.0453898
13.795,2.27698,3.7082, 0.0442983
14.533,2.49692,3.80627, 0.0453443
15.272,2.67002,3.90209, 0.0456995
16.166,2.87844,4.01489, 0.0466036
17.006,3.60796,4.11699, 0.0564108
17.888,3.76145,4.2229, 0.05508
18.799,4.16659,4.32911, 0.0577824
19.673,4.48407,4.42872, 0.0593823
20.46,4.8044,4.51656, 0.0606677
21.207,5.23418,4.59817, 0.0637296
22.002,5.19399,4.68416, 0.0606702
22.715,5.59577,4.75939, 0.0632294
23.469,6.06902,4.8376, 0.0665998
24.218,6.23845,4.91445, 0.0662025
25.128,5.99562,5.00665, 0.0614795
25.792,5.72877,5.07298, 0.0569574
26.597,5.65859,5.15195, 0.054591
27.351,5.8198,5.2246, 0.0546232
28.157,5.66234,5.3015, 0.0512951
28.968,5.75496,5.3775, 0.0506113
29.703,5.69678,5.44556, 0.0490112
30.493,5.56995,5.51782, 0.0467626
31.276,5.58782,5.58841, 0.0457396
32.066,5.41966,5.6589, 0.0430447
32.772,5.844,5.72075, 0.0450667
33.343,6.07536,5.77033, 0.0462906
34.039,6.48748,5.83015, 0.0484703
34.869,6.52784,5.90096, 0.0476719
35.537,6.41062,5.95745, 0.0457685
36.225,6.63436,6.01488, 0.0462266
37.018,7.27966,6.08017, 0.0496474
37.77,7.87307,6.14147, 0.052559
38.533,8.14891,6.20322, 0.0533075
39.196,8.44557,6.25638, 0.0541081
39.755,8.53895,6.30089, 0.0540376
40.235,8.75578,6.33881, 0.054799
40.923,9.49908,6.39256, 0.0584882
41.723,9.62628,6.45487, 0.0580226
42.362,10.551,6.50382, 0.0626809
43.034,11.6769,6.55486, 0.0681063
43.578,12.1899,6.59604, 0.0704384
44.326,12.9097,6.65229, 0.0732238
45.243,12.8139,6.72102, 0.0710017
45.968,13.393,6.77456, 0.0734951
46.654,13.2623,6.82515, 0.071511
47.182,13.6049,6.86366, 0.0723269
47.784,13.8414,6.90737, 0.0722005
48.359,14.0561,6.94882, 0.0728648
48.819,14.0602,6.98185, 0.0729146
