mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.525,0.249375,0.525, 0.249375
1.04,0.518398,0.875976, 0.272659
1.511,0.795881,1.1134, 0.27132
1.964,1.09871,1.31043, 0.246771
2.471,1.25715,1.51282, 0.182352
2.974,1.57534,1.67254, 0.176613
3.454,1.86789,1.81207, 0.170382
3.961,2.17546,1.94954, 0.160273
4.407,2.61734,2.06001, 0.163344
4.883,2.81931,2.17472, 0.153569
5.328,2.98643,2.27566, 0.149343
5.783,3.26992,2.37291, 0.152277
6.215,3.28877,2.46481, 0.139658
6.615,3.56676,2.54427, 0.141637
6.982,3.97767,2.6139, 0.149476
7.436,4.1899,2.70008, 0.145511
7.942,4.51864,2.79169, 0.148466
8.252,5.11448,2.84432, 0.161832
8.49,5.15792,2.88638, 0.158751
8.931,5.77426,2.96027, 0.167785
9.295,5.96598,3.02087, 0.16933
9.629,6.63337,3.07407, 0.17911
10.198,6.96077,3.16574, 0.17611
10.474,6.85933,3.21022, 0.168529
10.876,6.93261,3.27227, 0.168262
11.39,7.70992,3.34871, 0.176189
11.774,8.25293,3.4043, 0.184789
12.148,8.34007,3.45848, 0.186932
12.533,8.5389,3.51362, 0.187505
12.954,8.65789,3.57315, 0.186661
13.203,8.73177,3.60897, 0.178376
13.592,8.88954,3.66291, 0.17512
14.068,9.06937,3.72769, 0.172335
14.484,9.22174,3.784, 0.165371
14.751,10.081,3.81723, 0.179745
15.24,10.2904,3.88134, 0.175178
15.635,10.1798,3.93297, 0.166767
15.966,9.42085,3.97696, 0.1498
16.265,9.93479,4.01356, 0.156323
16.554,9.5211,4.05057, 0.146916
16.825,9.15439,4.0847, 0.140208
17.125,9.59338,4.12064, 0.14532
17.394,10.0268,4.15251, 0.150665
17.597,10.5686,4.17613, 0.156949
17.897,10.3624,4.21261, 0.150874
18.397,10.1494,4.27259, 0.141932
18.709,9.57434,4.31015, 0.131586
19.124,10.2726,4.35728, 0.138058
19.503,10.632,4.40039, 0.13952
19.694,11.2024,4.42145, 0.144731
19.904,12.4768,4.44352, 0.159112
20.264,12.9383,4.4835, 0.16226
20.669,12.8794,4.529, 0.157124
21.021,12.6604,4.56809, 0.153605
21.274,11.5509,4.59733, 0.138548
21.627,11.7299,4.63566, 0.137632
21.951,12.4906,4.66959, 0.1459
22.05,12.1875,4.68063, 0.141722
22.369,10.9068,4.71649, 0.123767
22.59,11.3559,4.73938, 0.128322
22.81,11.7339,4.76228, 0.13064
