mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.205,0.162974,0.205, 0.162974
0.42,0.3356,0.393054, 0.265508
0.636,0.481509,0.566692, 0.314859
0.805,0.662973,0.674414, 0.350165
1.013,0.836841,0.80664, 0.362327
1.191,0.996519,0.90536, 0.371316
1.354,1.08668,1.00393, 0.346115
1.577,1.26407,1.11108, 0.34249
1.809,1.47852,1.21186, 0.340395
2.004,1.65798,1.28684, 0.348035
2.214,1.7562,1.3771, 0.317578
2.445,1.96496,1.46136, 0.309405
2.722,2.10271,1.56339, 0.277803
3.048,2.18169,1.6747, 0.243378
3.217,2.24791,1.72906, 0.227348
3.46,2.4824,1.79944, 0.221992
3.623,2.42688,1.85459, 0.183499
3.786,2.58821,1.89676, 0.188292
4.076,2.67423,1.9732, 0.182456
4.216,2.81934,2.00727, 0.186854
4.433,2.91351,2.06049, 0.187357
4.627,3.02787,2.10751, 0.185386
4.767,3.08471,2.14176, 0.17983
4.895,3.35597,2.16997, 0.186214
5.148,3.4201,2.22887, 0.180114
5.378,3.58912,2.28022, 0.178579
5.768,3.76817,2.36488, 0.175337
5.95,4.0075,2.40134, 0.183538
6.083,4.42408,2.42564, 0.199246
6.184,4.47414,2.44645, 0.198844
6.328,4.58244,2.4753, 0.200857
6.667,4.60009,2.54504, 0.189728
6.744,4.68046,2.5603, 0.188816
6.901,4.71319,2.59167, 0.184206
7.171,4.60176,2.64591, 0.170125
7.32,5.3536,2.67022, 0.189917
7.579,5.55975,2.71813, 0.190725
7.705,5.47198,2.74237, 0.184392
7.914,5.41461,2.78138, 0.17787
8.359,6.14411,2.85811, 0.190163
8.394,6.27276,2.86297, 0.197348
8.708,6.72878,2.91665, 0.201143
8.96,6.62039,2.96079, 0.193699
9.116,7.06656,2.98536, 0.203594
9.296,7.74438,3.01286, 0.218676
9.681,8.21725,3.07594, 0.219578
10.115,8.14375,3.14774, 0.206701
10.257,8.38898,3.16933, 0.212314
10.418,8.39928,3.19469, 0.211937
10.617,8.6263,3.2256, 0.212493
10.757,8.80596,3.2468, 0.215316
10.98,9.1096,3.27993, 0.222052
11.135,9.58273,3.30272, 0.227044
11.352,9.84013,3.33531, 0.227712
11.492,10.2459,3.35485, 0.236978
11.479,10.3976,3.35223, 0.241606
11.724,10.2779,3.38991, 0.232551
11.844,11.0657,3.40607, 0.242729
12.16,11.2144,3.45253, 0.240084
12.425,10.9684,3.49259, 0.226809
12.492,10.6979,3.50252, 0.224399
12.675,10.7634,3.52964, 0.216657
12.801,10.6114,3.54762, 0.215425
13.104,10.9271,3.58965, 0.21844
13.148,10.9381,3.59597, 0.217008
13.325,11.0874,3.62079, 0.214893
13.539,11.1085,3.65055, 0.212491
13.706,11.1436,3.6736, 0.210708
13.77,11.669,3.68085, 0.221332
13.857,10.9385,3.69514, 0.202969
14.136,10.8335,3.73365, 0.195903
14.171,10.0118,3.74052, 0.179513
14.375,9.59237,3.76904, 0.169405
14.481,9.83563,3.78294, 0.170416
14.751,9.77699,3.81883, 0.167527
14.948,9.97736,3.84437, 0.168821
15.163,10.4304,3.87152, 0.174349
15.231,10.0556,3.88098, 0.16906
15.577,10.7061,3.92461, 0.174469
15.777,10.5673,3.95076, 0.168546
15.903,10.2296,3.96776, 0.159917
16.022,10.7315,3.98171, 0.168033
16.059,10.5895,3.98629, 0.168526
16.305,10.646,4.01739, 0.165585
16.429,10.0969,4.03343, 0.16044
16.482,10.0937,4.04016, 0.159084
16.866,10.0061,4.08822, 0.152431
17.127,9.79087,4.12092, 0.144963
17.306,10.0524,4.14238, 0.146663
17.679,10.448,4.18714, 0.146834
17.974,10.1813,4.22296, 0.140581
18.086,10.1706,4.23638, 0.139092
18.299,10.5396,4.26098, 0.142991
18.379,10.9714,4.26983, 0.147556
18.571,11.619,4.29119, 0.156623
18.668,11.0558,4.30352, 0.147684
18.728,11.8821,4.30852, 0.164582
19.12,13.1216,4.35218, 0.178542
19.309,12.7295,4.37434, 0.174098
19.431,12.9373,4.38841, 0.172833
19.462,12.6866,4.3924, 0.168837
19.722,12.5227,4.42186, 0.169173
20.04,11.4504,4.45973, 0.150832
20.129,11.3383,4.46985, 0.14943
20.193,11.0877,4.47755, 0.144506
20.316,11.5262,4.49092, 0.147597
20.6,11.932,4.5219, 0.152412
20.796,11.5464,4.54464, 0.142175
21.145,11.03,4.58399, 0.132006
21.344,12.2556,4.60398, 0.147388
