mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.781,0.171038,0.781, 0.171038
1.557,0.34275,1.20259, 0.110756
2.356,0.517265,1.51103, 0.0727627
3.128,0.661613,1.75119, 0.061341
3.911,0.849079,1.96243, 0.0598661
4.756,0.926461,2.16856, 0.0533522
5.545,1.11197,2.3433, 0.0539321
6.299,1.3416,2.49847, 0.0565914
7.116,1.37854,2.65812, 0.0503547
7.887,1.47023,2.79979, 0.0481194
8.661,1.71408,2.93423, 0.0512572
9.415,1.96278,3.05946, 0.0547437
10.17,2.00309,3.18104, 0.0509923
10.927,2.27569,3.29748, 0.0536701
11.721,2.56317,3.41537, 0.0563344
12.401,2.69021,3.51367, 0.0552017
13.19,2.8999,3.62413, 0.0557265
13.994,3.27396,3.73286, 0.0598098
14.744,3.19646,3.83257, 0.0554106
15.391,3.1101,3.91656, 0.051579
16.142,3.64784,4.01053, 0.0576679
16.898,3.58759,4.10413, 0.0540717
17.611,3.94566,4.18966, 0.0576838
18.336,4.05509,4.27542, 0.0567507
19.183,4.4775,4.37299, 0.0599078
19.926,4.31852,4.45762, 0.0555998
20.655,4.69799,4.53834, 0.058423
21.266,4.64126,4.60543, 0.0560184
22.035,4.37178,4.68877, 0.0504125
22.858,4.20984,4.77612, 0.0466616
23.561,4.46429,4.84902, 0.0479568
24.274,4.28293,4.92233, 0.0447241
25.026,4.81934,4.99773, 0.0487594
25.711,4.93949,5.06582, 0.0485428
26.472,5.49523,5.13999, 0.0526326
27.324,5.95703,5.22196, 0.0552331
28.078,5.8279,5.29392, 0.052495
28.774,6.14294,5.35911, 0.0541313
29.656,5.80364,5.44122, 0.0492558
30.37,6.1931,5.50626, 0.0512892
31.018,6.44168,5.56468, 0.0523371
31.809,6.73451,5.63522, 0.0533238
32.561,6.79428,5.70164, 0.0523806
33.152,7.17091,5.75307, 0.0542093
33.903,7.66561,5.81776, 0.0567809
34.66,7.67038,5.88257, 0.055497
35.323,7.58272,5.93878, 0.0538435
36.102,7.99359,6.00387, 0.0555592
36.928,8.42284,6.07211, 0.0575612
37.631,8.52483,6.12973, 0.0574367
38.323,9.16273,6.18569, 0.0604507
39.041,9.44935,6.2434, 0.0612417
39.694,10.5704,6.29496, 0.0677564
40.517,10.3797,6.36024, 0.0647218
41.139,10.8517,6.40878, 0.0668267
41.781,10.745,6.45882, 0.0649158
42.865,11.6288,6.54193, 0.0684245
43.689,12.0803,6.60452, 0.0695856
44.552,11.6013,6.66984, 0.0654879
45.204,12.5024,6.7182, 0.0699511
46.044,12.2101,6.78064, 0.066927
46.759,11.6589,6.83345, 0.0629878
47.464,11.5507,6.88497, 0.0613042
48.112,12.8154,6.93144, 0.0672663
48.759,12.9549,6.97797, 0.0669252
49.376,12.9587,7.02212, 0.0659844
50.057,12.4298,7.0707, 0.0623798
51.013,12.7628,7.13796, 0.0627301
51.535,12.6227,7.17452, 0.0614288
52.068,13.5734,7.2113, 0.0652962
52.732,13.4422,7.25729, 0.0639145
53.435,13.3738,7.30564, 0.062651
54.007,13.3009,7.34475, 0.0616427
54.63,12.9451,7.38719, 0.0594022
55.258,13.7454,7.42938, 0.0623971
55.853,13.4194,7.46946, 0.0602214
56.599,14.3402,7.51903, 0.0632005
57.059,13.4655,7.54984, 0.0588671
57.657,12.8433,7.58954, 0.0557816
58.248,13.3225,7.62828, 0.0572491
58.739,13.7889,7.66031, 0.058583
59.286,12.9122,7.69621, 0.0543086
59.985,12.7188,7.74159, 0.0527035
60.572,13.1728,7.7793, 0.0542805
61.275,13.9174,7.82421, 0.0566016
61.734,14.3812,7.85338, 0.0582184
62.389,15.3217,7.89478, 0.061263
62.856,15.6072,7.92424, 0.0624103
63.381,15.2638,7.95742, 0.0603908
64.103,16.4004,8.00241, 0.0643321
64.754,16.4195,8.04303, 0.063811
65.636,17.4735,8.09749, 0.0667085
66.143,17.8886,8.12868, 0.0677829
66.761,17.8499,8.16665, 0.0669837
67.382,17.098,8.20479, 0.063658
68.11,16.4619,8.24923, 0.0604506
68.701,16.4256,8.285, 0.0599335
69.52,16.7736,8.33425, 0.0605638
70.108,18.0644,8.36919, 0.0648733
70.897,17.5344,8.41635, 0.0623527
71.517,17.0337,8.45324, 0.0601981
72.137,18.2002,8.48961, 0.0636502
72.755,18.2269,8.52595, 0.0634103
73.415,18.4947,8.56453, 0.0638551
73.783,19.9499,8.58571, 0.0686509
74.552,19.2414,8.63057, 0.0653056
75.211,18.5845,8.66883, 0.0622443
75.71,19.1699,8.69749, 0.0636704
75.975,20.0584,8.71256, 0.0663197
76.647,20.5544,8.75097, 0.0672662
77.24,20.3584,8.78486, 0.0660534
77.93,19.9231,8.82416, 0.0640364
78.498,21.238,8.85608, 0.0676441
79.121,20.6643,8.89132, 0.0653108
79.694,21.6544,8.92332, 0.0679702
80.274,22.269,8.95568, 0.0695171
80.946,21.7291,8.99325, 0.0670474
81.669,22.3274,9.03329, 0.0683712
