mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.293,0.207149,0.293, 0.207149
0.572,0.408816,0.523966, 0.297459
0.863,0.642234,0.724694, 0.337815
1.203,0.911786,0.921299, 0.354201
1.447,1.11119,1.04434, 0.35634
1.755,1.37298,1.18733, 0.345242
2.061,1.59927,1.3188, 0.321763
2.337,1.74543,1.42484, 0.306829
2.571,1.82096,1.51434, 0.277766
2.913,2.05343,1.63086, 0.253281
3.19,2.28191,1.71631, 0.244278
3.421,2.58376,1.78513, 0.234311
3.687,2.67702,1.86452, 0.210545
3.964,2.80069,1.94096, 0.196648
4.211,2.83848,2.00545, 0.189156
4.477,3.34947,2.06472, 0.213918
4.675,3.65937,2.11191, 0.214809
4.972,4.05521,2.18072, 0.216445
5.215,4.51877,2.23158, 0.235041
5.44,4.9844,2.27846, 0.248584
5.731,5.09863,2.34382, 0.237462
6.021,5.15059,2.40673, 0.228622
6.402,5.4024,2.48407, 0.231359
6.828,5.84442,2.56961, 0.225085
7.219,6.49099,2.64216, 0.237966
7.553,6.93317,2.70396, 0.241601
7.84,6.5044,2.76063, 0.218865
8.075,6.31538,2.80521, 0.205767
8.369,6.43485,2.85758, 0.20319
8.617,6.16431,2.90338, 0.187345
8.95,6.40551,2.96069, 0.184307
9.191,6.93851,2.99944, 0.194351
9.494,6.53997,3.05273, 0.174833
9.93,6.8631,3.12342, 0.174221
10.278,7.08273,3.17886, 0.172824
10.587,7.05843,3.22745, 0.170555
10.843,6.92433,3.26839, 0.160647
11.31,7.54192,3.33805, 0.167478
11.716,7.48933,3.3992, 0.16148
11.982,7.73167,3.43807, 0.161698
12.267,7.69971,3.47977, 0.158215
12.684,7.37615,3.54065, 0.147802
13.022,7.80152,3.58747, 0.152076
13.377,7.94888,3.63649, 0.152924
13.468,7.409,3.64998, 0.145659
13.82,7.3576,3.69847, 0.141371
14.098,7.58039,3.73559, 0.143405
14.429,7.83896,3.7797, 0.142884
14.692,7.45314,3.81574, 0.132139
14.981,8.11865,3.85238, 0.140152
15.427,7.9806,3.91042, 0.13562
15.778,8.82672,3.95368, 0.146446
16.071,8.57198,3.99151, 0.138814
16.384,9.32655,4.02938, 0.148068
16.902,9.6244,4.09334, 0.146566
16.874,10.1861,4.08854, 0.157818
17.05,11.1295,4.10821, 0.172607
17.368,10.3466,4.14882, 0.155296
17.733,10.2397,4.1932, 0.15007
18.025,10.8064,4.22724, 0.155389
18.348,11.7269,4.26395, 0.166675
18.557,12.2927,4.28762, 0.173301
18.754,12.3915,4.31067, 0.172114
19.326,12.2897,4.37761, 0.162529
19.696,12.1936,4.42006, 0.159062
20.011,12.2229,4.45584, 0.156441
20.351,13.2658,4.49244, 0.168997
20.759,13.7649,4.53759, 0.169283
21.173,14.0811,4.58289, 0.170106
21.413,12.8484,4.61083, 0.1532
21.676,13.751,4.63839, 0.161319
22.188,13.9566,4.69353, 0.158717
22.51,14.4699,4.72746, 0.16107
22.813,15.8161,4.7581, 0.173469
22.895,15.8079,4.76693, 0.17144
23.347,15.6046,4.81454, 0.167275
23.511,15.7939,4.83138, 0.16881
23.778,15.2187,4.85967, 0.16159
23.952,16.2597,4.87654, 0.17143
24.434,17.0257,4.92519, 0.176509
24.705,17.688,4.95225, 0.180307
25.05,17.7135,4.98727, 0.177191
25.284,17.4753,5.01081, 0.175827
25.653,17.2946,5.04767, 0.174102
26.196,19.3896,5.09957, 0.190465
26.427,19.1306,5.12252, 0.186916
26.595,18.181,5.1399, 0.176545
26.907,17.7583,5.17067, 0.171328
27.255,18.674,5.20356, 0.178056
27.791,17.4534,5.2563, 0.162417
28.056,16.7209,5.28217, 0.154785
28.368,17.6866,5.31082, 0.163334
28.479,19.3355,5.31969, 0.180041
28.937,20.665,5.36164, 0.189885
29.177,20.6998,5.38409, 0.188617
29.437,20.2521,5.40874, 0.182596
29.667,20.1843,5.42996, 0.182699
30.301,21.6104,5.48734, 0.190212
30.707,20.7132,5.52516, 0.179756
31.259,19.2959,5.57637, 0.16329
31.491,20.1959,5.59658, 0.169386
31.871,21.4784,5.62966, 0.177987
32.062,22.0482,5.64614, 0.183177
32.353,21.4484,5.67246, 0.176168
32.662,21.7697,5.69964, 0.176232
32.87,22.5391,5.71738, 0.181605
33.024,24.1634,5.72977, 0.193706
33.215,24.5568,5.7462, 0.196304
33.588,24.9242,5.77856, 0.196341
33.697,25.9632,5.78719, 0.205559
33.871,26.6863,5.80185, 0.209705
34.034,27.5589,5.81543, 0.214908
34.393,27.8806,5.84625, 0.214386
34.873,28.1128,5.88715, 0.214513
35.225,27.9784,5.9173, 0.210483
35.607,26.8646,5.95052, 0.198379
35.796,27.3404,5.96621, 0.200385
36.069,25.8982,5.9899, 0.190046
36.201,26.8066,6.00033, 0.197069
36.382,27.6561,6.01495, 0.20243
36.575,28.8843,6.0302, 0.211771
37.023,29.0345,6.06739, 0.209939
37.349,28.4111,6.09479, 0.202658
37.587,28.0104,6.11447, 0.200408
37.79,26.588,6.13193, 0.189566
38.059,26.4275,6.15402, 0.187199
38.299,27.5016,6.17293, 0.193981
38.49,27.6958,6.18835, 0.194468
38.646,30.7867,6.19928, 0.215098
38.929,31.452,6.2218, 0.218368
39.444,29.1769,6.26465, 0.198322
39.629,30.9534,6.27847, 0.210041
39.932,29.0974,6.30365, 0.196151
