mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.198,0.158796,0.198, 0.158796
0.372,0.301616,0.352083, 0.248038
0.546,0.459886,0.487333, 0.308505
0.755,0.598976,0.644019, 0.340239
0.911,0.779079,0.739186, 0.364602
1.148,0.8781,0.895124, 0.346746
1.366,0.90605,1.03129, 0.302432
1.57,1.1051,1.11966, 0.316355
1.776,1.35582,1.20106, 0.333443
2.033,1.47591,1.32074, 0.28863
2.245,1.67099,1.39962, 0.286048
2.55,1.9015,1.50816, 0.275441
2.833,1.9591,1.61107, 0.237445
3.024,2.21543,1.66843, 0.240328
3.285,2.44378,1.74236, 0.24916
3.538,2.50056,1.82123, 0.221101
3.776,2.44184,1.89514, 0.184422
3.974,2.47535,1.94899, 0.175429
4.215,2.70277,2.00999, 0.174914
4.385,2.78476,2.0525, 0.172218
4.651,2.96322,2.11648, 0.171485
4.865,3.20078,2.16508, 0.177425
5.116,3.22854,2.22457, 0.167258
5.286,3.2522,2.26327, 0.163594
5.507,3.38196,2.31184, 0.162366
5.677,3.37665,2.34866, 0.160743
5.916,3.43495,2.3994, 0.158849
6.164,3.41311,2.45228, 0.15029
6.418,3.48127,2.5043, 0.146469
6.616,4.04655,2.53967, 0.166053
6.885,4.00775,2.594, 0.156147
7.041,4.39732,2.62223, 0.164871
7.139,4.73969,2.63947, 0.172166
7.448,4.74128,2.69928, 0.161854
7.588,5.29426,2.7228, 0.174354
7.763,5.69886,2.75328, 0.182393
7.984,5.49175,2.79551, 0.169123
8.19,5.40789,2.83335, 0.16208
8.342,5.92104,2.8586, 0.170367
8.489,5.69391,2.88521, 0.164528
8.789,6.19247,2.93579, 0.170125
8.948,6.19535,2.96305, 0.168314
9.161,6.43309,2.99855, 0.169646
9.32,6.89759,3.02344, 0.178781
9.539,6.81447,3.06038, 0.173051
9.681,6.65524,3.08408, 0.169441
9.925,6.95739,3.12262, 0.174241
10.225,7.49637,3.16898, 0.182564
10.401,6.83821,3.19975, 0.162636
10.705,6.94799,3.24713, 0.161133
10.949,7.32039,3.28387, 0.165241
11.242,7.55542,3.32798, 0.166545
11.504,8.08398,3.36563, 0.176577
11.646,8.02075,3.38752, 0.170765
11.89,7.9779,3.42367, 0.168496
12.169,8.82241,3.46227, 0.181717
12.504,8.64598,3.51142, 0.173986
12.663,8.49945,3.53487, 0.167718
12.971,9.16016,3.57694, 0.176553
13.017,8.9487,3.58427, 0.170039
13.091,9.0047,3.59462, 0.169733
13.299,9.12158,3.62339, 0.170085
13.629,9.77939,3.66742, 0.179057
13.867,10.7573,3.69782, 0.193152
14.013,10.6588,3.71783, 0.190747
14.298,11.0572,3.75568, 0.192906
14.3,11.51,3.75478, 0.201674
14.538,11.8006,3.7859, 0.204986
14.972,12.0172,3.84289, 0.204231
15.105,11.6099,3.86151, 0.193809
15.418,12.6193,3.90022, 0.206328
15.701,12.1356,3.93769, 0.195631
15.6,12.188,3.92467, 0.196992
15.757,12.2779,3.94486, 0.195077
15.918,13.0393,3.96399, 0.204778
16.266,13.0292,4.00826, 0.199884
16.57,12.8691,4.04682, 0.193209
16.814,13.0054,4.077, 0.192053
16.858,13.1858,4.08236, 0.19237
16.948,12.5213,4.09465, 0.181857
17.267,12.7877,4.13335, 0.182396
17.444,12.5628,4.15545, 0.176223
17.706,13.5756,4.18562, 0.186592
17.823,14.0517,4.19897, 0.191611
18.108,14.8003,4.23189, 0.199092
18.248,15.4025,4.24786, 0.203698
18.341,16.7187,4.25695, 0.219368
18.524,17.2714,4.27791, 0.223512
18.628,16.0836,4.29184, 0.208121
18.959,16.4134,4.33032, 0.207325
19.327,17.3181,4.3716, 0.21618
19.388,17.6975,4.37823, 0.219137
19.502,18.12,4.39079, 0.222974
19.564,17.5339,4.39886, 0.214014
19.644,17.4233,4.40826, 0.211231
19.869,17.5118,4.43376, 0.210716
19.842,16.089,4.43258, 0.19423
20.267,16.1317,4.4805, 0.192109
20.263,16.0338,4.48015, 0.191214
20.331,15.3715,4.48864, 0.183133
20.719,16.034,4.53099, 0.189135
20.673,15.304,4.52688, 0.180392
20.995,16.581,4.56096, 0.192661
21.161,16.7051,4.5791, 0.192871
21.381,15.1678,4.60521, 0.173033
21.45,15.2955,4.61275, 0.172495
21.684,15.1321,4.63835, 0.169753
21.744,14.3805,4.64591, 0.159513
21.961,13.2355,4.67067, 0.145784
22.023,13.9045,4.67663, 0.152163
22.062,13.6102,4.68109, 0.149406
22.06,12.4784,4.68219, 0.137135
22.171,11.5218,4.69517, 0.126321
22.477,11.8915,4.72735, 0.129135
22.691,11.6215,4.75029, 0.125709
22.918,11.7573,4.77408, 0.126212
23.317,11.9865,4.81571, 0.125955
23.386,11.555,4.82342, 0.120593
23.465,11.3687,4.83188, 0.117993
23.914,11.8806,4.8778, 0.12106
24.019,11.6326,4.88887, 0.117941
24.435,13.1438,4.92989, 0.131273
24.64,12.8644,4.95093, 0.128304
24.974,13.7773,4.98375, 0.136362
25.213,14.4116,5.00725, 0.140537
25.35,14.1295,5.02124, 0.137151
25.296,14.0524,5.01597, 0.136062
25.547,15.0958,5.04007, 0.144735
25.707,15.0232,5.05609, 0.143009
26.021,15.8044,5.08647, 0.148914
26.205,16.113,5.10431, 0.151112
26.513,15.8778,5.13477, 0.14721
26.723,16.5142,5.15469, 0.15223
27.003,17.815,5.18078, 0.1626
27.181,17.6162,5.19825, 0.159218
27.407,17.5914,5.22004, 0.158261
27.677,16.2267,5.24712, 0.144843
27.751,16.733,5.25377, 0.148975
28.027,16.8283,5.27999, 0.148821
28.335,18.1708,5.30812, 0.158954
28.305,18.788,5.30483, 0.163821
28.428,18.9128,5.31642, 0.163774
28.907,19.7283,5.3608, 0.168939
28.874,18.196,5.35899, 0.155361
29.295,18.83,5.39791, 0.157678
29.463,19.7806,5.41288, 0.163844
29.332,19.3937,5.40109, 0.160354
29.579,19.2577,5.42405, 0.158755
29.745,19.28,5.43939, 0.158035
29.995,19.747,5.46214, 0.160169
30.052,20.4513,5.46684, 0.165739
30.398,20.0336,5.49884, 0.160884
30.407,19.3074,5.50027, 0.154153
30.637,21.1772,5.51995, 0.167275
30.636,20.4655,5.52031, 0.162229
30.795,20.317,5.53476, 0.161591
30.901,18.0213,5.54591, 0.143949
31.124,18.2307,5.5659, 0.144868
31.327,18.78,5.5838, 0.148268
31.51,16.9739,5.60148, 0.133529
31.691,17.5875,5.61723, 0.137791
31.95,17.5175,5.64034, 0.136669
32.174,17.8617,5.65997, 0.138847
32.413,17.5044,5.68142, 0.134577
32.692,19.4091,5.70488, 0.14642
32.936,18.9939,5.72655, 0.142673
33.114,18.053,5.74272, 0.135236
33.233,18.4927,5.75281, 0.138277
33.288,18.077,5.75795, 0.1341
33.552,16.6793,5.78174, 0.123594
33.802,18.0028,5.80257, 0.13224
33.987,18.1988,5.81846, 0.132498
34.158,18.191,5.83321, 0.131712
34.614,18.159,5.87228, 0.13039
34.793,17.3382,5.88802, 0.124362
34.77,17.787,5.88579, 0.1275
34.917,16.9181,5.89881, 0.121174
35.091,15.2627,5.91458, 0.108859
35.166,13.9743,5.92172, 0.0993771
35.262,14.7954,5.92936, 0.10484
35.26,14.9084,5.92914, 0.105365
35.487,14.9638,5.94828, 0.105045
35.679,14.398,5.9648, 0.100218
35.84,15.0724,5.97793, 0.104467
36.188,16.2105,6.00637, 0.111615
36.29,16.4419,6.01473, 0.113136
36.379,16.5054,6.02214, 0.112997
36.787,17.9596,6.0552, 0.121724
37.022,17.0615,6.07512, 0.115034
37.238,17.4014,6.09272, 0.116964
37.379,17.2114,6.10437, 0.115751
37.293,17.3712,6.09722, 0.117115
37.414,17.4827,6.10711, 0.117352
37.581,17.4254,6.12079, 0.117112
37.849,16.8642,6.14298, 0.113024
38.046,17.7779,6.15856, 0.118293
38.161,18.2431,6.16765, 0.121264
38.453,19.1678,6.19089, 0.126151
38.524,18.2334,6.19714, 0.119681
38.728,18.37,6.21358, 0.119637
38.651,18.1611,6.20744, 0.118829
38.772,18.404,6.2171, 0.119805
38.883,18.4273,6.22612, 0.118593
39.093,17.4683,6.24345, 0.112531
39.345,18.138,6.26329, 0.116456
39.565,18.0818,6.2809, 0.115502
39.619,20.2678,6.28405, 0.129991
39.768,20.8542,6.29565, 0.133108
39.71,20.2759,6.29138, 0.128836
39.958,20.2164,6.31116, 0.127551
40.012,20.8359,6.31519, 0.130591
40.215,21.7008,6.3308, 0.136194
40.089,20.7511,6.32131, 0.13029
40.258,20.7754,6.3347, 0.129767
40.474,22.0554,6.35111, 0.137611
40.574,22.4565,6.35883, 0.139497
40.866,22.2921,6.38188, 0.137776
41.172,21.8444,6.40605, 0.134623
41.574,22.0645,6.43731, 0.135155
41.666,21.9443,6.44458, 0.133425
41.824,21.0791,6.45727, 0.127758
42.098,21.0444,6.47855, 0.126512
42.286,21.3082,6.49296, 0.127568
42.367,21.8563,6.49893, 0.130966
42.674,22.4897,6.52229, 0.133823
42.878,21.8231,6.53827, 0.129159
43.164,22.8451,6.55972, 0.134103
43.558,23.0306,6.58968, 0.134267
43.775,23.4704,6.606, 0.135973
44.061,23.5253,6.62764, 0.135521
44.064,25.2379,6.62714, 0.145072
44.058,25.4547,6.6266, 0.146385
44.094,25.4552,6.62936, 0.145868
44.44,26.5704,6.65503, 0.150786
44.455,27.156,6.65599, 0.153125
44.474,28.5474,6.65688, 0.160309
44.758,28.3194,6.6783, 0.158646
44.944,27.8129,6.69249, 0.154815
45.198,27.5649,6.71159, 0.152769
45.32,26.4016,6.72119, 0.145815
45.577,26.4821,6.74033, 0.145112
45.861,26.6217,6.76139, 0.144717
45.865,26.0528,6.76192, 0.141701
46.105,26.57,6.77945, 0.144338
46.398,25.4776,6.80156, 0.137008
46.5,26.716,6.80862, 0.142883
46.74,27.3024,6.82608, 0.144897
46.773,26.4275,6.82889, 0.139391
46.78,27.1636,6.82909, 0.143783
47.023,28.3425,6.8464, 0.150026
47.687,30.1711,6.89415, 0.157936
47.766,28.8293,6.90038, 0.150929
47.757,27.5039,6.90019, 0.14445
48.154,26.0223,6.92953, 0.135709
48.433,26.8655,6.94941, 0.13872
48.838,26.4918,6.97874, 0.135437
48.979,27.5905,6.98847, 0.140405
48.977,27.1085,6.98855, 0.137312
49.059,28.6235,6.9939, 0.144484
49.118,29.0961,6.99798, 0.146415
49.348,29.8729,7.01418, 0.149473
49.746,30.1955,7.04241, 0.150618
50.184,31.2122,7.07313, 0.154924
50.323,28.6766,7.08386, 0.141986
50.357,28.7736,7.08628, 0.141787
50.661,30.3221,7.1072, 0.14874
50.807,29.8498,7.11766, 0.145964
50.772,30.5341,7.11497, 0.149334
50.983,28.4527,7.13055, 0.138327
51.298,30.3712,7.15199, 0.147067
51.711,30.5155,7.18081, 0.147091
52.127,31.1708,7.20956, 0.149189
52.123,32.0299,7.209, 0.153332
52.311,31.3163,7.22231, 0.149238
52.51,33.7739,7.23532, 0.160079
52.672,33.4604,7.24668, 0.157689
52.999,34.463,7.2689, 0.162147
52.775,34.1404,7.2536, 0.160145
52.712,34.9011,7.24901, 0.163881
52.824,34.839,7.25679, 0.162952
52.968,36.469,7.26623, 0.169892
52.975,38.5985,7.26605, 0.179529
53.225,39.3505,7.28306, 0.181985
53.095,40.986,7.27368, 0.188401
53.192,40.0332,7.28063, 0.184357
53.136,39.1615,7.27705, 0.18041
53.434,40.6696,7.29709, 0.186257
53.551,38.8914,7.30569, 0.177741
53.6,39.6841,7.3088, 0.181362
53.847,38.0136,7.32623, 0.173234
54.167,39.343,7.34765, 0.178928
54.386,40.589,7.36224, 0.183388
54.625,40.0304,7.37868, 0.17997
54.822,41.5283,7.39162, 0.186024
55.164,42.5612,7.41448, 0.189315
