mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.809,0.15452,0.809, 0.15452
1.614,0.327003,1.22796, 0.106097
2.435,0.443775,1.53705, 0.0724516
3.201,0.676602,1.76871, 0.0726688
4.002,0.844,1.98542, 0.0601345
4.808,0.969136,2.18002, 0.0554887
5.533,1.17892,2.33997, 0.0575439
6.359,1.28212,2.51116, 0.0530483
7.056,1.34886,2.64681, 0.050339
7.838,1.48376,2.79072, 0.0498272
8.632,1.73857,2.92879, 0.0541595
9.375,2.05037,3.05213, 0.0594974
10.222,2.27871,3.18776, 0.0602104
11.007,2.44095,3.30848, 0.0610184
11.829,2.76977,3.43025, 0.0624316
12.58,3.10361,3.53753, 0.0659097
13.396,3.42916,3.65082, 0.0675219
14.092,3.63354,3.74494, 0.0674678
14.832,4.09178,3.84182, 0.0724442
15.647,4.23039,3.94665, 0.0709497
16.365,4.5438,4.03637, 0.0726949
17.159,4.72572,4.13372, 0.0713712
17.836,5.11311,4.21446, 0.074291
18.611,5.12568,4.30581, 0.0710032
19.498,4.79399,4.40845, 0.0635285
20.212,5.24304,4.4883, 0.0671377
20.933,5.5845,4.56771, 0.0689755
21.831,5.36243,4.66556, 0.0635815
22.636,5.17949,4.75154, 0.0588827
23.494,5.19597,4.8412, 0.0567285
24.168,5.41778,4.91025, 0.0574205
24.857,5.64055,4.97984, 0.0582827
25.585,6.22078,5.05193, 0.0630317
26.346,6.38228,5.12674, 0.0626881
27.089,6.43308,5.19884, 0.0611474
27.763,6.36486,5.26348, 0.0589379
28.612,6.72148,5.34339, 0.0603391
29.307,7.22075,5.4078, 0.0627722
30.063,7.703,5.47707, 0.0648015
30.678,8.52831,5.53243, 0.0703003
31.448,8.8953,5.60147, 0.0716156
32.385,8.8588,5.68471, 0.0691467
32.999,9.335,5.73827, 0.071354
33.687,9.23703,5.79807, 0.0693937
34.473,8.55327,5.86603, 0.0626833
35.074,9.15651,5.91672, 0.0663585
35.88,8.9816,5.98468, 0.0636211
36.453,8.83779,6.03255, 0.0614222
37.167,8.80509,6.0916, 0.0594889
37.897,8.77842,6.15136, 0.0579616
38.564,8.5059,6.20558, 0.0550199
39.36,8.9004,6.26927, 0.0565051
40.067,9.25453,6.32531, 0.0578321
40.703,9.09281,6.37551, 0.0561275
41.452,9.5597,6.43384, 0.0579923
42.179,10.0469,6.48994, 0.0599625
43.079,10.7888,6.55867, 0.0630627
43.816,11.4681,6.61441, 0.0657062
44.546,11.0839,6.66959, 0.0626524
45.062,11.1362,6.7082, 0.0621565
45.671,11.5948,6.75332, 0.0638011
46.233,11.2427,6.79502, 0.0608478
47.069,11.6403,6.85619, 0.0618371
47.81,11.6539,6.91007, 0.0610761
48.528,11.6392,6.96189, 0.0602104
49.345,12.08,7.02023, 0.0614481
50.069,12.9563,7.07136, 0.0650356
50.598,14.0804,7.10832, 0.0699074
51.38,14.2536,7.16312, 0.0698231
52.024,14.3754,7.20792, 0.070045
52.553,14.1272,7.24467, 0.0678633
53.196,12.9456,7.28937, 0.0613206
53.906,13.2912,7.33784, 0.0621555
54.687,13.8449,7.39075, 0.0638652
55.41,14.1019,7.43949, 0.0639991
56.126,13.474,7.4877, 0.0602416
56.826,14.4337,7.53408, 0.0635829
57.641,14.3141,7.58807, 0.0621851
58.434,13.8056,7.64035, 0.0590398
59.201,14.4486,7.69025, 0.0608578
59.695,15.506,7.72206, 0.0646796
60.301,14.9584,7.76139, 0.0616672
60.774,14.6029,7.79193, 0.0596821
61.458,13.9883,7.83589, 0.0566425
62.146,13.4108,7.87985, 0.0538443
62.759,13.7569,7.9186, 0.0546791
63.408,14.1095,7.95943, 0.0555806
64.149,15.5768,8.00552, 0.0606619
64.823,15.5377,8.04755, 0.059909
65.571,16.0149,8.09382, 0.0611443
66.102,15.0976,8.1268, 0.0572172
66.696,16.1136,8.16308, 0.0603814
67.455,17.038,8.20926, 0.0631893
68.467,17.4149,8.27065, 0.0636168
69.187,18.5801,8.31385, 0.0672024
69.823,20.2178,8.35169, 0.0724767
70.7,19.34,8.40426, 0.0685821
71.191,18.3465,8.43366, 0.0646607
71.775,19.0203,8.46811, 0.0664576
72.432,17.4914,8.50714, 0.0607364
73.187,17.2001,8.5515, 0.0589862
74.03,16.7931,8.60076, 0.0569461
74.791,15.6834,8.64514, 0.0526456
75.434,15.9816,8.6822, 0.0533669
76.192,16.2031,8.72573, 0.0535653
76.802,17.8708,8.76032, 0.0586159
77.591,18.2457,8.8052, 0.0592843
78.147,19.1614,8.83656, 0.0619684
79.028,19.7312,8.8862, 0.0632353
79.383,20.9963,8.90594, 0.0670098
80.16,20.7344,8.94955, 0.0652138
80.54,21.9523,8.97056, 0.0687738
81.299,21.3736,9.01289, 0.0664976
81.891,22.3411,9.04553, 0.0690633
82.264,23.3143,9.06598, 0.0715918
82.751,24.5651,9.09261, 0.0751142
83.362,26.9009,9.12579, 0.0816156
83.655,29.206,9.14148, 0.0882203
84.29,28.3519,9.17634, 0.0847174
84.847,28.9136,9.20657, 0.0857486
85.901,27.4713,9.26392, 0.080541
86.796,26.9284,9.31223, 0.0780661
87.521,26.5415,9.35117, 0.0762689
88.198,27.2929,9.38721, 0.0778501
88.827,26.3171,9.42083, 0.0745855
89.678,26.4344,9.4659, 0.074311
90.453,26.1458,9.50683, 0.0728397
90.967,27.5639,9.53362, 0.0765055
91.654,27.0483,9.56969, 0.0746294
92.074,28.7825,9.59137, 0.0791317
92.82,28.1776,9.63031, 0.076649
93.29,30.3378,9.65441, 0.0820634
93.842,31.165,9.68285, 0.0838651
94.58,31.0216,9.72095, 0.0827462
95.307,30.7288,9.75834, 0.0812751
96.037,30.7776,9.7957, 0.0809222
96.731,29.5987,9.83125, 0.0771325
97.42,28.6956,9.86637, 0.0742925
98.094,30.1132,9.9003, 0.077657
98.593,29.9094,9.92552, 0.0765991
99.123,29.6719,9.95224, 0.0755988
99.851,30.5208,9.98866, 0.0773761
100.263,32.4258,10.0091, 0.0817312
100.904,30.9227,10.0412, 0.0775427
101.443,33.1067,10.0678, 0.082357
101.858,35.4839,10.0881, 0.0879253
102.471,37.2632,10.1183, 0.09165
102.953,36.0569,10.1422, 0.0880558
103.749,33.0418,10.1818, 0.0802744
104.429,34.277,10.215, 0.0827117
104.947,34.5742,10.2403, 0.0830448
105.145,33.2599,10.2502, 0.0796538
105.725,33.8934,10.2784, 0.0805995
106.052,34.3933,10.2942, 0.0812172
106.995,34.513,10.3399, 0.0809109
107.241,33.029,10.352, 0.0771942
107.88,31.7516,10.383, 0.0738641
108.758,30.3635,10.4254, 0.0699522
109.362,29.5389,10.4544, 0.0673822
110.097,31.4155,10.4893, 0.0710932
110.851,30.9568,10.5253, 0.0697953
111.571,31.0829,10.5595, 0.069549
112.402,34.1163,10.5984, 0.0760423
112.998,34.628,10.6265, 0.0766568
113.697,34.7312,10.6593, 0.0761264
114.322,33.7463,10.6887, 0.0734184
115.158,32.8831,10.7279, 0.0710971
115.875,33.3894,10.7612, 0.0715037
116.418,34.7993,10.7863, 0.0741174
116.9,36.3601,10.8085, 0.077188
117.248,37.1965,10.8245, 0.0785447
117.873,36.9488,10.8534, 0.0776202
118.533,37.0829,10.8837, 0.0773202
118.961,37.4014,10.9034, 0.0776179
119.283,38.4309,10.918, 0.0796966
120.215,39.8188,10.9605, 0.0817096
120.562,37.2802,10.9766, 0.0762812
121.211,36.0644,11.0062, 0.0735582
121.314,34.1494,11.0111, 0.0699837
121.92,32.7936,11.0387, 0.0670641
122.307,32.6028,11.0562, 0.066548
122.822,32.4543,11.0795, 0.0659703
123.381,33.4698,11.1046, 0.0678957
124.037,33.3016,11.1342, 0.0672153
124.723,32.4523,11.165, 0.0651422
125.594,30.9752,11.2041, 0.0619089
126.061,29.4093,11.2251, 0.0585786
126.474,30.8153,11.2433, 0.0612025
127.129,32.9504,11.2723, 0.0649455
127.518,33.3897,11.2895, 0.0654694
128.195,31.4029,11.3196, 0.0612788
128.39,29.6879,11.3284, 0.0578533
128.691,29.7735,11.3416, 0.0579205
129.22,30.9635,11.3648, 0.060052
129.725,29.7333,11.3872, 0.0572056
130.396,28.4892,11.4167, 0.0546662
131.314,29.6734,11.4568, 0.0566167
131.781,31.1231,11.477, 0.059311
132.451,30.9956,11.5062, 0.0588261
133.33,33.3811,11.5441, 0.0629413
133.957,32.2792,11.5714, 0.0605341
134.648,32.9781,11.6012, 0.0614163
135.082,37.0174,11.6195, 0.0690614
135.78,34.7756,11.6497, 0.0645986
136.15,35.9695,11.6655, 0.0667399
136.559,35.9445,11.683, 0.0665656
137.041,36.8833,11.7036, 0.0681945
137.592,37.6435,11.727, 0.0694583
137.987,39.6929,11.7437, 0.0728704
138.444,39.0008,11.7632, 0.0714808
139.025,39.0964,11.7878, 0.0714427
139.623,40.3868,11.8131, 0.0737062
139.873,41.6287,11.8236, 0.0759486
140.308,41.5131,11.842, 0.0755459
140.968,38.971,11.87, 0.0705507
141.672,36.2084,11.8999, 0.0650354
142.423,33.5741,11.9316, 0.0595484
142.968,34.439,11.9544, 0.0607992
143.399,34.8478,11.9724, 0.0610873
143.837,37.8885,11.9904, 0.0662422
144.248,35.6546,12.0077, 0.0621023
144.526,35.7533,12.0193, 0.0621499
145.177,37.6518,12.0462, 0.0652547
145.708,38.7909,12.0682, 0.0669895
146.114,39.043,12.085, 0.0672983
146.542,39.4001,12.1026, 0.0677658
146.752,38.5445,12.1114, 0.0663176
147.484,38.1577,12.1416, 0.0653809
148.022,38.7096,12.1637, 0.0660848
148.491,38.2299,12.183, 0.0651334
148.981,37.6287,12.2031, 0.063999
149.639,39.2587,12.23, 0.0664235
150.037,42.5856,12.246, 0.0717886
150.479,45.3353,12.2639, 0.0761567
151.108,42.6664,12.2897, 0.0712192
151.732,42.2442,12.3151, 0.0702019
152.277,40.7903,12.3373, 0.0677014
152.538,39.1285,12.348, 0.0648816
152.986,37.8738,12.3662, 0.0623575
153.299,39.9316,12.3788, 0.0656628
154.1,40.012,12.4111, 0.06545
154.75,38.7535,12.4373, 0.0630043
155.477,41.1555,12.4664, 0.0666181
155.888,43.5195,12.4827, 0.0702269
156.37,43.549,12.502, 0.07005
156.781,48.7371,12.5181, 0.0784284
157.449,49.8034,12.5447, 0.0798177
157.358,51.5138,12.5409, 0.0826856
158.588,51.5342,12.5899, 0.0822449
158.646,54.2688,12.592, 0.086603
158.546,54.8859,12.588, 0.0876074
159.075,57.1333,12.6089, 0.0908973
159.617,56.1683,12.6305, 0.0890447
160.19,57.0539,12.6531, 0.0904145
160.748,58.3022,12.675, 0.0917923
161.338,59.3338,12.6982, 0.0930631
162.302,58.2887,12.7362, 0.0908922
162.753,55.954,12.7541, 0.0868263
163.347,56.8505,12.7773, 0.087959
163.441,58.4025,12.7809, 0.0904279
164.089,59.329,12.8062, 0.0915149
165.042,57.8421,12.8434, 0.0886871
165.849,57.5202,12.8748, 0.0879402
166.107,58.7815,12.8848, 0.0898297
166.684,61.1282,12.907, 0.0930614
167.449,59.5394,12.9367, 0.0901289
168.073,60.5135,12.9608, 0.0913215
168.471,61.2671,12.9761, 0.0922116
169.041,59.8089,12.9981, 0.089702
169.539,61.2643,13.0172, 0.0915199
170.429,62.581,13.0513, 0.0930733
170.889,63.0906,13.0689, 0.0937022
171.104,64.2995,13.077, 0.0953985
171.324,65.549,13.0854, 0.0969789
171.584,66.0825,13.0953, 0.0975365
172.114,62.8069,13.1157, 0.0922681
172.566,66.1857,13.1327, 0.0970553
173.27,66.0551,13.1596, 0.0962964
173.487,65.3738,13.1678, 0.0951082
173.987,64.0848,13.1869, 0.0929294
174.547,62.0558,13.2082, 0.0898974
174.389,64.5736,13.2021, 0.0938954
174.566,67.6777,13.2086, 0.0983885
174.664,69.4451,13.2122, 0.101148
175.361,67.9187,13.2387, 0.0987913
175.703,68.6708,13.2515, 0.0994038
175.748,70.5302,13.2531, 0.102376
176.327,62.308,13.2754, 0.0901648
176.917,60.778,13.2977, 0.0875897
177.301,55.3304,13.3124, 0.0794316
177.776,57.6439,13.3302, 0.0824972
178.106,60.3188,13.3424, 0.086353
178.346,63.4322,13.3512, 0.0907315
178.889,58.9946,13.3718, 0.0839617
179.182,57.5968,13.3828, 0.0817285
179.638,59.631,13.3997, 0.0843601
180.037,61.4036,13.4146, 0.0867325
180.442,57.8426,13.4298, 0.0815717
180.513,65.7717,13.4321, 0.0928748
180.908,65.6555,13.4468, 0.0926123
181.346,67.9223,13.4629, 0.095394
181.356,69.0373,13.4633, 0.0967287
181.379,71.1973,13.464, 0.0995503
181.828,67.1345,13.4809, 0.0935092
182.102,67.6856,13.491, 0.094201
182.648,65.2981,13.5114, 0.0906718
183.345,69.3141,13.537, 0.0960018
183.693,69.7668,13.5498, 0.0964979
183.997,67.8189,13.5611, 0.0936922
184.729,65.5717,13.5882, 0.0902348
185.232,66.5942,13.6066, 0.091102
185.725,68.5693,13.6247, 0.093598
186.529,70.3492,13.6541, 0.095577
186.378,77.8131,13.6482, 0.105823
186.678,76.2683,13.6592, 0.103584
