mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
1,0,1, 0
1.994,0.0119639,1.40995, 0.00598198
2.98,0.0396003,1.72473, 0.00530541
3.954,0.0898834,1.98653, 0.00771087
4.944,0.108864,2.22197, 0.00691374
5.932,0.131376,2.43419, 0.0066358
6.894,0.200762,2.62404, 0.00842411
7.836,0.309103,2.79725, 0.0112038
8.848,0.288894,2.97302, 0.00914211
9.828,0.330414,3.13349, 0.00932595
10.764,0.464303,3.27906, 0.0119143
11.732,0.576183,3.42322, 0.0136413
12.72,0.585602,3.56472, 0.0126181
13.71,0.607904,3.7011, 0.0120657
14.672,0.66842,3.82881, 0.0122747
15.632,0.688583,3.95226, 0.0116914
16.636,0.69151,4.07734, 0.0110077
17.598,0.770396,4.19363, 0.0116213
18.562,0.884149,4.30688, 0.0126724
19.514,0.935808,4.41606, 0.0126362
20.47,0.987096,4.52295, 0.0126146
21.494,0.939969,4.63495, 0.0114138
22.472,0.977225,4.73928, 0.011322
23.366,1.10605,4.83255, 0.0122498
24.27,1.30311,4.92505, 0.013895
25.218,1.45648,5.02029, 0.0149566
26.148,1.5061,5.11205, 0.0148615
27.016,1.59975,5.19625, 0.0152006
27.994,1.67197,5.28952, 0.0152948
28.92,1.8816,5.37617, 0.0167398
29.852,1.8981,5.46226, 0.0163053
30.808,2.06714,5.5489, 0.0172142
31.728,2.27804,5.63117, 0.0184373
32.672,2.35643,5.71432, 0.0184932
33.642,2.33582,5.79865, 0.0177609
34.534,2.54285,5.87498, 0.0188516
35.45,2.6895,5.95232, 0.0194301
36.394,2.76878,6.03115, 0.019447
37.346,2.98826,6.10945, 0.0205059
38.254,3.19549,6.18327, 0.0213669
39.216,3.33733,6.26056, 0.0217473
40.114,3.46297,6.33186, 0.0220096
41.008,3.73591,6.40198, 0.0232748
41.838,3.80174,6.46649, 0.0231051
42.856,3.73126,6.54478, 0.0221434
43.768,3.82616,6.61408, 0.022184
44.736,3.77029,6.68689, 0.0213687
45.636,3.8435,6.75386, 0.0213305
46.59,4.16392,6.824, 0.0226857
47.476,4.00543,6.88875, 0.0213503
48.39,4.24789,6.95469, 0.0222373
49.274,4.02093,7.01809, 0.0206533
50.186,4.1254,7.08276, 0.0207848
50.976,4.55943,7.13818, 0.0226346
