mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.793,0.16415,0.793, 0.16415
1.606,0.328767,1.22464, 0.106224
2.424,0.470227,1.53612, 0.0643096
3.225,0.652374,1.77953, 0.058263
4.061,0.775279,2.00167, 0.0543154
4.846,0.988289,2.18813, 0.0580673
5.651,1.16721,2.36533, 0.0561988
6.406,1.41516,2.51891, 0.0610642
7.217,1.51991,2.67579, 0.0570609
8.017,1.53071,2.82245, 0.0507145
8.894,1.62676,2.9742, 0.0481018
9.681,1.86124,3.10344, 0.0496442
10.405,2.04697,3.21783, 0.050645
11.174,2.20772,3.33514, 0.0508728
11.897,2.35238,3.44182, 0.0509156
12.774,2.46892,3.56716, 0.0494192
13.518,2.71768,3.66967, 0.0515529
14.264,2.7783,3.77017, 0.0497914
15.121,2.95236,3.88215, 0.0499526
15.853,2.81739,3.97589, 0.0452747
16.615,3.01276,4.07043, 0.0465822
17.502,3.016,4.1783, 0.0437677
18.186,3.2014,4.25926, 0.0446921
18.826,3.21772,4.3339, 0.0432405
19.634,3.61004,4.42576, 0.0466485
20.466,3.83484,4.51866, 0.0477168
21.198,3.97884,4.59893, 0.0478471
22.055,4.06998,4.69126, 0.0470364
22.778,4.0787,4.76783, 0.0457125
23.602,4.13159,4.8536, 0.0445485
24.412,4.31625,4.9363, 0.0450401
25.2,4.45999,5.01548, 0.0450092
25.886,4.467,5.08353, 0.0437548
26.836,4.40511,5.17636, 0.0414499
27.764,4.17031,5.26558, 0.0378153
28.576,4.34223,5.34209, 0.038209
29.37,4.47912,5.41589, 0.0382986
30.274,4.49492,5.4988, 0.0372312
31.125,4.30137,5.57587, 0.0347729
32.134,4.22405,5.66577, 0.0330629
32.974,4.25536,5.73948, 0.0324685
33.815,4.46278,5.81222, 0.0331575
34.563,4.82,5.87606, 0.0350062
35.313,5.26504,5.93932, 0.03745
35.981,5.47264,5.99523, 0.0382588
36.942,5.85663,6.07472, 0.0398653
37.731,6.04864,6.13929, 0.0402383
38.312,6.41863,6.18629, 0.0419692
38.977,6.75446,6.23969, 0.043469
39.694,6.56038,6.29705, 0.0414532
40.45,6.95352,6.35668, 0.0431195
41.246,7.65549,6.4187, 0.0466369
42.015,7.87477,6.4783, 0.0470174
42.847,8.14561,6.54214, 0.0477419
43.631,8.07483,6.60188, 0.0464989
44.485,7.84177,6.66639, 0.0443479
45.143,7.67456,6.71567, 0.042776
46.069,8.44826,6.78401, 0.046189
46.859,8.57911,6.842, 0.0460206
47.731,8.97663,6.90533, 0.0473228
48.571,8.06697,6.9663, 0.0417488
49.412,7.92826,7.02651, 0.0404754
50.203,8.36777,7.08246, 0.042059
50.887,8.50623,7.13057, 0.0421848
51.641,8.21011,7.18338, 0.040217
52.41,8.6059,7.23661, 0.0415733
53.158,8.49904,7.28818, 0.0405851
53.983,8.7287,7.34452, 0.0411329
54.714,8.89621,7.3941, 0.0413564
55.519,9.00964,7.44833, 0.0413421
56.273,9.84846,7.49857, 0.0444909
56.962,10.2886,7.54427, 0.0459162
57.813,10.3541,7.60049, 0.0455488
58.763,9.11486,7.66312, 0.0393867
59.538,8.82254,7.71364, 0.0376332
60.388,8.42748,7.76868, 0.0353734
61.023,8.87846,7.80934, 0.036897
61.673,9.00407,7.85085, 0.0370147
62.555,9.02697,7.90685, 0.0366313
63.365,9.51779,7.95781, 0.0382091
64.35,9.30951,8.01956, 0.0367785
65.151,9.9382,8.06922, 0.0388006
65.977,9.83849,8.12029, 0.0379536
66.714,10.8262,8.16535, 0.0413729
67.584,11.1509,8.2184, 0.0421402
68.379,10.6254,8.26679, 0.0396189
68.991,11.0369,8.30365, 0.0408007
69.982,11.0197,8.36315, 0.040274
70.755,11.791,8.40909, 0.0426569
71.482,12.1017,8.45214, 0.0434967
72.402,12.3264,8.50638, 0.0437825
73.185,11.9648,8.55237, 0.0420498
73.807,12.0517,8.58866, 0.0420486
74.554,11.2251,8.63222, 0.0386262
75.279,11.8892,8.674, 0.0405335
76.085,12.3657,8.72028, 0.0415375
76.931,12.5263,8.76865, 0.041601
77.702,13.1092,8.81243, 0.0431036
78.502,13.52,8.85765, 0.0439826
79.186,13.7574,8.89615, 0.0443055
79.828,14.6085,8.93201, 0.0467585
80.567,15.0615,8.97323, 0.0478086
81.306,15.6484,9.01423, 0.0491991
82.16,15.4704,9.06154, 0.0481578
82.905,17.0199,9.10231, 0.0524692
83.589,17.2101,9.1398, 0.052526
84.227,18.8115,9.1744, 0.0569854
85.161,18.5071,9.22527, 0.0553124
86.058,18.7146,9.27375, 0.0554983
86.644,20.6213,9.305, 0.0607603
87.304,22.6616,9.3401, 0.0663863
88.113,23.3162,9.38321, 0.0679319
88.814,23.1714,9.42055, 0.0669897
89.482,23.5297,9.4559, 0.0675014
90.357,23.2756,9.50213, 0.0661617
91.041,24.2155,9.53793, 0.068313
91.668,24.8097,9.57068, 0.0695273
92.494,24.28,9.61385, 0.0674458
93.36,24.4664,9.65878, 0.0674014
94.205,25.3791,9.70233, 0.0691912
94.814,26.3274,9.73354, 0.0713964
95.665,24.0507,9.77752, 0.0643917
96.291,23.9721,9.80951, 0.0637819
96.997,25.3569,9.84527, 0.0670887
97.522,27.2075,9.87167, 0.0716191
98.083,28.3103,9.89994, 0.0739251
99.046,25.4059,9.94887, 0.0656503
99.505,28.648,9.97152, 0.0736795
100.374,29.8942,10.0149, 0.0758897
101.255,29.014,10.0589, 0.0730793
101.883,31.5793,10.0898, 0.0790597
102.796,32.2324,10.1349, 0.079705
103.589,34.92,10.1737, 0.0854732
