mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
1,0,1, 0
2,0,1.4142, 3.24018e-10
3,0,1.73206, 1.94547e-11
4,0,2, 0
4.996,0.00798399,2.23507, 0.000507042
5.994,0.011964,2.44812, 0.000604306
6.992,0.0159359,2.64411, 0.000668675
7.994,0.011964,2.82725, 0.000429487
8.99,0.0199,2.99823, 0.000624324
9.982,0.0356761,3.15929, 0.000994079
10.974,0.0513235,3.31253, 0.00128632
11.968,0.0629755,3.45928, 0.00143425
12.958,0.082235,3.59946, 0.00171621
13.942,0.112636,3.73364, 0.00216931
14.934,0.127644,3.86417, 0.00228227
15.908,0.175537,3.98812, 0.00292882
16.906,0.179163,4.11131, 0.00280219
17.91,0.171901,4.23174, 0.00253014
18.914,0.164605,4.34875, 0.00228795
19.918,0.157276,4.46275, 0.00207085
20.896,0.197185,4.5709, 0.00246634
21.852,0.2741,4.67428, 0.00326486
22.844,0.295664,4.77921, 0.00337023
23.824,0.329023,4.88058, 0.00358588
24.816,0.342143,4.98121, 0.00357271
25.81,0.351901,5.08005, 0.003527
26.794,0.369569,5.17594, 0.00355478
27.798,0.363195,5.27207, 0.00336409
28.794,0.369569,5.36574, 0.00330077
29.784,0.385347,5.45714, 0.0033229
30.782,0.388476,5.54792, 0.00323818
31.772,0.404013,5.63631, 0.00325902
32.744,0.470458,5.72195, 0.00368801
33.734,0.509251,5.80781, 0.00388051
34.75,0.4775,5.89459, 0.0035289
35.726,0.536923,5.97681, 0.00386159
36.71,0.551904,6.05849, 0.00385445
37.668,0.57778,6.13712, 0.00391309
38.662,0.601762,6.21761, 0.00397292
39.626,0.64812,6.29462, 0.00416784
40.612,0.673463,6.37248, 0.00422395
41.588,0.710254,6.4486, 0.00434711
42.524,0.853416,6.5207, 0.00512175
43.532,0.86097,6.59754, 0.00504228
44.574,0.806522,6.676, 0.00461583
45.528,0.897211,6.74703, 0.00502509
46.548,0.931691,6.82219, 0.0051148
47.562,0.916149,6.89617, 0.00492228
48.51,1.0359,6.96451, 0.00545446
49.392,1.25434,7.02754, 0.00647521
50.384,1.22055,7.09777, 0.00616796
51.406,1.18716,7.16936, 0.00587971
52.394,1.24477,7.238, 0.00604994
53.35,1.4295,7.30367, 0.00683821
54.322,1.45631,7.36985, 0.00683428
55.292,1.47473,7.43545, 0.00678483
56.264,1.51431,7.50045, 0.00684559
57.268,1.44017,7.56713, 0.00638551
58.31,1.30389,7.63572, 0.00567339
59.358,1.25583,7.70408, 0.00537325
60.306,1.35437,7.76528, 0.0057021
61.298,1.23919,7.82899, 0.0051164
62.256,1.28646,7.88982, 0.00522951
63.226,1.30892,7.95115, 0.0052354
64.226,1.34092,8.01382, 0.00528118
65.182,1.36686,8.0732, 0.00529624
66.166,1.38844,8.134, 0.00529839
67.14,1.36441,8.19353, 0.0051258
68.148,1.3061,8.25493, 0.00483075
69.106,1.35677,8.31271, 0.00494687
70.096,1.31878,8.37211, 0.00473683
71.09,1.36791,8.43124, 0.00484636
72.044,1.46206,8.48757, 0.00511181
73.016,1.51974,8.54471, 0.00524266
73.96,1.63839,8.59962, 0.00558332
74.928,1.56282,8.65583, 0.00524753
75.918,1.66529,8.71274, 0.00552159
76.948,1.66128,8.77165, 0.00543625
77.924,1.65021,8.82716, 0.00532978
78.94,1.60438,8.88453, 0.00511411
79.882,1.72208,8.93738, 0.00542608
80.844,1.83965,8.99098, 0.00572706
81.806,1.89838,9.04432, 0.00583786
82.798,1.90321,9.09896, 0.00578269
83.732,1.96815,9.15022, 0.00591025
84.648,2.1481,9.2, 0.0063786
85.524,2.20543,9.24754, 0.00647465
86.554,2.25709,9.30305, 0.00654884
87.52,2.32161,9.35484, 0.00666181
88.448,2.43928,9.40432, 0.00692658
89.43,2.31509,9.45638, 0.00649697
90.356,2.37726,9.50527, 0.00659997
91.408,2.48153,9.56037, 0.00681669
92.496,2.40197,9.61716, 0.00652837
93.53,2.29109,9.67073, 0.00615738
94.484,2.44575,9.71991, 0.00651039
95.454,2.3499,9.76967, 0.00618518
96.346,2.44427,9.81521, 0.00637
97.35,2.44151,9.86623, 0.00629637
98.336,2.2871,9.91611, 0.00583516
99.298,2.30719,9.96451, 0.00582893
100.256,2.46245,10.0125, 0.00616565
101.264,2.45829,10.0627, 0.00609414
102.316,2.39615,10.1149, 0.00587669
103.278,2.44673,10.1623, 0.00594543
104.27,2.4431,10.211, 0.00588193
105.192,2.47512,10.2561, 0.0059039
106.164,2.47708,10.3033, 0.00585157
107.112,2.52346,10.3492, 0.0059076
108.038,2.69057,10.3939, 0.00624765
108.97,2.81909,10.4386, 0.00648956
109.934,2.91964,10.4847, 0.00666025
110.854,3.02266,10.5285, 0.00683485
111.792,3.14071,10.5729, 0.00704021
112.894,3.12877,10.6248, 0.00695137
113.874,3.31612,10.6709, 0.00730957
114.78,3.18358,10.7132, 0.00695649
115.68,3.28159,10.7551, 0.00711507
116.656,3.40969,10.8004, 0.00733074
117.61,3.28389,10.8445, 0.00700048
118.662,3.16175,10.8929, 0.00668001
119.624,3.51461,10.9369, 0.00736981
120.706,3.35756,10.9863, 0.00698258
121.698,3.42483,11.0313, 0.00705968
122.63,3.52314,11.0735, 0.00720562
123.5,3.806,11.1127, 0.00772902
124.464,3.78473,11.156, 0.00762368
125.398,3.72959,11.1978, 0.00745477
126.268,3.76819,11.2366, 0.00747412
127.182,3.91889,11.2771, 0.00771899
128.178,4.03232,11.3212, 0.00787763
129.246,3.99549,11.3682, 0.00773705
130.248,4.05851,11.4122, 0.00780364
131.15,4.15349,11.4517, 0.00792938
132.08,4.32161,11.4922, 0.00818839
133.086,4.63263,11.536, 0.00871929
134.112,4.56346,11.5803, 0.00852369
135.04,4.68639,11.6204, 0.00869301
135.89,4.53988,11.6569, 0.00836032
136.936,4.87593,11.7016, 0.00891721
137.98,5.46364,11.7461, 0.00993528
139.036,5.43068,11.7909, 0.00980701
140.03,5.82308,11.833, 0.010452
141.162,5.39773,11.8807, 0.00961048
142.212,5.35505,11.9249, 0.00946331
143.152,5.60895,11.9642, 0.00984908
144.078,5.44193,12.0029, 0.00948452
144.936,5.61994,12.0385, 0.00972999
145.698,5.88486,12.0702, 0.0101358
146.792,6.12476,12.1153, 0.0104756
147.874,6.21613,12.1599, 0.0105598
148.796,6.19843,12.1977, 0.0104615
149.722,6.19471,12.2357, 0.0103797
150.744,5.96651,12.2774, 0.00992848
151.74,6.07643,12.3179, 0.0100458
152.638,6.30098,12.3543, 0.0103511
153.628,6.0376,12.3942, 0.00984458
154.622,6.17713,12.4344, 0.010004
155.65,6.22954,12.4756, 0.0100283
156.662,6.26978,12.5161, 0.010024
157.622,6.38512,12.5543, 0.0101491
158.592,6.44951,12.5929, 0.010194
159.586,6.70063,12.6323, 0.0105273
160.42,6.74362,12.6653, 0.0105389
161.422,6.31394,12.7048, 0.0098043
162.352,6.21212,12.7414, 0.00959682
163.326,6.76972,12.7795, 0.0103985
164.306,6.87839,12.8178, 0.0105076
165.292,7.29879,12.8562, 0.0111011
166.214,7.44625,12.892, 0.0112673
167.036,7.88677,12.9238, 0.0118712
168.05,7.68947,12.963, 0.011505
168.942,8.30466,12.9974, 0.0123608
169.724,8.54783,13.0274, 0.0126623
170.674,8.68174,13.0638, 0.0127952
171.614,8.48699,13.0997, 0.0124412
172.58,8.99163,13.1365, 0.013114
173.68,8.9536,13.1783, 0.0129798
174.784,9.19339,13.22, 0.0132507
175.774,9.14492,13.2575, 0.0131091
176.668,9.23374,13.2911, 0.013167
177.544,9.48006,13.324, 0.0134491
178.502,9.67603,13.3599, 0.0136532
179.478,9.58752,13.3965, 0.0134609
180.252,10.1365,13.4253, 0.0141664
181.144,10.0513,13.4585, 0.0139741
181.972,10.2312,13.4892, 0.0141511
183.04,10.1344,13.5287, 0.0139404
184.056,10.6129,13.5662, 0.0145272
185.124,10.7687,13.6054, 0.0146604
186.086,10.3046,13.6409, 0.0139681
186.978,10.3835,13.6734, 0.0140076
187.856,11.3073,13.7055, 0.015186
188.906,10.3512,13.7438, 0.0138141
189.778,10.4387,13.7755, 0.0138599
190.566,10.9156,13.8041, 0.014423
191.39,11.5879,13.8339, 0.0152541
192.392,11.8143,13.87, 0.0154748
193.332,12.4178,13.9038, 0.0161858
194.132,12.5346,13.9326, 0.0162603
195.084,12.6568,13.9667, 0.0163441
196.162,13.5137,14.0052, 0.0173554
197.336,12.7191,14.0471, 0.0162245
198.322,12.2362,14.0822, 0.0155177
199.148,12.93,14.1114, 0.0163233
200.02,12.1675,14.1424, 0.0152862
201.064,11.1719,14.1793, 0.0139677
201.982,11.5557,14.2116, 0.0143887
202.9,11.79,14.2438, 0.0146162
203.696,11.4836,14.2717, 0.0141749
204.664,12.2871,14.3056, 0.0151014
205.476,13.4054,14.3338, 0.0164044
206.182,14.7508,14.3585, 0.0180105
206.906,16.5674,14.3835, 0.0201483
207.848,16.4009,14.4163, 0.0198611
208.702,16.0552,14.4458, 0.0193495
209.802,15.5929,14.4839, 0.0186925
210.766,15.4012,14.5172, 0.0183699
211.622,15.5931,14.5466, 0.0185245
212.4,15.3839,14.5734, 0.0182104
213.526,14.9193,14.6119, 0.0175692
214.55,15.3095,14.6469, 0.0179372
215.42,15.8076,14.6766, 0.0184417
216.348,15.8149,14.7081, 0.0183722
217.158,17.283,14.7357, 0.0200017
218.17,16.3511,14.7699, 0.0188249
219.238,15.7874,14.8061, 0.0180719
220.064,15.8199,14.8339, 0.0180324
220.784,16.2894,14.8582, 0.0185307
221.618,16.866,14.8862, 0.019133
