mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
1,0,1, 0
1.994,0.0119641,1.40995, 0.00598197
2.994,0.0119639,1.72986, 0.00160287
3.98,0.0396003,1.99414, 0.00339716
4.964,0.0707042,2.22701, 0.00449025
5.944,0.108864,2.43688, 0.00549868
6.914,0.164604,2.62814, 0.00690682
7.902,0.186394,2.80982, 0.00669138
8.858,0.263834,2.97485, 0.00827736
9.79,0.399899,3.1271, 0.0113201
10.74,0.492397,3.27529, 0.0125707
11.71,0.535904,3.42019, 0.0123891
12.63,0.643102,3.55194, 0.0135702
13.554,0.741082,3.67964, 0.01442
14.488,0.89786,3.80414, 0.0165437
15.412,0.958257,3.92374, 0.0163447
16.35,1.09349,4.04131, 0.0176037
17.324,1.09502,4.16025, 0.0164396
18.326,1.13373,4.27899, 0.0161015
19.27,1.24711,4.38787, 0.0168217
20.15,1.4815,4.48671, 0.0190968
21.008,1.67193,4.58122, 0.0206143
21.866,1.94207,4.67365, 0.0229828
22.66,2.2124,4.75759, 0.0252239
23.508,2.66993,4.84546, 0.0296182
24.354,3.10266,4.93161, 0.0333287
25.32,3.2176,5.02858, 0.033279
26.16,3.78239,5.11098, 0.0380484
27.014,3.8118,5.19397, 0.0368722
27.814,4.36941,5.27, 0.0410984
28.61,4.77988,5.34479, 0.0435523
29.512,4.92184,5.42849, 0.0432201
30.374,5.46011,5.50707, 0.0466039
31.216,5.65736,5.58289, 0.0472018
32.116,5.57053,5.66317, 0.0448374
32.964,5.53467,5.73767, 0.0431009
33.776,6.27781,5.80761, 0.0476328
34.552,6.71128,5.87387, 0.0496866
35.396,7.14714,5.94512, 0.0515353
36.256,7.17444,6.01711, 0.0505236
37.142,7.06385,6.09045, 0.0484672
37.964,7.17473,6.15762, 0.0480182
38.618,7.2981,6.21049, 0.048
39.426,7.56255,6.27518, 0.0485612
40.274,7.78891,6.34235, 0.0487883
40.992,7.30392,6.39904, 0.0447296
41.742,7.36545,6.45741, 0.0442008
42.558,8.02867,6.52004, 0.0474312
43.398,8.3096,6.58407, 0.0481954
44.094,8.05913,6.63689, 0.0459159
45.03,8.0831,6.70708, 0.0450361
45.868,8.27857,6.76926, 0.0453083
46.584,9.00293,6.82169, 0.0484868
47.3,8.86203,6.87409, 0.047003
48.062,9.17219,6.92921, 0.0479726
48.968,9.87899,6.99408, 0.0510674
49.736,9.84229,7.04883, 0.0500141
50.52,10.3856,7.1041, 0.0519532
51.39,10.6199,7.16505, 0.0521946
51.994,11.4519,7.20685, 0.0555116
52.838,10.9938,7.26538, 0.0522904
53.37,10.7591,7.30204, 0.0505871
54.182,10.9188,7.35742, 0.0503775
54.904,11.4388,7.40623, 0.0520971
55.566,12.1716,7.45058, 0.0546994
56.274,13.1689,7.49772, 0.0584439
56.908,13.3355,7.53984, 0.0585248
57.624,12.9707,7.58735, 0.0562473
58.416,13.2269,7.63932, 0.0566142
59.052,13.8852,7.68072, 0.0587101
59.636,14.4834,7.71848, 0.0607243
60.358,15.7958,7.76484, 0.0654249
60.776,14.7258,7.792, 0.0603058
61.608,15.3343,7.84513, 0.0619424
62.222,15.1346,7.88425, 0.0604207
62.836,17.0851,7.92266, 0.0675491
63.6,17.032,7.9708, 0.06641
64.074,16.5026,8.00062, 0.0640972
64.544,16.6,8.02994, 0.0642008
65.096,16.7908,8.06421, 0.0644161
65.83,17.867,8.10941, 0.0676589
66.444,18.9468,8.14696, 0.0709507
66.996,19.488,8.1807, 0.0725042
67.732,20.4642,8.22536, 0.0754471
68.356,19.7612,8.26341, 0.0723423
68.964,20.0068,8.30009, 0.0726693
69.684,19.2681,8.34358, 0.0690495
70.104,18.8692,8.36882, 0.0671215
70.706,19.5896,8.40457, 0.0692523
71.178,20.4003,8.43247, 0.0716804
71.91,21.7119,8.47554, 0.0752513
72.634,21.666,8.51823, 0.0739208
73.458,23.2341,8.5662, 0.0783667
74.18,23.2396,8.60829, 0.0775256
74.664,25.2232,8.63598, 0.0838392
75.166,28.9883,8.66431, 0.0957285
76.024,29.3994,8.71369, 0.0954416
76.32,29.4576,8.7307, 0.0950459
77.02,31.4474,8.77039, 0.100035
77.618,33.01,8.80417, 0.104669
78.068,31.5634,8.82997, 0.0992676
78.768,31.4262,8.86961, 0.0979287
79.242,30.6655,8.89644, 0.0952505
79.81,31.9678,8.92811, 0.0984797
80.502,29.716,8.96721, 0.0909452
81.128,28.3036,9.00229, 0.0864426
81.76,30.2784,9.03706, 0.0914695
82.388,29.9214,9.07181, 0.0898166
82.966,28.1308,9.10396, 0.083699
83.61,29.2678,9.13909, 0.0865386
84.24,30.3424,9.17337, 0.0891171
84.39,30.6919,9.18148, 0.0899863
85.026,30.6034,9.2161, 0.0892809
85.544,30.4321,9.24419, 0.0885285
86,29.648,9.26898, 0.0856863
86.736,30.5303,9.3085, 0.0873378
87.27,30.6989,9.33713, 0.0876686
87.692,31.3851,9.35961, 0.0892375
88.342,32.0431,9.3942, 0.0905745
