mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.68,0.217601,0.68, 0.217601
1.347,0.442596,1.08046, 0.17959
1.998,0.749998,1.3514, 0.171714
2.679,0.96996,1.6007, 0.116746
3.449,1.1814,1.82866, 0.104999
4.104,1.42119,2.00129, 0.098843
4.775,1.69238,2.16247, 0.0987331
5.472,1.93522,2.31823, 0.0978034
6.099,2.17918,2.44959, 0.0984593
6.838,2.18176,2.598, 0.0883251
7.604,2.47518,2.74121, 0.0896987
8.245,2.76499,2.85561, 0.0904443
9.063,3.01502,2.9958, 0.0881666
9.692,3.08714,3.09979, 0.0833006
10.282,3.41047,3.1931, 0.0861385
11.027,3.69627,3.30748, 0.0875996
11.711,4.23949,3.4083, 0.0945451
12.464,4.49872,3.51709, 0.0940835
13.221,4.79016,3.62307, 0.0943852
13.885,5.01575,3.71368, 0.0935838
14.654,5.34628,3.81565, 0.0948016
15.453,5.39381,3.91942, 0.091165
16.212,5.58304,4.01528, 0.089508
16.989,5.92484,4.11083, 0.0900615
17.573,6.32062,4.18088, 0.0932202
18.261,6.64488,4.26228, 0.0939184
18.902,6.73038,4.33705, 0.091938
19.661,6.56608,4.42433, 0.0862611
20.348,6.54489,4.50171, 0.082631
20.937,6.683,4.56666, 0.0826149
21.752,7.00451,4.65499, 0.083037
22.444,6.90285,4.72915, 0.0791929
22.99,7.18785,4.7864, 0.0803466
23.672,7.57242,4.85692, 0.0823377
24.313,7.16706,4.92311, 0.0760468
25.045,7.33097,4.9969, 0.0759815
25.881,7.16884,5.08033, 0.0713377
26.713,7.22862,5.1617, 0.0698998
27.465,7.69278,5.23378, 0.0726505
28.254,7.38749,5.30911, 0.0674835
28.961,7.55148,5.37529, 0.0673857
29.658,7.99904,5.43943, 0.0707182
30.291,8.2803,5.4973, 0.0708339
30.954,8.1979,5.55753, 0.0679065
31.734,8.59723,5.62708, 0.0700458
32.337,8.99344,5.68024, 0.0719496
33.08,9.38359,5.74515, 0.0732383
33.849,8.9922,5.81211, 0.0683743
34.478,9.0895,5.86599, 0.0681588
35.209,9.56935,5.92776, 0.0706866
35.786,10.4062,5.97575, 0.0765157
36.492,11.0379,6.03427, 0.0796801
37.377,11.3249,6.10715, 0.0798625
38.203,11.8618,6.17421, 0.082444
38.767,12.2827,6.21963, 0.0835183
39.596,12.2388,6.2861, 0.0811907
40.412,11.3723,6.35135, 0.0727795
41.252,11.6405,6.4171, 0.0731165
42.079,11.9308,6.48119, 0.073435
42.868,12.5586,6.54159, 0.0758015
43.719,12.41,6.60651, 0.0732211
44.648,11.7681,6.67683, 0.0679877
45.475,11.8534,6.73853, 0.0672803
45.918,12.5553,6.77107, 0.0706587
46.628,13.5636,6.82297, 0.0751861
47.302,11.5808,6.87309, 0.0626281
48.063,10.865,6.9286, 0.0575195
48.724,10.8259,6.97623, 0.0563012
49.442,11.4786,7.02733, 0.0588106
50.027,10.9623,7.06908, 0.0552095
50.709,11.4504,7.11705, 0.0567315
51.401,11.5562,7.16553, 0.0563797
52.058,10.5146,7.21164, 0.0505637
52.62,10.7476,7.25046, 0.0509182
53.284,11.1293,7.29602, 0.0523474
54.057,10.5758,7.34904, 0.0488405
54.676,9.70903,7.39133, 0.044317
55.178,9.94632,7.42516, 0.0449704
55.978,9.96951,7.47889, 0.0442269
56.617,11.0803,7.52119, 0.048649
57.366,11.522,7.57073, 0.0499961
58.025,11.0043,7.61429, 0.0474149
