mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.478,0.249518,0.478, 0.249518
0.995,0.496974,0.850894, 0.270974
1.449,0.785395,1.08664, 0.268202
1.94,1.0604,1.3085, 0.227808
2.414,1.3106,1.48911, 0.196544
2.844,1.61966,1.62693, 0.197081
3.337,1.83143,1.77445, 0.188322
3.788,2.00306,1.9037, 0.163938
4.203,2.28181,2.01104, 0.158728
4.671,2.50076,2.12627, 0.149956
5.145,2.66598,2.23627, 0.14407
5.717,2.90291,2.36125, 0.141478
6.173,2.94107,2.45796, 0.131386
6.648,3.0601,2.55403, 0.124901
7.119,3.26684,2.64476, 0.124194
7.584,3.39095,2.7322, 0.11903
8.06,3.5164,2.81874, 0.114687
8.643,3.50355,2.92175, 0.106365
9.234,3.64922,3.02177, 0.102902
9.699,4.2164,3.09619, 0.112592
10.137,4.44823,3.16596, 0.113698
10.65,4.6255,3.24589, 0.114201
11.113,5.02423,3.31578, 0.118639
11.665,5.16878,3.39838, 0.116023
12.294,5.20756,3.49037, 0.111387
12.746,5.58149,3.55386, 0.116076
13.311,5.94628,3.63209, 0.118949
13.868,6.45856,3.70739, 0.123313
14.365,7.17582,3.77258, 0.132631
14.672,7.06241,3.81377, 0.127153
15.092,6.99155,3.86903, 0.122579
15.503,7.63798,3.92075, 0.130763
15.953,7.54481,3.9785, 0.124517
16.578,7.74591,4.05653, 0.122539
17.049,7.60462,4.11498, 0.115935
17.39,8.20387,4.1554, 0.122631
17.998,9.53999,4.22601, 0.138761
18.365,9.6958,4.2694, 0.137178
18.973,10.1843,4.33966, 0.140324
19.524,11.0234,4.40195, 0.146825
19.956,10.9141,4.45116, 0.143142
20.335,11.5708,4.49304, 0.147529
20.782,11.0405,4.54368, 0.136998
21.339,11.1101,4.60483, 0.134593
21.801,11.2574,4.65489, 0.132986
22.396,11.0773,4.71899, 0.127126
22.852,11.6421,4.76648, 0.132635
23.109,12.3391,4.79278, 0.138219
23.519,12.5876,4.83538, 0.138098
23.98,11.7596,4.88415, 0.125095
24.564,11.8879,4.94376, 0.123309
24.955,12.151,4.98314, 0.123385
25.394,13.0388,5.0264, 0.1293
25.839,12.5731,5.07108, 0.123283
26.45,11.8195,5.13194, 0.113265
27.209,11.4594,5.20599, 0.106791
27.595,10.639,5.24381, 0.097578
27.992,12.3359,5.28024, 0.111168
28.183,12.4455,5.29834, 0.110673
28.881,12.7029,5.36385, 0.110215
29.299,12.5316,5.40296, 0.107176
29.727,13.2125,5.44206, 0.111061
30.252,13.3585,5.49014, 0.110491
30.741,13.2319,5.53476, 0.107505
31.187,12.8961,5.57527, 0.103481
31.81,12.8539,5.63106, 0.101179
32.338,12.7698,5.67796, 0.0989199
32.866,13.586,5.72386, 0.103446
33.193,14.3938,5.75186, 0.109242
33.796,15.1464,5.80372, 0.112862
