mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.932,0.0633757,0.932, 0.0633757
1.828,0.166417,1.33592, 0.043266
2.689,0.334278,1.62546, 0.0468688
3.551,0.507397,1.87265, 0.0441914
4.36,0.698402,2.0767, 0.0473583
5.154,0.888286,2.25939, 0.0491245
5.918,1.20327,2.4204, 0.0596218
6.775,1.37437,2.59191, 0.0569233
7.547,1.63178,2.7363, 0.0596035
8.274,2.01093,2.86479, 0.0669048
9.11,2.1379,3.00778, 0.0632723
9.826,2.42772,3.12422, 0.0653103
10.579,2.67776,3.24221, 0.0671353
11.282,3.29647,3.3472, 0.0782551
12.021,3.53058,3.45584, 0.0782002
12.732,4.04417,3.5565, 0.0833719
13.336,4.56109,3.6396, 0.0893656
13.987,4.94283,3.72755, 0.0923817
14.613,4.88924,3.81131, 0.0869134
15.169,5.19044,3.88347, 0.087679
15.72,5.2816,3.95404, 0.0855349
16.347,5.58661,4.03237, 0.0869835
16.885,5.83775,4.09847, 0.0875236
17.449,6.38941,4.16612, 0.0924372
17.96,6.5784,4.22702, 0.092318
18.644,6.72326,4.30729, 0.091207
19.177,6.42562,4.3694, 0.0853643
19.785,6.91477,4.43806, 0.0886452
20.285,7.69778,4.49324, 0.0957846
21.002,8.30999,4.57195, 0.0992656
21.622,8.0331,4.6399, 0.0933552
22.051,8.26439,4.68571, 0.0951052
22.675,8.60939,4.75171, 0.096232
23.243,8.80597,4.81108, 0.096473
23.727,8.48048,4.86165, 0.0913651
24.245,9.09897,4.91411, 0.0965285
24.857,9.81856,4.97546, 0.10182
25.132,10.2426,5.00267, 0.105294
25.532,10.623,5.04227, 0.107579
25.869,11.8118,5.0745, 0.118528
26.496,11.586,5.13643, 0.113166
26.945,12.14,5.17969, 0.115882
27.211,12.4345,5.20528, 0.116196
27.678,13.0263,5.24965, 0.119329
27.962,13.2766,5.27648, 0.120858
28.527,12.3573,5.33079, 0.109716
28.929,12.022,5.36877, 0.105392
29.567,12.8655,5.4274, 0.110487
30.08,12.7076,5.47475, 0.107216
30.1,13.294,5.47613, 0.112131
30.538,12.6186,5.51667, 0.104478
31.058,13.1866,5.56332, 0.107572
31.564,15.3139,5.6072, 0.123319
31.958,15.2383,5.64238, 0.1217
32.444,14.8888,5.68564, 0.117519
32.684,15.1981,5.7066, 0.118876
32.734,14.7313,5.71127, 0.115344
33.185,14.8988,5.75066, 0.115072
33.362,14.953,5.76595, 0.115922
33.551,15.2734,5.78209, 0.118518
