mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.368,0.232576,0.368, 0.232576
0.796,0.464384,0.707545, 0.295379
1.228,0.740018,0.966441, 0.293986
1.593,0.953351,1.14617, 0.279274
1.939,1.16728,1.29779, 0.254726
2.354,1.42469,1.45607, 0.233854
2.84,1.7104,1.61969, 0.216595
3.298,2.08919,1.75321, 0.224232
3.633,2.4483,1.84462, 0.230371
4.09,2.72789,1.96794, 0.217214
4.473,2.98928,2.06379, 0.21378
4.863,3.51223,2.15371, 0.224514
5.27,3.9411,2.24851, 0.214188
5.738,4.06736,2.354, 0.196647
6.184,4.31614,2.44876, 0.187552
6.688,4.59866,2.55001, 0.18541
7.01,4.72787,2.61321, 0.181108
7.38,5.00561,2.68208, 0.186404
7.805,5.03697,2.76194, 0.176643
8.183,5.10151,2.8317, 0.164473
8.578,5.5619,2.89891, 0.174311
8.994,5.63196,2.97121, 0.16589
9.403,6.06459,3.03847, 0.170679
9.725,5.94937,3.09222, 0.163149
10.071,6.51798,3.14574, 0.175357
10.39,6.97391,3.19538, 0.179552
10.86,6.99841,3.26926, 0.171971
11.081,7.26844,3.30216, 0.176752
11.316,7.15616,3.33901, 0.167072
11.6,6.77799,3.38311, 0.154587
12.021,7.23259,3.44401, 0.1598
12.589,7.32607,3.52623, 0.154741
12.956,7.40607,3.57829, 0.151887
13.162,8.27576,3.60501, 0.165901
13.592,8.72755,3.66391, 0.167772
13.971,8.72817,3.71591, 0.16303
14.369,9.22483,3.76873, 0.165708
14.805,9.62096,3.82609, 0.166055
15.294,9.16556,3.89108, 0.153501
15.714,9.41021,3.94477, 0.152824
16.128,10.4156,3.99543, 0.16457
16.51,9.93593,4.04451, 0.151934
17.134,10.4521,4.12063, 0.154415
17.554,10.6951,4.17114, 0.155528
17.954,10.3219,4.21995, 0.145978
18.355,10.089,4.26802, 0.13903
18.815,10.4888,4.32137, 0.140745
19.048,10.7137,4.34802, 0.142664
19.507,10.646,4.40092, 0.138847
19.852,10.4301,4.44047, 0.134238
20.275,10.8654,4.48751, 0.137214
20.533,10.7049,4.5166, 0.133345
20.835,10.4318,4.5505, 0.127888
21.072,10.6308,4.57629, 0.129539
21.279,10.1692,4.59974, 0.121364
21.697,10.4032,4.64494, 0.121545
22.138,10.437,4.69242, 0.119199
22.471,11.4972,4.72668, 0.129506
22.928,11.8908,4.77456, 0.131583
23.303,12.2612,4.81355, 0.132738
