mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.927,0.0676707,0.927, 0.0676707
1.811,0.165279,1.3324, 0.0356769
2.714,0.266206,1.63718, 0.0336324
3.644,0.339266,1.90168, 0.027612
4.512,0.469851,2.11713, 0.0297781
5.373,0.585869,2.31146, 0.0301208
6.228,0.692018,2.48956, 0.0300681
7.122,0.745117,2.66343, 0.02806
8.017,0.898717,2.82609, 0.0301019
8.939,1.00528,2.98478, 0.0300508
9.85,1.0235,3.13416, 0.027108
10.728,1.22001,3.27081, 0.0298552
11.59,1.3259,3.4, 0.0300345
12.572,1.36682,3.54169, 0.0284729
13.476,1.40342,3.6673, 0.026934
14.329,1.51275,3.78179, 0.0271417
15.215,1.56078,3.89727, 0.0262857
16.028,1.77521,3.99995, 0.0283473
16.863,1.91423,4.10293, 0.0289589
17.819,2.03824,4.21779, 0.0292201
18.662,2.18776,4.31648, 0.0299468
19.589,2.20608,4.4227, 0.0286788
20.521,2.27758,4.52687, 0.0284148
21.386,2.501,4.62126, 0.0298749
22.206,2.63957,4.7091, 0.0304092
23.041,2.77333,4.79687, 0.0309633
23.793,2.96817,4.8745, 0.0322364
24.558,3.40262,4.95201, 0.0356603
25.254,3.86148,5.02144, 0.0392103
25.985,4.22678,5.09345, 0.0418526
26.951,3.99859,5.18779, 0.0379867
27.709,4.37032,5.26012, 0.0402173
28.561,4.58629,5.34045, 0.0407257
29.191,4.68451,5.39913, 0.0405403
29.998,4.746,5.47341, 0.0398439
30.814,4.83541,5.54749, 0.0394564
31.534,4.82685,5.6121, 0.0384395
32.396,5.58515,5.68794, 0.0434397
33.223,6.16527,5.75987, 0.0469329
34.152,6.40891,5.8399, 0.0476298
35.072,6.56084,5.91815, 0.0474542
35.942,6.93864,5.99107, 0.0490798
36.594,7.34521,6.04509, 0.0509174
37.453,7.56579,6.11573, 0.050989
38.257,7.89097,6.18104, 0.0519669
39.063,8.261,6.2458, 0.053335
39.825,9.1084,6.30613, 0.0580173
40.548,8.5717,6.36357, 0.0533757
41.29,8.61789,6.42163, 0.0530029
41.926,8.97851,6.47086, 0.0542406
42.651,8.62916,6.52688, 0.0510973
43.591,8.44773,6.59867, 0.0487189
44.517,9.01972,6.66828, 0.0510969
45.18,9.26961,6.71776, 0.0517415
45.979,10.1385,6.7767, 0.0554512
46.744,10.8865,6.83268, 0.0585662
47.667,11.4042,6.89978, 0.0601167
48.366,11.076,6.95044, 0.0574767
49.108,11.6444,7.00346, 0.059706
49.684,11.4941,7.04456, 0.0582458
50.488,11.3978,7.10149, 0.0569143
51.13,11.7531,7.14649, 0.0579351
51.961,12.0635,7.20434, 0.05856
52.871,12.3183,7.26721, 0.0587959
53.705,13.098,7.32418, 0.0616018
54.389,12.8397,7.37086, 0.0595657
55.125,13.8394,7.42035, 0.0634387
55.863,14.5462,7.46975, 0.0657536
56.505,14.4199,7.51269, 0.0644343
57.287,14.9446,7.56446, 0.0659769
57.886,16.369,7.60359, 0.0713805
58.708,16.7626,7.6574, 0.0721175
59.296,17.0064,7.69569, 0.0722212
59.926,17.4865,7.73644, 0.0734453
60.46,18.0624,7.77075, 0.0753093
61.326,17.9277,7.82636, 0.074053
62.029,18.9942,7.87093, 0.0775009
62.618,19.3901,7.90821, 0.0783347
63.394,19.4787,7.95714, 0.0779322
64.105,19.2799,8.00181, 0.0761578
64.826,20.1697,8.04656, 0.078983
65.703,20.1848,8.10094, 0.0779333
66.386,18.961,8.14333, 0.0724453
67.406,17.6071,8.2061, 0.0660679
68.016,16.8397,8.24342, 0.0623567
68.913,15.3834,8.29803, 0.0560909
69.62,16.3036,8.34036, 0.0588289
70.199,17.4174,8.37477, 0.0623447
70.986,18.2638,8.42149, 0.0646043
71.774,18.9969,8.46804, 0.0664162
72.288,19.7071,8.49823, 0.0683297
72.996,20.8,8.5396, 0.0714311
73.626,21.4702,8.5763, 0.0731087
74.463,21.1447,8.62508, 0.0711119
75.241,22.8989,8.66976, 0.0762325
76.156,23.6996,8.72226, 0.0780673
76.774,24.1649,8.75756, 0.078933
77.171,24.2558,8.78021, 0.0787023
77.652,24.0689,8.80762, 0.0777632
78.403,25.0146,8.85002, 0.079869
79.013,26.3808,8.88421, 0.0836875
79.488,25.9259,8.911, 0.0816937
80.175,27.9923,8.94917, 0.087418
80.771,26.8105,8.98264, 0.0827469
81.367,27.2943,9.01572, 0.0835689
81.824,27.993,9.04092, 0.0854048
82.395,28.533,9.0724, 0.0863797
82.87,28.7691,9.09852, 0.0866601
83.521,28.5815,9.1343, 0.0853169
84.125,31.0854,9.16691, 0.0922541
84.678,32.9583,9.19677, 0.0969504
85.472,34.8711,9.23957, 0.101879
85.86,34.5544,9.26061, 0.10064
86.414,36.8287,9.29016, 0.106496
86.969,36.766,9.32003, 0.105701
87.628,34.8436,9.35566, 0.09921
88.633,34.8983,9.40925, 0.0985825
89.653,33.9306,9.46351, 0.0947099
90.211,34.6544,9.49288, 0.0959742
90.768,35.4402,9.52209, 0.0976757
90.983,34.9907,9.53344, 0.0961516
91.407,36.2613,9.55549, 0.0995107
92.125,34.6454,9.59324, 0.0944917
92.479,35.4655,9.61155, 0.0965913
93.335,37.3167,9.65576, 0.100996
93.934,36.5416,9.68686, 0.0983584
94.691,38.5295,9.72562, 0.102853
95.514,37.9298,9.76796, 0.10063
95.921,42.2007,9.78821, 0.111424
96.572,43.0448,9.82134, 0.112922
96.972,41.7292,9.8419, 0.10866
97.412,40.0143,9.86447, 0.103832
98.307,40.1988,9.90974, 0.103556
98.969,38.076,9.9434, 0.0973521
99.494,38.216,9.96978, 0.0972174
99.947,40.2022,9.99224, 0.102162
100.722,36.5007,10.0314, 0.0918916
101.494,37.636,10.0698, 0.0939218
102.398,36.4196,10.1147, 0.0900503
102.844,35.9536,10.1368, 0.0885124
103.151,37.6182,10.1518, 0.0922456
103.634,39.548,10.1754, 0.096655
104.469,38.9291,10.2164, 0.0943022
105.206,36.4376,10.2527, 0.0876577
105.748,37.6164,10.279, 0.0896192
106.37,38.7851,10.3091, 0.0918926
107.019,38.9826,10.3406, 0.0916797
107.793,37.9782,10.3781, 0.0886726
108.035,36.4378,10.3899, 0.0846562
108.509,39.0319,10.4124, 0.0903675
109.135,40.1168,10.4424, 0.0923556
109.629,39.4473,10.4661, 0.0902155
110.241,42.9649,10.4949, 0.0975837
110.811,42.6813,10.5221, 0.0967073
111.216,40.2534,10.5416, 0.0907533
111.616,39.8945,10.5606, 0.0898579
112.17,39.175,10.5869, 0.0876768
112.608,39.6243,10.6075, 0.0885503
113.506,40.194,10.6497, 0.089039
114.28,40.4116,10.686, 0.0886813
114.76,42.6324,10.7083, 0.0932105
115.429,43.999,10.7393, 0.0959304
116.072,40.7108,10.7696, 0.0880459
116.836,37.8232,10.8053, 0.0810564
117.368,37.3726,10.83, 0.0797654
118.117,36.8213,10.8646, 0.0779716
118.575,36.3083,10.8857, 0.0765587
119.346,33.7683,10.9213, 0.0708327
119.971,34.2122,10.9499, 0.0714502
120.717,33.5889,10.984, 0.0696148
121.457,33.5522,11.0176, 0.0690662
121.574,35.4745,11.0227, 0.0728988
122.083,35.2122,11.0459, 0.0719827
122.286,35.5802,11.055, 0.0726648
122.86,32.4884,11.0812, 0.066014
123.782,33.7645,11.1227, 0.068134
124.61,32.8459,11.1599, 0.0659888
125.159,31.5238,11.1846, 0.0629587
125.434,31.6276,11.1969, 0.063022
126.04,31.8065,11.2239, 0.0630541
126.433,32.8955,11.2413, 0.0649947
126.75,34.7835,11.2553, 0.0685061
127.027,34.3203,11.2676, 0.0675103
127.679,35.8379,11.2964, 0.070155
128.433,36.3755,11.3297, 0.070753
128.765,38.7678,11.3441, 0.0753078
129.502,41.034,11.3764, 0.0791677
130.099,43.8313,11.4024, 0.0844395
130.489,44.7319,11.4194, 0.0860055
130.885,46.5618,11.4366, 0.0890498
131.385,44.6988,11.4586, 0.0850157
132.02,46.9697,11.4861, 0.089085
132.704,45.5484,11.516, 0.0859846
133.252,46.3803,11.5397, 0.0870294
134.002,49.018,11.572, 0.0917162
134.362,48.547,11.5876, 0.0906326
134.695,47.222,11.602, 0.0879042
135.248,45.4927,11.626, 0.0842993
136.295,46.8819,11.6708, 0.0864112
136.705,49.1198,11.6882, 0.0902496
137.572,51.1408,11.7251, 0.0933758
138.137,53.9283,11.749, 0.0980852
138.829,54.0217,11.7784, 0.0977989
139.069,53.7623,11.7886, 0.0972352
139.979,50.5606,11.8274, 0.0908358
140.951,52.0206,11.8684, 0.0926871
140.98,53.7156,11.8695, 0.0957535
141.759,51.7789,11.9024, 0.091785
142.271,52.8597,11.9238, 0.093498
142.68,59.6135,11.9405, 0.104811
143.613,63.3571,11.9792, 0.110837
144.032,64.1949,11.9967, 0.112295
144.241,64.523,12.0054, 0.112752
144.277,67.7723,12.0066, 0.118205
145.104,65.7275,12.0412, 0.113954
146.007,62.7309,12.0789, 0.108338
146.364,58.7775,12.0939, 0.101143
147.188,61.5367,12.1278, 0.105284
147.963,55.7237,12.1601, 0.0947234
148.181,59.7401,12.1688, 0.101532
148.866,65.7761,12.1965, 0.111439
148.949,66.2003,12.1999, 0.112043
149.64,67.1564,12.2281, 0.112934
150.178,59.8684,12.2506, 0.100075
150.446,60.2311,12.2615, 0.100757
150.482,61.9497,12.2629, 0.103639
151.014,62.3459,12.2845, 0.103802
151.619,65.39,12.309, 0.10849
152.027,67.7302,12.3254, 0.112226
152.397,64.3854,12.3406, 0.106223
152.61,61.2978,12.3495, 0.100884
153.491,65.1738,12.3848, 0.106778
153.815,66.0188,12.3979, 0.108182
154.414,63.8607,12.4222, 0.104206
154.927,63.6015,12.4428, 0.103469
155.516,61.5038,12.4666, 0.0997699
155.461,67.7102,12.464, 0.109999
155.833,73.0532,12.4786, 0.118753
156.425,70.1703,12.5025, 0.113534
156.838,70.2237,12.519, 0.11355
156.946,72.3071,12.5232, 0.116836
157.007,70.0989,12.5257, 0.113213
157.53,70.8632,12.5466, 0.114124
158.425,69.8023,12.5823, 0.111845
158.733,68.7677,12.5946, 0.109743
159.161,68.243,12.6116, 0.108731
160.182,67.7929,12.6521, 0.107333
160.587,71.2804,12.6679, 0.112783
160.885,70.1538,12.6797, 0.110862
161.245,76.047,12.6935, 0.119846
161.338,70.1178,12.6976, 0.109893
161.849,71.0422,12.7176, 0.111022
162.22,75.2036,12.732, 0.117127
162.311,79.3223,12.7353, 0.12328
162.877,88.1079,12.757, 0.136805
163.46,85.4106,12.78, 0.131922
164.401,82.0702,12.817, 0.12614
164.704,88.6504,12.8284, 0.135929
165.293,90.2632,12.8513, 0.138312
165.693,94.1628,12.8666, 0.144171
166.094,89.4974,12.8824, 0.137338
166.854,82.5684,12.9123, 0.125751
167.399,83.7519,12.9334, 0.126914
167.242,84.8334,12.9273, 0.12862
167.473,83.1713,12.9363, 0.125549
167.839,85.817,12.9503, 0.129139
168.377,89.4609,12.9708, 0.134073
168.61,98.528,12.9793, 0.147631
168.995,100.307,12.994, 0.150114
169.452,96.0836,13.0118, 0.143502
169.901,98.7033,13.029, 0.147345
170.966,93.8988,13.0701, 0.139507
171.031,90.0919,13.0728, 0.133689
171.376,95.6967,13.0856, 0.141911
171.881,95.8389,13.1049, 0.141819
172.133,97.3033,13.1145, 0.14348
172.056,97.6146,13.1115, 0.143855
172.65,101.305,13.134, 0.148809
173.129,98.9103,13.1524, 0.144699
173.662,97.4378,13.1727, 0.141871
174.514,93.8318,13.2052, 0.136068
175.105,93.932,13.2276, 0.135577
175.965,91.3518,13.2602, 0.131235
176.181,98.4424,13.268, 0.14135
176.703,99.8708,13.2876, 0.143142
176.797,101.52,13.291, 0.145239
177.484,95.2778,13.3172, 0.136141
178.554,90.6651,13.3576, 0.12846
179.139,85.0656,13.3798, 0.120135
179.546,81.9899,13.3952, 0.115271
179.56,80.5523,13.3958, 0.113265
180.447,81.2112,13.4288, 0.113701
180.93,82.8451,13.4467, 0.116035
181.259,86.584,13.4587, 0.120928
181.437,86.632,13.4654, 0.120755
181.739,87.3609,13.4766, 0.12132
182.333,81.2419,13.4989, 0.112434
182.86,80.4784,13.5185, 0.111024
182.816,79.9181,13.5169, 0.110178
182.756,85.5224,13.5144, 0.117763
183.447,82.2412,13.5401, 0.113034
183.638,77.4529,13.5474, 0.106265
