mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.416,0.242942,0.416, 0.242942
0.823,0.479673,0.725172, 0.297124
1.248,0.770494,0.973761, 0.299783
1.647,1.00839,1.17062, 0.276632
2.008,1.25794,1.32156, 0.261466
2.353,1.35239,1.45898, 0.224353
2.822,1.64632,1.61312, 0.219823
3.207,1.99216,1.72977, 0.214901
3.55,2.2835,1.82565, 0.217006
4.014,2.3858,1.95665, 0.18552
4.392,2.82033,2.04795, 0.197901
4.759,3.08892,2.13501, 0.200738
5.08,3.2116,2.2142, 0.177307
5.481,3.22164,2.30707, 0.158409
5.991,3.53892,2.41541, 0.156771
6.357,3.53554,2.49164, 0.148691
6.674,3.79572,2.55473, 0.147291
7.095,3.95597,2.63626, 0.145074
7.466,4.37884,2.7041, 0.15378
7.814,4.3674,2.76929, 0.145019
8.181,4.57223,2.83492, 0.144213
8.535,4.82878,2.8961, 0.14761
8.884,4.95054,2.9567, 0.141911
9.294,5.35756,3.02419, 0.148268
9.754,5.41548,3.10013, 0.143154
10.08,5.25159,3.15353, 0.135226
10.515,5.28377,3.22245, 0.130857
10.909,5.1987,3.28414, 0.123457
11.14,5.51241,3.31836, 0.128498
11.597,5.95059,3.38588, 0.132858
11.987,6.34283,3.44237, 0.137114
12.299,6.76759,3.48681, 0.141186
12.59,6.94391,3.52805, 0.142902
12.846,6.87028,3.56483, 0.138011
13.18,7.3776,3.61041, 0.144935
13.502,7.726,3.65434, 0.147855
13.754,7.40149,3.6899, 0.138678
14.164,7.63711,3.74485, 0.140098
14.365,7.85782,3.77141, 0.141463
14.922,7.89789,3.84535, 0.135297
15.213,8.71162,3.8815, 0.147009
15.591,8.70772,3.9302, 0.144528
15.9,9.73598,3.96747, 0.159155
16.185,9.86478,4.00319, 0.159448
16.542,9.64031,4.04852, 0.15144
16.937,9.00099,4.09869, 0.137699
17.263,8.61582,4.13912, 0.130716
17.533,8.83491,4.17143, 0.132131
17.723,8.75628,4.19467, 0.127675
18.161,8.81909,4.2469, 0.124785
18.643,8.95956,4.30348, 0.123048
18.761,9.27988,4.31671, 0.127021
19.138,9.56299,4.35996, 0.128764
19.422,10.7899,4.39085, 0.142375
19.745,10.708,4.42777, 0.139824
20.19,11.0599,4.4774, 0.142879
20.692,11.1651,4.53343, 0.139994
20.912,10.6502,4.55861, 0.131094
21.19,10.9679,4.58873, 0.133512
21.584,10.6009,4.63215, 0.127141
21.795,10.437,4.65526, 0.123607
22.292,11.0847,4.70772, 0.129424
22.609,12.9261,4.73923, 0.148673
23.034,12.5548,4.78469, 0.140753
23.271,13.0194,4.80899, 0.144642
23.464,13.3607,4.82878, 0.146942
23.918,12.8233,4.87653, 0.137511
24.343,13.6494,4.91925, 0.144032
24.557,13.9167,4.94082, 0.145364
24.78,13.4116,4.96409, 0.137872
25.251,13.714,5.01111, 0.139859
25.312,13.8128,5.01716, 0.140186
25.656,13.1157,5.05229, 0.130473
26.216,12.9474,5.10783, 0.126185
26.495,13.996,5.1343, 0.134058
26.955,13.179,5.17982, 0.124561
27.05,13.6215,5.18855, 0.129031
27.495,14.342,5.23075, 0.134383
27.8,14.296,5.26001, 0.132463
28.008,15.5679,5.27866, 0.143722
28.401,15.6662,5.31593, 0.142034
28.577,18.3301,5.33034, 0.164549
29.011,18.4869,5.37106, 0.162811
29.515,19.2077,5.41744, 0.166448
29.547,20.8858,5.41918, 0.17955
29.896,21.9392,5.45058, 0.187192
30.133,23.1873,5.47125, 0.198552
30.54,23.8683,5.50808, 0.201128
30.85,23.3975,5.53663, 0.195785
31.04,22.8605,5.55433, 0.189453
31.342,21.643,5.58255, 0.177215
31.65,23.1335,5.60909, 0.188235
31.765,23.5698,5.61908, 0.191113
32.251,23.2239,5.66261, 0.185969
32.596,21.9948,5.69407, 0.173721
32.921,22.3788,5.72234, 0.175905
33.104,22.9092,5.73807, 0.178573
33.454,22.6579,5.76886, 0.174375
33.671,22.3528,5.78798, 0.170419
33.945,23.18,5.81124, 0.174626
34.268,24.7522,5.83799, 0.186019
34.538,23.3185,5.86207, 0.174221
34.679,23.088,5.87441, 0.17042
35.119,23.0029,5.91204, 0.166907
35.588,22.6842,5.95198, 0.161967
35.731,22.6786,5.96394, 0.162498
36.124,21.4707,5.99757, 0.15322
36.523,22.8154,6.03009, 0.161159
36.754,23.1175,6.04911, 0.162402
37.116,24.5885,6.07812, 0.172602
37.275,24.0254,6.09152, 0.168498
37.462,25.7245,6.1059, 0.180145
37.685,24.8418,6.12477, 0.172307
