mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.898,0.0915964,0.898, 0.0915964
1.826,0.173723,1.33334, 0.0481684
2.711,0.303482,1.63303, 0.0442251
3.592,0.441538,1.88383, 0.0432003
4.492,0.535933,2.11089, 0.0361612
5.357,0.66155,2.30659, 0.0366076
6.195,0.822972,2.4812, 0.03861
7.081,0.900432,2.65426, 0.0358224
7.972,0.967215,2.8175, 0.0335827
8.857,1.12255,2.97022, 0.0347583
9.717,1.17091,3.11204, 0.0322312
10.581,1.22943,3.24819, 0.030344
11.463,1.23663,3.38159, 0.027914
12.349,1.42721,3.50987, 0.0298664
13.218,1.57448,3.63143, 0.0307045
14.084,1.69895,3.74874, 0.0309733
14.958,1.76023,3.86366, 0.0301792
15.753,1.938,3.96503, 0.0315186
16.609,2.03412,4.07158, 0.0312474
17.389,2.08967,4.16634, 0.030636
18.204,2.49238,4.26253, 0.034835
18.979,2.54458,4.35258, 0.0340415
19.909,2.65672,4.45814, 0.0339739
20.705,2.86797,4.5464, 0.0352837
21.518,3.04968,4.63484, 0.0361647
22.285,3.25178,4.71676, 0.0371921
23.071,3.53996,4.79915, 0.0391599
23.883,3.88931,4.88277, 0.0415195
24.682,4.31886,4.96364, 0.0443286
25.555,4.32098,5.05096, 0.0428382
26.193,4.21977,5.11396, 0.0405708
26.967,4.3479,5.18909, 0.0405198
27.766,4.57323,5.26542, 0.041562
28.626,4.87812,5.34634, 0.0428365
29.473,5.34727,5.4247, 0.0457223
30.289,5.32749,5.49952, 0.0443969
31.075,6.05939,5.57008, 0.049274
31.726,6.23692,5.6282, 0.0494756
32.496,6.25797,5.69628, 0.048454
33.341,6.54671,5.76988, 0.0495706
33.955,6.76698,5.82277, 0.0502988
34.718,6.60649,5.88814, 0.0477676
35.402,6.6304,5.94601, 0.0470289
36.224,6.94386,6.01464, 0.0481044
37.024,7.50741,6.08055, 0.0509532
37.744,7.10446,6.13976, 0.0474735
38.471,7.48516,6.19855, 0.0492455
39.235,7.88379,6.25975, 0.0508644
39.895,8.194,6.31213, 0.0522796
40.603,8.83539,6.36773, 0.0553276
41.402,10.2864,6.42956, 0.0630662
42.24,10.1364,6.49454, 0.0611338
42.938,10.5082,6.54794, 0.06265
43.684,10.3322,6.60485, 0.0600621
44.523,10.5535,6.66806, 0.0601393
45.23,10.549,6.72095, 0.0589116
46.058,10.7626,6.78225, 0.0591207
46.841,10.7797,6.83981, 0.0581682
47.442,11.0926,6.88355, 0.0589121
48.207,10.8642,6.93903, 0.0569464
49.076,11.2142,7.00128, 0.0580466
49.787,11.8176,7.05173, 0.0602637
50.635,11.8078,7.11168, 0.0591044
51.378,12.0751,7.16372, 0.0592676
52.028,12.4292,7.20889, 0.0600623
52.703,12.9968,7.25541, 0.0621638
53.58,12.8416,7.31572, 0.0603541
54.286,13.1162,7.36378, 0.0609293
54.963,14.1936,7.40933, 0.0648904
55.733,13.3877,7.46142, 0.0602516
56.454,12.9639,7.50975, 0.057638
57.036,13.2307,7.54837, 0.0581508
57.524,13.2694,7.58064, 0.0577956
58.272,13.9621,7.62967, 0.0600312
58.94,14.5344,7.67321, 0.0616284
59.736,14.4783,7.72499, 0.0604248
60.423,14.3781,7.7694, 0.0594146
61.002,15.354,7.80635, 0.0627473
61.833,15.4892,7.85941, 0.0625611
62.483,14.3697,7.90098, 0.0572956
63.255,15.224,7.94953, 0.0598954
64.103,14.7124,8.00286, 0.0572976
64.865,15.5688,8.05017, 0.0599033
65.737,16.3058,8.10402, 0.0620238
66.325,16.3634,8.14024, 0.0616806
66.819,15.6022,8.17071, 0.0586534
67.545,15.216,8.21515, 0.0566058
68.387,15.6393,8.26619, 0.0574289
69.211,16.2065,8.3158, 0.0588566
70.096,16.8088,8.36875, 0.0603185
70.69,17.0339,8.40412, 0.0608496
71.214,17.6742,8.43513, 0.0626117
71.782,18.0265,8.46869, 0.0634123
72.531,18.6371,8.51272, 0.0647162
73.029,18.0142,8.54208, 0.062127
73.495,16.458,8.56963, 0.0564199
74.08,16.2316,8.60378, 0.0551349
74.81,15.1359,8.64633, 0.0509957
75.518,16.1637,8.68701, 0.053899
76.239,15.2139,8.72862, 0.0501271
77.039,15.0795,8.77437, 0.0491994
77.726,15.7729,8.81334, 0.0509955
78.159,15.8358,8.83786, 0.0507194
78.822,16.5903,8.8752, 0.0525895
79.215,17.5468,8.89716, 0.0554119
79.763,17.8309,8.92786, 0.0559516
80.323,17.7687,8.95921, 0.0553226
80.764,18.4403,8.98367, 0.0572936
81.403,18.5386,9.01918, 0.0570311
82.017,20.3787,9.05288, 0.0620722
82.743,21.311,9.09276, 0.0643904
82.976,22.4994,9.10537, 0.0677333
83.566,22.9496,9.13766, 0.0686702
84.365,22.3237,9.18143, 0.0659861
84.792,21.6306,9.20479, 0.0635342
85.157,24.2023,9.2242, 0.0707697
85.762,24.1653,9.25696, 0.0703127
86.384,25.2945,9.29035, 0.0730222
87.121,24.7843,9.33004, 0.0709128
87.488,23.7619,9.34985, 0.0679382
88.03,23.3531,9.37887, 0.0663914
88.76,25.5603,9.41739, 0.0722577
89.38,27.2496,9.45002, 0.0766623
89.958,29.0144,9.48031, 0.0812579
90.452,30.6036,9.50612, 0.0850929
90.866,30.5001,9.52793, 0.0841151
