mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.757,0.183952,0.757, 0.183952
1.53,0.345099,1.19141, 0.11053
2.331,0.531441,1.4986, 0.0851786
3.102,0.733592,1.73885, 0.0783901
3.899,0.8748,1.95827, 0.0641902
4.632,1.03658,2.13783, 0.0616838
5.471,1.28516,2.32493, 0.0656652
6.224,1.48382,2.48151, 0.0660775
7.036,1.59071,2.64083, 0.0619326
7.771,1.83657,2.77592, 0.0652147
8.569,1.98925,2.9166, 0.0624308
9.375,2.21438,3.0515, 0.0633443
10.19,2.50791,3.18187, 0.0657379
10.947,2.5502,3.29926, 0.0619604
11.727,2.93647,3.41488, 0.0656371
12.495,3.312,3.52495, 0.0697813
13.163,3.59843,3.61817, 0.0718656
13.883,4.09332,3.71561, 0.0772372
14.692,4.14514,3.82347, 0.0731186
15.351,4.25579,3.90882, 0.0721051
16.002,4.53,3.99106, 0.073436
16.669,4.77743,4.07363, 0.0745732
17.399,4.69179,4.16292, 0.069112
18.116,4.75054,4.24843, 0.0668694
18.846,5.21828,4.33307, 0.0705112
19.5,5.086,4.40831, 0.0667568
20.275,5.56137,4.49494, 0.0704604
20.983,5.4907,4.5734, 0.0670005
21.786,5.6962,4.66038, 0.0668512
22.417,5.84907,4.72765, 0.0663312
23.077,5.89709,4.79709, 0.0649198
23.685,5.98975,4.86014, 0.0640306
24.39,6.01189,4.93233, 0.0621372
25.118,5.86009,5.00592, 0.0588199
25.786,6.0622,5.07211, 0.0596994
26.335,6.34678,5.12581, 0.0611747
26.935,6.38876,5.1841, 0.0601987
27.567,6.49552,5.24474, 0.0598363
28.216,6.76736,5.30614, 0.0609946
28.776,7.30183,5.35832, 0.0645422
29.39,8.03387,5.41482, 0.0698879
30.021,8.43059,5.47258, 0.0719772
30.62,8.1436,5.52746, 0.0673527
31.207,8.62618,5.58007, 0.0698627
31.948,9.40336,5.64568, 0.074373
32.557,10.0367,5.69907, 0.0776749
33.223,10.4473,5.75704, 0.0796111
34.004,10.384,5.82467, 0.0773849
34.541,10.9724,5.87034, 0.0801485
