mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.811,0.153279,0.811, 0.153279
1.645,0.302975,1.24548, 0.093746
2.435,0.451775,1.53863, 0.0676161
3.248,0.674492,1.78314, 0.0684071
4.075,0.791377,2.00497, 0.0551008
4.86,0.894402,2.19298, 0.0508512
5.703,1.04479,2.37757, 0.0501117
6.499,1.232,2.5392, 0.0513826
7.293,1.36716,2.69135, 0.0495534
7.99,1.58591,2.81742, 0.0520791
8.78,1.7736,2.95407, 0.0534462
9.579,2.05976,3.08583, 0.0566647
10.395,2.25297,3.21523, 0.057339
11.122,2.54112,3.32588, 0.0605684
11.832,2.62978,3.43131, 0.0581367
12.625,2.71038,3.54527, 0.056088
13.328,3.35444,3.64161, 0.0666773
13.983,3.4107,3.73085, 0.0637334
14.742,3.75944,3.83088, 0.0663253
15.536,3.97672,3.93315, 0.0663241
16.245,4.153,4.02229, 0.0661827
17.077,4.18508,4.12477, 0.0632881
17.892,4.50835,4.22218, 0.0651742
18.635,4.4178,4.30979, 0.0607076
19.557,4.16077,4.41616, 0.0544881
20.252,4.1605,4.49439, 0.052466
20.979,4.54059,4.5742, 0.0556377
21.684,4.76015,4.65057, 0.0562218
22.464,4.59471,4.73411, 0.0521451
23.344,4.2537,4.82676, 0.0464356
24.298,4.2932,4.92474, 0.0449482
25.107,4.35955,5.00629, 0.0440927
25.847,4.63761,5.07952, 0.0456154
26.558,4.76063,5.14906, 0.045223
27.337,4.97744,5.22409, 0.0460238
28.005,5.29097,5.28748, 0.0477503
28.704,5.55038,5.35308, 0.0486647
29.577,5.42007,5.43422, 0.0464211
30.389,5.99169,5.5081, 0.050001
31.13,6.1471,5.57495, 0.0500869
31.754,6.01948,5.63081, 0.0480312
32.489,5.72191,5.69601, 0.044594
33.164,5.54111,5.75516, 0.0421703
34.061,5.85328,5.83245, 0.043593
34.841,5.98373,5.89894, 0.0434652
35.559,6.43253,5.9593, 0.045811
36.149,6.70079,6.00849, 0.0470303
37.034,6.61884,6.08185, 0.0452188
37.813,6.37406,6.14578, 0.042623
38.397,6.68741,6.193, 0.0439841
39.204,6.68037,6.2579, 0.0430009
39.955,6.89698,6.31758, 0.0435373
40.897,7.25641,6.3916, 0.0448312
41.711,7.66951,6.45483, 0.0465538
42.494,8.04997,6.51509, 0.0478892
43.216,8.23935,6.57023, 0.0481943
44.159,8.09774,6.64175, 0.0462932
44.802,8.36673,6.68991, 0.04709
45.341,9.28872,6.72974, 0.0516711
46.13,9.35312,6.78814, 0.051205
46.873,9.29087,6.84274, 0.0498122
47.771,8.9805,6.90823, 0.0473031
48.375,8.93637,6.95188, 0.0464889
49.09,8.70191,7.00325, 0.0445904
49.723,9.11228,7.0482, 0.046118
50.583,9.05907,7.10904, 0.0448542
51.086,8.8806,7.14442, 0.0434917
51.76,8.57842,7.19158, 0.0414565
52.305,8.75199,7.22934, 0.0418804
52.916,9.16892,7.27137, 0.0433536
53.618,8.5381,7.31972, 0.0398251
54.251,8.76799,7.36279, 0.0404343
55.242,8.90143,7.42979, 0.0401926
56.015,9.39078,7.48152, 0.0418487
56.804,9.32358,7.53412, 0.0409629
57.297,9.26081,7.56681, 0.0403649
57.995,9.08901,7.61286, 0.0392987
58.572,9.2248,7.65065, 0.0394232
59.348,9.68089,7.7011, 0.0408195
59.968,9.41299,7.74135, 0.0392773
60.507,10.346,7.77586, 0.0427993
61.258,10.2814,7.82406, 0.0419958
62.039,10.3195,7.87382, 0.0416668
62.795,9.44298,7.92194, 0.0376728
63.468,9.39099,7.96434, 0.0370809
64.042,9.0223,8.00042, 0.0353276
64.857,9.20255,8.05118, 0.0355708
65.533,9.6229,8.09298, 0.0368869
66.178,9.38833,8.1328, 0.0357251
66.868,9.74256,8.17506, 0.0367126
67.603,9.2234,8.22003, 0.0343104
68.266,9.20124,8.26029, 0.0339555
68.98,9.41958,8.30336, 0.034397
69.695,10.002,8.3462, 0.0361923
70.505,9.42597,8.39475, 0.0336326
71.148,10.1401,8.43283, 0.0358378
71.706,10.9456,8.4657, 0.0382763
72.37,11.2911,8.50477, 0.0390896
73.303,11.6532,8.5594, 0.0397844
74.024,12.3774,8.60129, 0.0418822
74.661,13.3081,8.63807, 0.0446835
75.503,14.224,8.68652, 0.0472019
76.212,14.5831,8.72719, 0.0478892
77.013,14.9268,8.77293, 0.0484333
77.599,15.1042,8.80626, 0.0486273
78.262,15.5694,8.84376, 0.0496977
78.855,15.076,8.87733, 0.0477418
79.445,14.433,8.91063, 0.045394
79.904,14.3168,8.93638, 0.0447527
80.527,14.5453,8.97114, 0.0452805
81.256,13.7965,9.01183, 0.0425792
81.94,14.2204,9.04964, 0.0435205
82.606,14.3668,9.08637, 0.0435949
83.322,13.0823,9.12592, 0.0393083
84.019,13.9486,9.16389, 0.0416676
84.582,15.6033,9.1943, 0.0464422
85.284,16.2133,9.23232, 0.0479521
85.904,15.9348,9.2659, 0.0465755
86.742,16.0675,9.31101, 0.0465777
87.195,17.603,9.3351, 0.0506873
87.889,17.4767,9.37224, 0.0499209
88.692,18.3411,9.41487, 0.0519717
89.172,18.3685,9.44034, 0.0515766
89.901,19.0953,9.47878, 0.053282
90.672,18.7884,9.51944, 0.0519868
91.285,19.1538,9.55153, 0.0527247
92.211,20.6705,9.59969, 0.0563932
92.878,20.4911,9.63441, 0.0555991
93.362,22.3149,9.65926, 0.0601869
94.242,23.7074,9.70455, 0.0633722
94.949,24.3364,9.74084, 0.06457
95.427,26.3967,9.76507, 0.0698057
95.963,26.5376,9.79248, 0.0698254
96.625,26.6984,9.82623, 0.0698332
97.12,27.7276,9.85127, 0.0721589
97.674,30.0097,9.87908, 0.0773856
98.08,31.3156,9.89947, 0.0804252
98.897,31.7743,9.94061, 0.0809516
99.27,32.1011,9.95935, 0.0812474
100.013,33.9488,9.99638, 0.0853872
100.869,34.0539,10.0391, 0.0849667
101.781,34.3371,10.0845, 0.0847708
102.724,32.6319,10.1313, 0.0798879
103.512,30.9019,10.1704, 0.0750648
104.045,30.045,10.1967, 0.0725893
104.578,31.8079,10.2226, 0.0762368
105.048,31.7157,10.2456, 0.0757034
105.529,30.3371,10.2692, 0.0720408
105.909,30.4047,10.2877, 0.0718169
106.66,31.7064,10.324, 0.0744083
107.351,30.7418,10.3576, 0.0718301
108.021,30.6605,10.3899, 0.0710766
108.655,30.218,10.4205, 0.0695393
109.565,30.9258,10.464, 0.070476
110.085,31.3519,10.4888, 0.0711024
110.672,31.4964,10.5167, 0.0711134
111.292,31.365,10.5462, 0.0704529
112.077,29.7031,10.5835, 0.0662329
112.509,30.2239,10.6039, 0.0671886
113.006,30.6999,10.6272, 0.0678744
113.899,30.7388,10.6692, 0.0675891
114.743,28.735,10.7089, 0.062723
115.115,27.2218,10.7264, 0.0590442
