mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.382,0.236076,0.382, 0.236076
0.772,0.490012,0.680031, 0.30956
1.18,0.769603,0.927124, 0.320435
1.677,1.03066,1.18053, 0.283342
2.018,1.30368,1.31381, 0.291906
2.423,1.55807,1.47089, 0.259474
2.812,1.82266,1.60432, 0.238159
3.203,2.16581,1.72017, 0.243995
3.595,2.33897,1.8359, 0.22448
4.045,2.59698,1.95649, 0.217126
4.443,2.78877,2.06012, 0.198882
4.828,2.93239,2.15615, 0.178986
5.227,3.20347,2.24851, 0.171189
5.628,3.51962,2.33535, 0.174103
5.974,3.55736,2.41099, 0.161091
6.419,3.81345,2.50201, 0.158899
6.864,4.11552,2.58953, 0.15831
7.234,4.60123,2.65798, 0.169111
7.734,4.72925,2.75249, 0.157778
8.078,5.16591,2.8127, 0.166665
8.608,5.62434,2.90502, 0.168848
8.876,5.67462,2.95154, 0.164382
9.166,5.56841,3.0017, 0.155771
9.6,6.22599,3.07134, 0.16685
10.103,6.41442,3.15238, 0.165533
10.598,6.6504,3.23008, 0.164624
10.915,6.75177,3.27937, 0.160713
11.266,6.86526,3.33292, 0.157646
11.635,6.71182,3.38867, 0.15193
12.056,6.93686,3.45026, 0.151743
12.292,6.64877,3.48594, 0.140232
12.656,5.97964,3.54012, 0.123571
12.972,6.42522,3.58359, 0.129914
13.37,6.64709,3.6386, 0.130611
13.666,6.65243,3.67918, 0.129655
14.08,7.10758,3.73482, 0.13115
14.335,7.45278,3.76855, 0.133018
14.741,7.59593,3.82214, 0.132229
15.203,7.46578,3.88291, 0.126008
15.479,7.89759,3.91776, 0.130204
15.889,8.5987,3.96874, 0.138078
16.213,8.44962,4.01002, 0.132716
16.578,8.94192,4.05468, 0.13754
16.9,8.68999,4.09512, 0.130002
17.161,8.36708,4.12774, 0.122795
17.481,8.75963,4.16592, 0.126133
18.167,9.18511,4.24724, 0.127935
18.574,9.56253,4.2944, 0.132105
18.747,9.55101,4.31468, 0.130555
19.089,9.87308,4.35374, 0.133879
19.378,9.97711,4.38688, 0.133214
19.794,10.1955,4.43396, 0.133955
20.173,10.5651,4.47624, 0.136264
20.541,11.3944,4.51636, 0.143492
20.849,11.3862,4.55068, 0.140339
21.447,12.6152,4.61461, 0.152375
21.895,13.3379,4.66227, 0.158269
22.211,12.7145,4.69705, 0.148717
22.469,12.279,4.72513, 0.142184
22.695,12.412,4.74897, 0.142309
23.062,12.8002,4.78717, 0.145062
23.556,12.6568,4.83908, 0.139277
23.94,13.8104,4.87748, 0.15019
24.344,14.3897,4.9184, 0.153408
24.615,12.6968,4.94794, 0.132934
25.143,12.4226,5.00162, 0.126829
25.309,13.6175,5.01702, 0.138578
25.723,13.3503,5.05853, 0.134349
26.074,13.4425,5.09313, 0.13414
26.496,12.84,5.13526, 0.125226
26.726,13.5749,5.15705, 0.130971
26.937,14.219,5.17695, 0.136333
27.428,14.9088,5.22374, 0.140641
27.724,15.6098,5.2517, 0.143741
27.902,15.8084,5.2685, 0.144946
28.277,16.2623,5.30376, 0.147252
28.613,16.3972,5.33535, 0.147184
28.695,15.546,5.3438, 0.138923
28.836,17.0831,5.35571, 0.152518
28.936,17.4079,5.36481, 0.154928
29.172,16.9965,5.3872, 0.150206
29.655,15.818,5.43302, 0.13741
30.124,16.3387,5.47585, 0.139232
30.636,17.5055,5.52168, 0.147124
30.966,16.8748,5.55217, 0.139423
31.502,17.688,5.59988, 0.143435
32.049,16.8726,5.64918, 0.135848
32.509,16.1379,5.69039, 0.128526
32.787,16.1116,5.7149, 0.126961
33.172,16.1825,5.7486, 0.12567
33.614,15.871,5.78725, 0.12185
33.824,15.773,5.80536, 0.121842
34.104,15.6511,5.82961, 0.119697
34.271,16.8614,5.8432, 0.128144
34.618,17.224,5.87271, 0.129369
35.075,17.5154,5.91132, 0.131346
35.592,16.3155,5.95576, 0.121071
35.72,17.3876,5.96591, 0.128106
35.722,16.6467,5.96652, 0.122718
36.199,16.8834,6.0064, 0.122297
36.491,16.4499,6.03102, 0.11795
36.886,17.173,6.06332, 0.122324
37.05,18.3335,6.07624, 0.129454
37.33,18.9671,6.09893, 0.133223
37.917,18.0881,6.14763, 0.123833
38.127,19.4688,6.16403, 0.131993
38.513,18.5378,6.1959, 0.12404
38.817,19.1135,6.22015, 0.127008
39.056,20.0149,6.23889, 0.132472
39.587,20.8704,6.28094, 0.13702
39.861,19.2637,6.30359, 0.126013
40.195,19.149,6.33024, 0.123284
40.709,17.2884,6.37175, 0.110154
40.932,18.3034,6.38876, 0.116016
41.285,17.9778,6.41657, 0.112938
41.665,19.2708,6.44558, 0.119786
41.992,19.2819,6.47095, 0.11904
42.435,20.2918,6.50472, 0.12378
42.73,21.2091,6.52704, 0.127937
43.269,20.6746,6.5686, 0.122628
43.485,19.6378,6.58557, 0.115319
43.511,21.5019,6.58673, 0.126117
43.969,21.178,6.62166, 0.122707
44.267,20.6697,6.64446, 0.118199
44.272,20.6061,6.64488, 0.117615
44.69,19.7339,6.67669, 0.111858
45.053,19.2242,6.70409, 0.108196
45.339,20.1781,6.72503, 0.112984
45.703,19.1828,6.75252, 0.106585
45.858,18.7358,6.7642, 0.103692
45.907,20.3563,6.76717, 0.112548
46.365,19.1977,6.8015, 0.104596
46.604,18.6753,6.81929, 0.101455
46.865,19.1568,6.8382, 0.104111
47.015,20.5908,6.84859, 0.111882
47.233,20.7507,6.86447, 0.112291
47.756,21.2065,6.9024, 0.113012
48.13,21.6231,6.92936, 0.114211
48.312,21.8307,6.94245, 0.114669
48.577,21.9821,6.96151, 0.114575
49.019,22.2366,6.99316, 0.114967
49.193,23.8698,7.00501, 0.123027
49.51,23.7219,7.02771, 0.121297
49.874,23.702,7.05362, 0.120385
50.216,24.0714,7.07776, 0.121517
50.464,22.2387,7.09595, 0.111676
50.757,22.1979,7.11662, 0.110779
50.94,21.5664,7.12974, 0.107003
51.224,22.3958,7.14934, 0.111067
51.38,22.2296,7.16036, 0.109486
51.653,23.2206,7.1791, 0.113604
52.007,23.693,7.2036, 0.115296
52.521,24.3055,7.23908, 0.116817
52.788,24.457,7.25757, 0.115718
53.127,26.4588,7.28028, 0.12459
53.811,27.0853,7.32701, 0.125894
53.948,27.2973,7.33628, 0.12695
54.309,26.3415,7.3612, 0.121827
54.569,26.8592,7.37872, 0.123481
55.138,27.241,7.41711, 0.124398
55.527,28.4533,7.44297, 0.129229
55.564,29.5519,7.44515, 0.133731
55.893,30.1196,7.46708, 0.135653
56.222,29.6008,7.48928, 0.132601
56.514,29.0659,7.50894, 0.129776
56.724,28.2079,7.52321, 0.125305
57.288,28.9011,7.56052, 0.126525
57.568,28.2254,7.57924, 0.12325
58.175,25.5003,7.62002, 0.110427
58.777,24.7733,7.65971, 0.105816
59.463,24.7606,7.70445, 0.104512
60.003,25.319,7.73931, 0.106147
60.297,23.5968,7.75878, 0.0983661
60.667,22.9783,7.78278, 0.0952872
61.135,23.6168,7.81267, 0.0971942
61.188,24.0067,7.81595, 0.0988582
61.579,23.7057,7.84107, 0.0967088
61.832,22.6398,7.85751, 0.0916088
61.908,22.7576,7.86233, 0.0918307
62.391,22.5181,7.89306, 0.0906158
62.797,23.5878,7.91851, 0.0940012
63.037,24.6416,7.93341, 0.0979386
63.365,24.6837,7.95408, 0.0976103
63.349,23.5871,7.95334, 0.0932947
63.548,23.0977,7.96604, 0.0903029
63.835,22.2278,7.98428, 0.0862248
64.33,22.9571,8.01507, 0.0886892
64.638,23.733,8.03408, 0.0915093
64.916,23.9831,8.05132, 0.092399
65.087,24.7154,8.0618, 0.0944845
65.527,25.9973,8.08877, 0.0988933
66.071,25.354,8.12254, 0.0953265
66.343,27.5273,8.13881, 0.102933
66.621,27.5513,8.15592, 0.102131
66.705,27.4579,8.16109, 0.101709
67.064,26.8439,8.18322, 0.098935
67.009,24.3149,8.18041, 0.0901089
67.419,22.9175,8.2058, 0.0841416
67.728,21.2,8.22498, 0.0779686
67.88,20.0496,8.23449, 0.073491
67.799,20.2926,8.22952, 0.0742755
67.978,20.2015,8.24044, 0.0733385
68.025,19.3444,8.2435, 0.0698878
68.286,20.0802,8.25919, 0.0719228
68.408,18.8595,8.26685, 0.0674494
68.497,18.644,8.27224, 0.0672276
68.894,17.1268,8.29655, 0.0615651
69.182,17.1969,8.3139, 0.0613445
69.299,17.6196,8.32083, 0.0628869
69.723,19.4543,8.34592, 0.0687874
69.809,19.3185,8.3511, 0.0683848
70.127,18.7109,8.37026, 0.0660002
70.505,18.728,8.39282, 0.0658455
70.795,18.703,8.41009, 0.0656324
71.174,18.7677,8.43257, 0.0658965
71.466,18.3348,8.44998, 0.0640146
71.742,18.9534,8.46617, 0.066009
72.298,20.9312,8.49857, 0.0724819
72.55,21.4455,8.51328, 0.0741713
72.817,21.7835,8.52888, 0.0752099
73.389,22.4716,8.56222, 0.0773939
73.529,23.6352,8.57016, 0.0813723
73.743,22.7029,8.58284, 0.0778946
74.113,20.8102,8.60476, 0.0710286
74.362,20.083,8.6194, 0.0679281
74.598,20.2104,8.63307, 0.0681226
74.894,18.7048,8.65051, 0.0626335
75.244,18.4645,8.67079, 0.0613787
75.528,20.7752,8.68672, 0.0688628
75.832,20.6818,8.70423, 0.0684946
76.127,20.8688,8.72112, 0.0690089
76.304,19.7796,8.73148, 0.065206
76.679,18.604,8.75318, 0.0608418
77.056,17.9269,8.77482, 0.0584627
77.566,20.7596,8.80336, 0.0668621
78.109,19.7611,8.83436, 0.0628676
78.31,20.3439,8.84564, 0.0645336
78.622,19.8811,8.86334, 0.0628246
79.026,20.5053,8.88603, 0.064293
79.145,20.16,8.89279, 0.0631659
79.391,20.4681,8.90654, 0.064133
79.622,20.6491,8.91948, 0.0645108
79.9,19.986,8.93518, 0.0621971
80.164,20.4791,8.94986, 0.0635444
80.283,19.6209,8.95668, 0.060701
80.63,20.0991,8.97596, 0.0618998
80.708,21.4288,8.98008, 0.065962
80.901,21.2933,8.99086, 0.0652453
80.92,21.3476,8.99192, 0.0652415
81.138,21.859,9.00394, 0.0666559
81.175,21.6144,9.00606, 0.0658221
81.334,22.2023,9.01478, 0.067455
81.609,23.7721,9.02977, 0.0721309
81.687,23.407,9.03416, 0.0708874
81.929,21.588,9.04785, 0.0652157
82.233,21.6687,9.06463, 0.0651823
82.63,22.6511,9.08636, 0.0678047
82.918,22.7433,9.10219, 0.067944
83.257,23.7529,9.12062, 0.0709562
83.571,25.309,9.13757, 0.0754565
83.717,26.1249,9.14543, 0.0777793
84.379,26.0654,9.18159, 0.077137
84.442,26.1926,9.18499, 0.0774275
84.633,27.4183,9.1952, 0.0809397
84.952,28.1597,9.21244, 0.0827493
85.062,28.6621,9.21835, 0.0837752
85.058,28.7327,9.21811, 0.084081
85.174,27.9717,9.22453, 0.0817769
85.359,29.1341,9.23437, 0.0851524
85.189,30.6493,9.2249, 0.0898092
85.445,32.5809,9.23847, 0.0952276
85.645,33.241,9.24919, 0.0969677
85.719,34.076,9.25304, 0.0996892
86.077,36.3191,9.27204, 0.105814
86.317,37.9405,9.28474, 0.110156
86.409,36.9417,9.28987, 0.106932
86.796,37.1184,9.31066, 0.107166
86.788,35.6191,9.31045, 0.103064
87.016,35.2018,9.32277, 0.101381
87.357,36.6916,9.34083, 0.105323
87.36,37.2384,9.34091, 0.10695
87.57,37.441,9.35213, 0.106952
87.376,36.6365,9.34189, 0.104738
87.633,36.4343,9.35568, 0.103796
87.543,35.4542,9.35102, 0.100934
88.021,36.3686,9.37643, 0.102889
88.136,34.8235,9.3828, 0.0984951
88.688,33.6646,9.41238, 0.094573
89.075,32.4633,9.43312, 0.0907597
89.543,32.6522,9.4579, 0.0906627
89.866,33.068,9.47493, 0.0914439
89.924,32.6782,9.47804, 0.0903846
90.351,33.8679,9.50039, 0.093175
90.428,33.3348,9.50451, 0.0921404
90.634,33.4761,9.51531, 0.0923616
90.819,32.8962,9.52514, 0.0903492
91.018,33.3016,9.53554, 0.0912097
91.158,33.3531,9.54286, 0.0914734
91.327,34.7181,9.55152, 0.0951506
91.397,34.4534,9.55522, 0.0945292
91.412,35.2202,9.55588, 0.0968075
91.528,37.1491,9.56168, 0.101957
91.473,37.9633,9.5587, 0.104136
91.8,34.594,9.57628, 0.0945708
92.127,35.9527,9.59317, 0.0976689
92.333,35.5723,9.60396, 0.0965287
92.566,37.0016,9.61589, 0.1003
92.685,37.4218,9.62204, 0.100969
92.869,37.9758,9.63152, 0.102514
93.538,42.4945,9.66557, 0.114272
93.813,41.5279,9.67995, 0.111247
93.738,40.0794,9.67628, 0.107213
93.841,41.1638,9.68146, 0.109942
94.463,41.9407,9.71345, 0.111473
94.736,39.9443,9.72778, 0.105897
94.944,40.5848,9.73839, 0.107419
95.099,38.7953,9.74659, 0.102513
95.068,40.9634,9.74472, 0.10803
95.384,38.1925,9.7613, 0.100529
95.519,37.7656,9.76828, 0.0992927
95.652,39.3729,9.77485, 0.103831
95.901,38.5573,9.78771, 0.101207
95.658,42.0031,9.77483, 0.110142
95.764,41.1744,9.78038, 0.107857
96.419,39.3734,9.81409, 0.102224
96.755,38.8269,9.83127, 0.100682
96.965,40.7438,9.8417, 0.105376
96.627,42.676,9.82425, 0.110715
96.75,42.0535,9.8306, 0.108624
96.77,43.0631,9.83149, 0.111285
96.864,41.1015,9.83654, 0.106125
97.153,41.4916,9.85118, 0.106807
97.328,36.8263,9.86067, 0.0946716
97.625,36.1804,9.87582, 0.0926786
97.558,35.1866,9.87255, 0.0903113
97.734,36.3073,9.88132, 0.0932878
98.095,36.834,9.89951, 0.0944503
98.122,36.9771,9.90087, 0.0947349
98.087,38.3774,9.8989, 0.0983892
98.289,37.3594,9.90923, 0.0956328
98.403,39.1146,9.91478, 0.0998623
98.677,37.4986,9.9288, 0.0955388
98.887,37.7323,9.93937, 0.0956718
99.044,38.268,9.9472, 0.0969425
99.159,38.9017,9.95289, 0.0987253
99.005,41.9269,9.94478, 0.106401
99.092,43.8295,9.94889, 0.111192
99.171,44.6458,9.95278, 0.113029
99.738,44.1794,9.98131, 0.111362
99.844,42.4056,9.98683, 0.10697
99.974,42.9973,9.99328, 0.108329
100.096,42.3988,9.99947, 0.106537
100.242,43.8295,10.0066, 0.110108
100.257,44.285,10.0073, 0.111023
100.381,44.9019,10.0134, 0.112437
100.632,47.2666,10.0256, 0.118209
100.96,48.8944,10.0418, 0.121919
101.422,48.0279,10.0649, 0.119195
101.38,46.4196,10.063, 0.115132
101.844,45.9896,10.0861, 0.113812
101.89,46.7038,10.0883, 0.115672
101.969,47.86,10.0921, 0.118295
102.175,51.0743,10.1019, 0.126387
102.548,51.3896,10.1203, 0.126927
102.993,53.377,10.1421, 0.131302
103.048,55.2737,10.1446, 0.135932
103.2,58.0079,10.1517, 0.142411
103.672,53.7883,10.1755, 0.131849
103.682,51.7149,10.1762, 0.12694
103.82,50.7576,10.1831, 0.124247
103.723,51.1363,10.1783, 0.124813
103.71,54.0498,10.1773, 0.131721
103.97,55.7351,10.1899, 0.135457
104.562,54.7682,10.2191, 0.132433
104.895,52.582,10.2356, 0.127023
104.886,52.407,10.2352, 0.126477
104.859,52.7851,10.2339, 0.12745
105.223,52.9633,10.2516, 0.127569
105.543,53.796,10.2671, 0.129087
106,55.588,10.2892, 0.132593
106.18,55.6315,10.298, 0.132272
106.078,54.5958,10.2931, 0.129974
106.169,56.6065,10.2973, 0.134222
106.57,56.4691,10.3168, 0.133534
107.178,57.8723,10.3461, 0.136574
107.336,55.1492,10.3541, 0.129685
107.589,53.5701,10.3665, 0.125561
107.64,58.9684,10.3683, 0.138168
108.13,59.7851,10.3918, 0.139625
108.093,54.1724,10.3907, 0.126019
107.962,54.3166,10.3844, 0.126132
108.215,53.1027,10.3967, 0.123064
108.558,52.8186,10.4133, 0.122088
108.784,53.3894,10.4241, 0.12308
109.269,52.5066,10.4474, 0.120648
108.983,51.5267,10.4338, 0.118687
108.859,51.2211,10.4279, 0.117859
109.279,54.4031,10.4477, 0.124638
109.871,51.8983,10.4763, 0.118448
109.694,48.7584,10.4682, 0.111676
109.859,52.1271,10.4757, 0.119369
110.03,53.8191,10.4836, 0.123237
110.208,53.6789,10.4922, 0.122757
110.918,52.4316,10.5261, 0.119183
110.822,50.3843,10.5218, 0.114544
111.306,50.6584,10.5447, 0.114831
111.6,48.5421,10.5589, 0.109912
111.643,48.8456,10.5609, 0.110604
112.027,50.3983,10.5789, 0.113622
112.088,48.8583,10.582, 0.109972
112.036,49.2887,10.5795, 0.111145
112.461,48.3622,10.5996, 0.108764
112.508,47.2239,10.602, 0.105909
112.819,48.0102,10.6166, 0.107475
112.83,46.4951,10.6173, 0.104053
113.059,46.4076,10.628, 0.103723
113.465,45.1208,10.6473, 0.100589
113.626,47.0201,10.6546, 0.104803
114.02,46.1036,10.6732, 0.102602
114.127,46.2867,10.6782, 0.102721
114.68,46.6216,10.7041, 0.102969
114.433,50.7455,10.6921, 0.112155
114.846,50.2363,10.7115, 0.110567
115.533,50.3969,10.7435, 0.110226
115.705,46.3619,10.7519, 0.101403
116.312,49.5186,10.7798, 0.107608
116.453,50.6579,10.7863, 0.109804
116.36,50.9724,10.7819, 0.110519
116.562,55.4162,10.7908, 0.120166
116.792,52.5388,10.8018, 0.113928
116.868,59.5606,10.8046, 0.12861
116.881,57.1608,10.8055, 0.123051
117.441,55.1265,10.8316, 0.117989
117.63,56.5531,10.8402, 0.121028
117.474,54.4374,10.8332, 0.116933
117.388,58.0415,10.8288, 0.124867
117.45,59.3114,10.8315, 0.127667
117.481,59.6057,10.833, 0.128036
117.312,61.2265,10.825, 0.131667
117.643,62.0615,10.8402, 0.132909
117.724,63.9499,10.8438, 0.136938
117.897,66.8883,10.8515, 0.142823
117.707,67.8832,10.8426, 0.144716
118.046,67.2958,10.8583, 0.143234
118.202,64.8731,10.8657, 0.1385
118.294,62.6675,10.8702, 0.133825
118.366,61.9681,10.8736, 0.131972
118.188,63.0387,10.8653, 0.134396
118.291,66.5468,10.8697, 0.141459
118.331,68.4734,10.8713, 0.145624
118.344,67.5737,10.872, 0.143867
118.303,67.2113,10.8702, 0.14246
119.092,66.1236,10.9065, 0.139461
119.688,70.6926,10.9334, 0.148419
120.157,70.0724,10.9549, 0.146799
120.239,68.3879,10.9588, 0.143239
120.441,67.9865,10.9681, 0.142558
119.889,67.2846,10.9429, 0.141704
120.217,69.3519,10.9577, 0.145688
120.435,71.2558,10.9675, 0.149269
120.734,73.9871,10.9809, 0.154761
120.631,77.0569,10.9759, 0.161584
121.227,69.6815,11.0037, 0.145536
121.297,69.5587,11.0069, 0.145402
121.392,66.2903,11.0115, 0.138448
121.302,68.3167,11.0072, 0.143042
121.761,65.3199,11.0284, 0.136284
121.688,64.6966,11.0251, 0.135157
121.956,61.99,11.0375, 0.129174
122.091,62.2947,11.0436, 0.129778
122.194,62.7944,11.0482, 0.1307
122.714,62.5322,11.0718, 0.129906
122.76,61.9885,11.0739, 0.128992
123.204,60.7964,11.094, 0.126175
123.551,58.4574,11.1099, 0.121102
123.956,53.788,11.1286, 0.110664
124.232,52.0221,11.1411, 0.106964
124.47,52.2152,11.1518, 0.107397
124.439,47.1743,11.1509, 0.0968743
124.613,48.7093,11.1585, 0.100422
