mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.621,0.235359,0.621, 0.235359
1.162,0.465756,0.970444, 0.22023
1.752,0.678493,1.25743, 0.170853
2.384,0.868546,1.50041, 0.132765
2.975,1.14237,1.68839, 0.124319
3.537,1.35063,1.84972, 0.115537
4.162,1.61776,2.0116, 0.115448
4.755,1.94699,2.15257, 0.121419
5.381,2.15784,2.29534, 0.112415
5.979,2.20857,2.42445, 0.100996
6.59,2.46191,2.54702, 0.102626
7.167,2.80109,2.6572, 0.106219
7.746,3.38747,2.76153, 0.119906
8.376,3.75462,2.87334, 0.119889
9.027,3.97427,2.98484, 0.117723
9.688,4.20067,3.09411, 0.114491
10.387,4.52123,3.2049, 0.11562
10.983,4.0327,3.29961, 0.095596
11.77,4.5831,3.41604, 0.100712
12.256,5.05046,3.48565, 0.106271
13.006,5.16395,3.59228, 0.101539
13.619,5.33384,3.67682, 0.0999793
14.229,5.55853,3.7588, 0.100462
14.718,5.50449,3.82381, 0.0964902
15.34,6.13039,3.90346, 0.102983
15.757,6.24396,3.95677, 0.100943
16.446,5.9951,4.04387, 0.0931037
17.121,6.26636,4.12643, 0.0935374
17.759,6.40691,4.20321, 0.0919669
18.395,6.51499,4.2784, 0.0902539
19.136,6.54753,4.36449, 0.0872092
19.728,7.00203,4.43135, 0.0911345
20.365,7.06582,4.50295, 0.0884279
20.952,7.01568,4.56803, 0.0850703
21.555,7.43098,4.63329, 0.0876073
22.127,7.55686,4.6947, 0.086804
22.738,8.17136,4.75885, 0.0913412
23.277,7.85029,4.81575, 0.0855392
23.883,7.45333,4.87888, 0.07964
24.445,7.56497,4.93623, 0.0787127
25.063,8.157,4.99791, 0.0839852
25.647,8.67439,5.05565, 0.0874377
26.196,8.55957,5.10997, 0.0843542
26.656,8.60761,5.15489, 0.083183
27.184,9.18815,5.20548, 0.0870734
27.667,9.37213,5.25165, 0.087287
28.319,9.45726,5.31352, 0.0857018
28.838,9.42976,5.36232, 0.0836902
29.383,10.0163,5.41262, 0.0867135
30.089,10.0971,5.47755, 0.0856059
30.732,10.4502,5.5358, 0.0869723
31.426,10.3985,5.59837, 0.0842982
32.029,10.9522,5.65174, 0.0868669
32.827,10.6711,5.72226, 0.0827323
33.267,11.0937,5.76036, 0.0852956
33.921,11.6068,5.81669, 0.087114
34.49,11.9019,5.86534, 0.087877
34.978,12.3015,5.90672, 0.0886615
35.553,12.6492,5.95512, 0.0896626
36.186,12.9214,6.00798, 0.0903511
36.673,13.9021,6.04794, 0.0956056
37.24,14.3264,6.09454, 0.0968268
37.687,15.1189,6.1307, 0.101734
38.302,15.1628,6.18074, 0.100596
38.76,16.2484,6.21721, 0.106411
39.359,16.4961,6.26521, 0.106332
40.118,17.0201,6.32539, 0.107699
40.793,18.0702,6.37811, 0.112949
41.473,18.7833,6.43097, 0.115812
42.245,19.1129,6.49072, 0.115649
42.859,19.6571,6.53776, 0.11686
43.28,19.2616,6.57016, 0.113229
43.477,18.4334,6.58556, 0.107662
44.178,18.5423,6.63864, 0.106659
44.903,18.8756,6.693, 0.106969
45.453,18.0318,6.73441, 0.10083
46.072,18.6368,6.78011, 0.102254
46.727,19.2985,6.82809, 0.104251
47.361,19.5726,6.87435, 0.104454
48.164,19.6651,6.93261, 0.102948
48.553,19.8652,6.96065, 0.102479
49.248,20.2205,7.01038, 0.102628
49.841,21.1277,7.0523, 0.106156
50.48,20.5276,7.09776, 0.101784
51.018,20.4657,7.13567, 0.100261
51.835,21.5878,7.19241, 0.10437
52.339,21.0241,7.2276, 0.100821
52.773,20.7235,7.25773, 0.0985092
53.112,21.6234,7.2808, 0.102151
53.857,21.7585,7.33183, 0.101301
54.289,22.4655,7.36106, 0.103842
54.739,22.2049,7.39169, 0.101883
55.357,22.0876,7.4335, 0.100111
56.017,22.3327,7.47775, 0.10022
56.436,20.5799,7.50629, 0.0916401
56.96,21.9424,7.54076, 0.0969059
57.681,19.7172,7.58913, 0.0859532
58.391,20.4561,7.63565, 0.0879295
59.085,20.0839,7.68109, 0.0858911
59.74,19.7904,7.72373, 0.0838511
60.407,20.3314,7.7667, 0.0853764
60.785,21.8168,7.79065, 0.0907094
61.447,21.6432,7.83313, 0.0891309
62.055,21.578,7.87189, 0.0882485
62.697,22.6692,7.91235, 0.0916608
63.272,23.214,7.94851, 0.0931871
63.942,22.2627,7.99085, 0.0884263
64.476,21.6834,8.02436, 0.0856026
64.855,22.144,8.04788, 0.0867969
65.456,22.9861,8.08496, 0.089483
66.027,24.2823,8.11996, 0.0936036
66.909,24.4427,8.1741, 0.0931989
67.388,25.8135,8.20308, 0.0977037
67.841,24.4158,8.23102, 0.0915407
68.331,23.6954,8.26093, 0.0881227
68.784,24.3554,8.2882, 0.0899835
69.506,23.502,8.33188, 0.0859422
70.038,22.8965,8.36391, 0.0832206
70.414,24.5347,8.38604, 0.0885568
70.818,25.5748,8.4099, 0.0917583
71.429,24.5929,8.4464, 0.0873501
72.15,24.8935,8.48895, 0.0878096
72.649,26.2018,8.51805, 0.0918341
73.328,27.2984,8.55764, 0.0947179
73.596,25.2788,8.57374, 0.0869983
74.26,26.0264,8.61226, 0.088972
74.816,25.4062,8.64464, 0.0861445
75.512,25.3499,8.68486, 0.0850491
76.023,25.8884,8.71416, 0.0861927
76.741,25.9239,8.75531, 0.085387
77.101,26.5808,8.77575, 0.086951
77.607,27.3766,8.80444, 0.0886795
78.182,29.0889,8.83676, 0.0935751
78.422,31.8319,8.84986, 0.10188
78.729,33.7197,8.86687, 0.107426
79.457,35.5182,8.90757, 0.112103
80.388,33.2355,8.96013, 0.103966
80.985,35.7627,8.99298, 0.111107
81.624,35.1325,9.02858, 0.108536
82.059,34.2215,9.05283, 0.105097
82.625,35.7104,9.08383, 0.108768
83.225,34.1484,9.11708, 0.103578
83.623,36.4128,9.13854, 0.109733
84.371,36.6914,9.17938, 0.109648
84.768,36.6322,9.20103, 0.108824
85.464,37.3707,9.2387, 0.109997
86.057,38.3437,9.27062, 0.112138
86.846,40.0883,9.31285, 0.116483
87.481,40.0156,9.34692, 0.115574
88.015,39.3727,9.37559, 0.112969
88.681,37.4292,9.41138, 0.106619
89.342,37.0231,9.4465, 0.104988
89.969,36.976,9.47969, 0.104079
90.661,38.0101,9.51599, 0.106407
91.567,39.4895,9.5633, 0.109644
92.22,39.9156,9.59734, 0.110417
92.638,38.211,9.61936, 0.10534
93.341,39.0587,9.65577, 0.106411
93.976,41.4674,9.68831, 0.112216
94.514,43.6499,9.7158, 0.117114
95.121,40.4924,9.74744, 0.108055
95.353,40.0004,9.75942, 0.106364
96.238,42.3014,9.80442, 0.111239
97.491,43.7139,9.86798, 0.113863
98.171,44.2397,9.90234, 0.114462
