mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.73,0.197101,0.73, 0.197101
1.45,0.417501,1.1366, 0.158132
2.163,0.648427,1.4247, 0.133204
2.918,0.82927,1.68069, 0.0932849
3.633,0.984315,1.88407, 0.0832764
4.312,1.22865,2.0567, 0.0819694
5.045,1.41898,2.22834, 0.0795043
5.735,1.61278,2.37877, 0.0764363
6.383,1.94832,2.50969, 0.0843869
6.983,2.4447,2.62418, 0.0966275
7.6,2.58,2.7402, 0.0912732
8.203,2.76581,2.8485, 0.0890035
8.91,2.91789,2.97062, 0.0853984
9.516,2.85375,3.07218, 0.0776982
10.247,3.09999,3.18876, 0.0788018
10.968,3.22697,3.30016, 0.0769713
11.657,3.55735,3.40262, 0.0792077
12.397,3.86339,3.50945, 0.0807784
12.988,4.24986,3.59207, 0.0850516
13.629,4.27536,3.68078, 0.0809205
14.391,4.5281,3.78283, 0.0812155
15.04,4.90641,3.86719, 0.0848475
15.752,4.9245,3.95872, 0.0805335
16.484,5.30175,4.04981, 0.0830253
17.163,5.55843,4.13269, 0.0838449
17.83,5.98711,4.2123, 0.0864793
18.399,5.61179,4.28031, 0.0778814
18.997,6.35298,4.34878, 0.0850708
19.727,7.03247,4.43137, 0.0899818
20.275,7.01136,4.49314, 0.0866451
21.12,7.44159,4.58602, 0.0884081
21.761,7.92988,4.65515, 0.0906036
22.447,7.62517,4.72886, 0.084944
22.977,7.72847,4.78461, 0.0844596
23.522,8.0795,4.84098, 0.0869552
24.388,8.21347,4.92981, 0.0849646
25.162,8.32776,5.00782, 0.0837783
25.796,8.84038,5.07044, 0.0867461
26.514,9.61381,5.14027, 0.0916354
27.281,10.2841,5.21396, 0.0956805
28.042,10.6323,5.2864, 0.0960603
28.923,10.3571,5.36958, 0.0907025
29.555,10.101,5.42851, 0.0864079
30.234,10.2713,5.49074, 0.0859023
30.938,10.4342,5.55453, 0.0852757
31.63,10.7491,5.61644, 0.0857058
32.422,10.8199,5.68665, 0.0840792
32.881,11.2588,5.72665, 0.0865185
33.505,11.118,5.7811, 0.0839193
34.087,12.4254,5.83052, 0.0921684
34.623,12.6989,5.87626, 0.0926294
35.393,13.4225,5.94113, 0.0960854
35.834,14.1983,5.97778, 0.100294
36.476,14.0234,6.0315, 0.0971815
37.003,14.681,6.07475, 0.100591
37.74,15.2104,6.13499, 0.101998
38.442,15.5886,6.19192, 0.102227
39.019,15.6046,6.23848, 0.100514
39.603,15.2714,6.28544, 0.0963501
40.081,15.6224,6.32327, 0.0974543
40.809,15.7925,6.38064, 0.0965919
41.65,16.2315,6.44615, 0.0972882
42.287,17.1546,6.4951, 0.100871
42.585,16.9048,6.51817, 0.0987171
43.101,16.9068,6.55773, 0.0975288
43.914,17.2966,6.61937, 0.0981746
44.664,19.3431,6.67507, 0.107761
45.43,19.4211,6.7323, 0.106316
46.145,20.09,6.78505, 0.108219
46.698,19.5907,6.82599, 0.104053
47.52,21.0456,6.88548, 0.110231
48.267,22.6697,6.93904, 0.116743
48.924,21.3782,6.98682, 0.108418
49.639,23.4106,7.03717, 0.117498
50.467,25.5669,7.09512, 0.126362
50.968,25.643,7.13038, 0.125737
51.368,26.0626,7.15829, 0.127031
52.126,25.03,7.21151, 0.120256
52.924,25.7022,7.26652, 0.121816
53.538,24.8225,7.30903, 0.116076
54.46,26.0403,7.37157, 0.119946
55.323,26.9786,7.42969, 0.122625
55.839,28.4271,7.46398, 0.128031
56.687,27.909,7.52082, 0.124123
57.411,26.9921,7.56917, 0.118579
58.164,26.2951,7.61906, 0.113843
58.834,25.8483,7.66314, 0.110359
59.697,26.1072,7.7193, 0.109409
60.278,24.8548,7.75722, 0.103328
60.874,24.53,7.79568, 0.101352
61.469,24.807,7.83374, 0.10161
