mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.421,0.243759,0.421, 0.243759
0.813,0.478034,0.717516, 0.298171
1.176,0.737027,0.934254, 0.303164
1.551,0.981395,1.12194, 0.292246
1.946,1.27308,1.29888, 0.2589
2.301,1.4204,1.44438, 0.214758
2.704,1.73638,1.57967, 0.208614
3.093,2.15235,1.69295, 0.226901
3.5,2.402,1.81702, 0.198422
3.89,2.7479,1.92208, 0.195608
4.234,2.93123,2.01194, 0.186099
4.593,2.73134,2.10491, 0.16235
4.987,2.64682,2.20093, 0.142907
5.376,2.81663,2.28787, 0.141632
5.735,2.83479,2.36718, 0.131426
6.084,3.11095,2.43886, 0.135914
6.45,3.39749,2.51231, 0.138275
6.961,3.36747,2.61427, 0.126563
7.345,3.73399,2.68592, 0.130789
7.617,3.93431,2.73538, 0.134679
8.094,4.33114,2.82033, 0.139689
8.491,4.68591,2.88891, 0.145147
8.841,5.01773,2.94801, 0.150197
9.146,5.26669,2.99886, 0.152822
9.443,4.99675,3.05028, 0.13877
9.78,5.58359,3.10308, 0.150927
10.177,5.52363,3.16755, 0.143606
10.488,5.70185,3.21645, 0.142492
10.919,5.93443,3.2826, 0.143545
11.317,6.32452,3.34186, 0.149015
11.689,6.51828,3.39731, 0.147345
12.163,6.71042,3.4666, 0.145696
12.626,6.99812,3.53264, 0.146481
13.006,7.32196,3.58546, 0.150467
13.464,6.99471,3.65073, 0.136217
13.85,7.11949,3.70349, 0.134147
14.109,7.08311,3.73905, 0.128527
14.504,6.90597,3.79229, 0.122538
14.776,6.86184,3.82855, 0.118227
15.29,7.0639,3.89512, 0.118033
15.704,7.73838,3.94687, 0.126233
16.27,7.79707,4.01834, 0.122957
16.576,8.05022,4.05602, 0.124695
16.906,7.70713,4.09744, 0.116956
17.497,7.82798,4.16932, 0.113784
17.791,7.43531,4.20523, 0.107009
18.237,8.00286,4.25734, 0.111998
18.546,8.32189,4.29314, 0.114952
18.901,7.91123,4.33516, 0.107361
19.191,7.6005,4.36924, 0.100736
19.555,7.63898,4.41095, 0.0984494
20.017,7.9507,4.46286, 0.0998837
20.381,8.20584,4.50334, 0.100876
20.817,8.6595,4.55111, 0.104344
21.225,9.16437,4.59529, 0.108267
21.597,9.2726,4.63564, 0.1078
21.893,9.71955,4.66701, 0.111964
22.476,9.82342,4.72934, 0.109272
22.75,9.1315,4.75922, 0.0998414
23.015,9.50877,4.78668, 0.102755
23.415,10.0028,4.82786, 0.106765
23.732,10.2382,4.86049, 0.10764
24.115,10.8898,4.89918, 0.113028
24.655,10.472,4.95464, 0.106629
24.961,10.2895,4.9857, 0.10382
25.401,9.76619,5.0303, 0.0971119
25.888,9.84944,5.07854, 0.096463
26.216,10.0994,5.11066, 0.0972884
26.701,9.24359,5.15883, 0.0875335
26.844,10.1017,5.17194, 0.0951758
27.144,9.91526,5.20115, 0.0921754
27.461,10.1425,5.23145, 0.0930761
27.819,10.4342,5.26543, 0.0944056
28.229,10.1746,5.30452, 0.0912449
28.572,11.0368,5.33607, 0.0984287
29.067,11.4925,5.38204, 0.100709
29.549,11.2876,5.42701, 0.0966952
29.853,10.3354,5.45583, 0.0870942
30.331,10.8854,5.49917, 0.0902434
30.778,10.9087,5.53977, 0.0890426
31.249,11.561,5.58178, 0.092865
31.581,12.2254,5.61105, 0.0972042
31.843,12.9723,5.63389, 0.102459
32.262,13.2874,5.67082, 0.103845
32.412,12.9302,5.68433, 0.100459
32.758,12.9654,5.71481, 0.0990949
33.209,12.7214,5.7544, 0.0959836
33.557,12.1607,5.78505, 0.0902823
33.908,11.7535,5.81562, 0.0865848
34.386,11.981,5.85654, 0.0870022
34.912,12.6343,5.90099, 0.0904836
35.449,13.0034,5.9462, 0.0918048
35.735,13.6768,5.96985, 0.0959887
36.298,14.6652,6.01633, 0.101768
36.458,14.6603,6.02968, 0.101019
36.75,14.2955,6.05416, 0.0972692
37.153,14.9536,6.08704, 0.101041
37.533,15.9349,6.1177, 0.106947
37.74,17.1524,6.13399, 0.114403
38.26,17.9224,6.1759, 0.118459
38.616,18.0305,6.20473, 0.117588
39.159,16.7237,6.24912, 0.107751
39.411,16.2301,6.26956, 0.103911
39.848,16.8029,6.3041, 0.10659
40.252,17.0105,6.33607, 0.106438
40.669,16.8355,6.36905, 0.104381
41.014,17.6178,6.39577, 0.108394
41.314,16.7774,6.41963, 0.10251
41.855,17.112,6.46156, 0.103328
42.256,17.3145,6.49246, 0.10401
42.579,18.1317,6.51699, 0.107963
42.917,18.4442,6.54279, 0.109008
43.396,18.1933,6.57951, 0.106252
43.899,18.4728,6.61759, 0.106594
44.074,19.2045,6.63058, 0.10961
44.481,19.2196,6.66125, 0.108959
44.891,20.3111,6.69157, 0.11402
45.065,20.2788,6.70464, 0.112921
45.338,21.1238,6.72468, 0.116821
45.766,20.0433,6.75694, 0.109927
46.27,22.6691,6.79315, 0.123263
46.943,21.8997,6.84294, 0.117224
47.289,21.9176,6.86827, 0.116104
47.705,20.926,6.89892, 0.110114
48.133,21.3193,6.92977, 0.111425
48.685,20.5178,6.96994, 0.10507
49.249,20.2111,7.01051, 0.101894
49.595,20.177,7.03517, 0.10153
50.216,19.1714,7.07961, 0.0953571
50.654,19.1663,7.11056, 0.0939629
51.09,19.5039,7.14108, 0.0950191
51.413,19.7064,7.16364, 0.0953857
51.902,20.2404,7.19757, 0.0971977
52.44,20.1464,7.23493, 0.0959116
52.819,19.1282,7.26145, 0.0904132
52.919,18.9724,7.26841, 0.0894368
53.287,17.7466,7.29411, 0.083114
53.72,17.2296,7.32391, 0.0804424
54.01,16.7359,7.34386, 0.0777541
54.467,16.7189,7.37495, 0.0771599
54.813,16.4201,7.39851, 0.0750363
54.988,15.5618,7.41061, 0.0709369
55.336,16.1751,7.43391, 0.0729855
55.838,16.2158,7.46763, 0.0724801
56.49,16.6699,7.51108, 0.0736684
56.823,17.8517,7.53289, 0.078559
57.255,17.928,7.5615, 0.0786356
57.653,18.6106,7.58761, 0.0811677
