mean_hamming,variance_hamming,mean_euclidean,variance_euclidean
0.178,0.146316,0.178, 0.146316
0.372,0.309616,0.34974, 0.24968
0.595,0.470979,0.530082, 0.314013
0.8,0.616003,0.677696, 0.340727
0.995,0.778972,0.799621, 0.355603
1.226,0.978924,0.926617, 0.367375
1.453,1.20178,1.03343, 0.385012
1.671,1.31275,1.14613, 0.357379
1.87,1.5811,1.22746, 0.363334
2.112,1.68947,1.33822, 0.321155
2.323,1.74268,1.42633, 0.288576
2.558,2.04263,1.49168, 0.332888
2.77,1.9871,1.57444, 0.291116
2.965,2.16377,1.63749, 0.283628
3.147,2.27139,1.69998, 0.257043
3.265,2.36279,1.73397, 0.258349
3.39,2.4919,1.77016, 0.25651
3.66,2.4564,1.85482, 0.219624
3.83,2.50309,1.90637, 0.195741
4.076,2.76822,1.96615, 0.210237
4.26,2.78441,2.01715, 0.191079
4.317,3.17051,2.02589, 0.212755
4.502,3.12199,2.07646, 0.190288
4.841,3.40772,2.15719, 0.187531
5.027,3.66027,2.19826, 0.194647
5.312,3.95267,2.2623, 0.19397
5.439,4.05628,2.29088, 0.190854
5.679,4.46195,2.3402, 0.202467
5.872,4.54563,2.38217, 0.197245
6.216,4.66136,2.4546, 0.190892
6.328,4.71444,2.47872, 0.183911
6.441,4.84053,2.50081, 0.186897
6.545,4.60598,2.5235, 0.176918
6.764,4.9963,2.56476, 0.185986
6.925,5.12138,2.59581, 0.186724
7.047,5.0928,2.62026, 0.181196
7.307,5.42074,2.66834, 0.186943
7.5,5.666,2.70275, 0.195112
7.768,5.89217,2.75193, 0.194845
8.041,5.71532,2.80287, 0.184905
8.242,5.50942,2.84125, 0.169298
8.359,5.29812,2.86277, 0.163503
8.763,5.55885,2.93287, 0.161227
8.846,5.46629,2.94779, 0.156517
9.066,5.58166,2.98499, 0.155816
9.335,5.51478,3.03061, 0.150415
9.644,5.66727,3.08153, 0.148176
9.827,5.30307,3.11296, 0.136495
9.953,5.43281,3.13291, 0.137888
10.197,5.63818,3.1714, 0.139218
10.476,6.02142,3.21449, 0.143039
10.533,6.01091,3.22336, 0.142952
10.667,6.42608,3.24264, 0.152284
10.885,6.52175,3.27622, 0.151407
11.146,6.82473,3.31513, 0.155949
11.363,6.88324,3.34828, 0.152047
11.593,6.49332,3.3843, 0.139523
11.728,6.44202,3.40464, 0.136473
11.822,6.05433,3.41959, 0.12844
11.998,5.964,3.44572, 0.125021
12.16,6.20639,3.46872, 0.128049
12.452,6.43568,3.51025, 0.130181
12.654,6.61229,3.53861, 0.132235
12.698,6.41286,3.54514, 0.129967
12.868,6.46856,3.56915, 0.129186
13.143,6.75055,3.60697, 0.1328
13.32,7.26361,3.63008, 0.142543
13.477,7.34347,3.65171, 0.142021
13.728,7.48803,3.68608, 0.140881
13.899,7.52882,3.70922, 0.14076
14.218,7.43245,3.75279, 0.134561
14.551,7.78341,3.79638, 0.138522
14.594,7.40322,3.80294, 0.131662
14.621,7.60536,3.80622, 0.133681
14.743,8.04097,3.82143, 0.13971
15.108,8.41235,3.86856, 0.142254
15.352,8.33811,3.90039, 0.138975
15.416,8.92091,3.90744, 0.147931
15.579,9.32175,3.92771, 0.152083
15.732,8.73618,3.94843, 0.141915
15.892,8.23635,3.96968, 0.133649
16.182,8.10087,4.00653, 0.129713
16.315,7.86175,4.02369, 0.124901
16.604,7.80313,4.05983, 0.121805
16.565,8.4318,4.05383, 0.131439
16.738,8.74936,4.07471, 0.134768
16.97,8.8351,4.10309, 0.134666
17.143,8.70454,4.12434, 0.13281
17.348,9.07489,4.1486, 0.137144
17.539,9.77247,4.17057, 0.145338
17.784,10.1374,4.19951, 0.148084
18.044,10.2121,4.23053, 0.146594
18.342,10.587,4.26513, 0.15064
18.504,11.424,4.28286, 0.161108
18.749,11.9,4.31081, 0.165904
18.719,12.602,4.3061, 0.176472
19.062,13.0302,4.3455, 0.178658
19.268,13.6902,4.36804, 0.188259
19.537,12.9246,4.40024, 0.174833
19.621,12.9274,4.40984, 0.174258
19.698,12.7508,4.41898, 0.170557
19.844,12.5896,4.43577, 0.167933
19.955,12.585,4.44816, 0.168865
20.079,12.7208,4.46204, 0.169132
20.5,12.686,4.50948, 0.164602
20.872,12.1856,4.55162, 0.154702
21.178,12.2603,4.58525, 0.153463
21.221,12.3242,4.58999, 0.152968
21.3,12.782,4.59829, 0.155753
21.589,12.9781,4.62952, 0.15655
21.714,12.2942,4.64407, 0.146595
22.038,12.4366,4.67884, 0.146495
22.264,13.1483,4.70215, 0.153785
22.538,12.8145,4.73175, 0.148535
22.623,13.0449,4.7405, 0.15068
23.101,12.8528,4.79121, 0.145292
23.291,13.0984,4.81093, 0.145999
23.647,13.5964,4.84737, 0.150073
23.726,14.1049,4.85512, 0.153853
23.977,14.5265,4.88058, 0.156967
24.293,14.5932,4.91293, 0.156189
24.342,15.5651,4.91696, 0.165566
24.64,15.8304,4.9471, 0.166271
24.932,15.4574,4.97709, 0.160619
25.074,16.1805,4.99065, 0.167438
25.198,15.6768,5.00379, 0.160134
25.731,16.4687,5.05622, 0.165667
26.042,16.3044,5.08717, 0.162724
26.113,16.3723,5.09418, 0.162328
26.088,16.8622,5.0914, 0.165722
26.402,17.0884,5.12214, 0.165671
26.433,18.2415,5.12403, 0.177371
26.533,18.3049,5.13371, 0.178065
26.749,17.424,5.15561, 0.168727
27.023,17.3325,5.1822, 0.167843
27.273,18.1645,5.20556, 0.175269
27.435,18.1078,5.22124, 0.173754
27.732,18.3422,5.24968, 0.173012
27.707,18.5312,5.24688, 0.177324
27.975,17.9664,5.27305, 0.170017
28.138,18.233,5.28827, 0.17232
28.306,18.0764,5.30441, 0.169361
28.461,18.1465,5.31898, 0.169537
28.551,17.7254,5.32777, 0.166006
28.897,17.0544,5.36103, 0.156461
29.146,15.9408,5.38545, 0.143022
29.276,14.9838,5.39847, 0.132626
29.435,14.9378,5.41332, 0.131092
29.713,14.4906,5.43948, 0.125121
29.884,14.5665,5.45526, 0.124268
29.946,14.7071,5.46085, 0.125229
30.241,15.4289,5.48736, 0.130035
30.642,15.8018,5.52363, 0.131558
30.834,16.4823,5.54059, 0.135941
31.061,16.7873,5.56063, 0.140474
31.389,16.4377,5.59054, 0.134929
31.537,16.3226,5.60382, 0.134245
31.454,16.5499,5.59625, 0.136024
31.705,17.244,5.6182, 0.140883
31.86,16.7684,5.63246, 0.135467
32.111,16.4207,5.65507, 0.131282
32.337,16.1154,5.67541, 0.12679
32.532,15.939,5.69287, 0.123296
32.778,16.3027,5.71438, 0.123848
32.917,16.6841,5.72641, 0.125303
33.261,15.8509,5.75696, 0.118511
33.458,16.7063,5.7735, 0.124783
33.489,16.4199,5.77638, 0.122573
33.692,17.5491,5.79333, 0.129441
33.784,17.7634,5.80116, 0.130676
33.754,16.9415,5.79912, 0.124333
33.823,17.5717,5.80472, 0.12831
34.002,17.602,5.82013, 0.128195
34.051,15.9804,5.82537, 0.116168
34.341,17.2967,5.84948, 0.124675
34.629,17.2794,5.87418, 0.123174
35.064,17.0599,5.91138, 0.119646
35.297,18.0368,5.93064, 0.124504
35.649,19.9038,5.95937, 0.13497
35.798,21.0892,5.97127, 0.141943
35.981,19.9086,5.98725, 0.1339
35.986,18.1438,5.98865, 0.122108
36.111,17.3667,5.99952, 0.116826
36.666,19.9263,6.04441, 0.131259
36.722,18.9507,6.04952, 0.125372
37.123,18.7839,6.08272, 0.123646
37.118,18.5841,6.0824, 0.122615
37.182,17.7189,6.08811, 0.117011
37.466,17.5148,6.11154, 0.115193
37.785,17.5048,6.13763, 0.114544
37.816,17.6841,6.14008, 0.115526
37.955,19.301,6.1506, 0.125313
38.244,19.5805,6.17398, 0.126154
38.403,19.7206,6.18678, 0.126959
38.542,18.3443,6.19864, 0.119038
38.882,17.7401,6.22639, 0.114143
39.117,16.5393,6.24593, 0.105616
39.361,15.7726,6.26588, 0.0999901
39.616,17.0285,6.28564, 0.106983
39.827,17.1551,6.30236, 0.107443
40.054,17.1551,6.32041, 0.106578
40.493,16.64,6.35539, 0.102237
40.818,16.2049,6.38116, 0.0990406
40.924,17.3323,6.38898, 0.105173
41.154,17.3143,6.40698, 0.104795
41.288,17.8491,6.41723, 0.107352
41.343,17.6253,6.4216, 0.106332
41.591,17.5037,6.44098, 0.105125
41.691,16.6455,6.44916, 0.0996742
42.082,17.2613,6.47918, 0.102484
42.194,17.1644,6.48791, 0.101364
42.673,17.7961,6.5245, 0.104137
42.755,17.8289,6.53079, 0.104049
42.901,18.4532,6.54171, 0.107189
43.121,18.1204,6.55864, 0.105408
43.219,18.0851,6.56616, 0.104746
43.122,18.2571,6.55869, 0.105799
43.389,16.4817,6.57981, 0.0953183
43.479,16.8896,6.58647, 0.0975429
43.541,17.4244,6.59094, 0.100731
43.803,17.0562,6.611, 0.0977796
44.153,17.5396,6.63728, 0.0995954
44.425,18.0544,6.65754, 0.102299
44.908,18.9876,6.69341, 0.106452
44.959,18.9215,6.69729, 0.105478
45.283,18.8309,6.7215, 0.104563
45.426,20.5065,6.73148, 0.113334
45.486,20.6219,6.73594, 0.113402
45.81,21.7379,6.75958, 0.118411
46.061,21.6593,6.77818, 0.117525
46.272,21.904,6.79368, 0.11807
46.353,20.7424,6.80011, 0.111832
46.616,21.0765,6.81932, 0.113142
46.747,22.855,6.82818, 0.123258
47.072,23.2548,6.85185, 0.124372
47.141,22.6851,6.85711, 0.121344
47.253,23.753,6.86488, 0.126595
47.251,25.4059,6.86407, 0.135785
47.513,24.6598,6.88351, 0.130461
47.785,25.2668,6.90299, 0.133887
48.172,25.3545,6.93101, 0.133114
48.354,27.0167,6.94356, 0.141037
48.531,26.011,6.95671, 0.135264
48.355,27.5989,6.94336, 0.144851
48.92,27.8656,6.98391, 0.145046
49.028,29.9811,6.99082, 0.156445
49.101,29.2448,6.99635, 0.152059
49.354,29.3267,7.01442, 0.15194
49.631,28.9168,7.0344, 0.14816
49.912,30.6383,7.05379, 0.156104
50.165,32.0818,7.07125, 0.162427
50.267,33.4577,7.07796, 0.169369
50.359,32.1001,7.08497, 0.162147
50.29,34.3899,7.07925, 0.174202
50.651,34.8071,7.10467, 0.17467
50.791,35.837,7.11413, 0.180075
51.266,36.2553,7.14734, 0.181508
51.353,35.2904,7.15387, 0.175235
51.465,34.8348,7.16187, 0.172706
51.296,34.2884,7.1502, 0.170701
51.401,34.8282,7.15735, 0.173337
51.788,35.767,7.18404, 0.177524
51.989,34.5489,7.19848, 0.17085
52.134,36.0361,7.20804, 0.178278
52.351,37.3038,7.22271, 0.183518
52.641,37.3901,7.24282, 0.182667
52.775,35.9564,7.25256, 0.175496
53.028,35.7152,7.27018, 0.172656
53.399,36.4058,7.29548, 0.175118
53.62,38.4676,7.30987, 0.185924
53.753,40.648,7.31821, 0.196922
53.962,44.7745,7.33115, 0.216534
54.15,45.0316,7.34402, 0.21549
54.308,45.4831,7.35474, 0.215937
54.773,44.5935,7.38674, 0.209144
54.954,44.5059,7.39906, 0.208073
55.369,45.2309,7.42694, 0.209618
55.532,45.9269,7.43777, 0.211684
55.702,44.4952,7.44972, 0.203746
55.841,49.1578,7.45758, 0.225509
55.991,48.9849,7.46774, 0.223796
56.386,50.209,7.49385, 0.228305
56.497,47.606,7.50203, 0.216651
56.8,47.9039,7.52217, 0.21698
57.231,45.7236,7.55152, 0.205574
57.809,48.5725,7.589, 0.216202
57.899,50.8768,7.59425, 0.226375
58.326,52.4898,7.62192, 0.232421
58.316,54.3441,7.62082, 0.239165
58.196,56.9236,7.61216, 0.251121
58.191,58.6166,7.61137, 0.258124
58.501,59.938,7.6314, 0.26275
58.497,56.794,7.6321, 0.248106
58.58,54.8535,7.63818, 0.238121
58.653,55.5005,7.64286, 0.239703
58.576,54.9742,7.63797, 0.237489
58.719,56.596,7.64688, 0.244294
58.941,56.9436,7.66131, 0.245373
59.152,60.2888,7.67409, 0.26027
59.376,59.5727,7.68892, 0.256539
59.698,60.9307,7.70961, 0.260034
59.939,61.1073,7.72521, 0.260173
60.29,59.5479,7.74843, 0.251944
60.218,57.5285,7.7444, 0.242305
60.42,62.2336,7.75623, 0.260895
60.901,61.4192,7.78749, 0.256057
60.754,58.6535,7.77887, 0.243208
61.153,63.9496,7.80318, 0.263315
61.573,65.9887,7.82954, 0.271244
61.317,68.2806,7.81255, 0.281083
61.821,66.6629,7.84526, 0.272992
61.912,66.2443,7.85114, 0.271522
61.616,67.8826,7.83177, 0.279414
61.207,68.6142,7.80542, 0.282502
61.319,66.3031,7.8132, 0.272795
61.171,65.1117,7.80397, 0.269131
61.385,68.3727,7.81685, 0.281855
61.316,64.8522,7.81337, 0.267265
61.217,70.0459,7.80556, 0.290105
60.867,69.6333,7.78316, 0.28937
61.277,70.8884,7.80921, 0.293334
61.573,70.0607,7.82846, 0.288147
62.009,71.7469,7.85596, 0.292868
61.919,69.4965,7.85078, 0.28431
62.151,69.6262,7.86548, 0.285183
62.337,66.7795,7.87813, 0.271932
62.703,67.6449,7.9012, 0.274076
62.624,64.2106,7.89703, 0.260789
62.885,64.2999,7.91368, 0.258678
63.218,68.0644,7.93381, 0.272527
63.23,69.4312,7.9343, 0.276769
63.427,69.7267,7.94673, 0.276324
64.164,69.9252,7.99307, 0.274813
64.181,72.2402,7.9936, 0.283271
64.477,76.4354,8.01111, 0.298907
64.293,77.1992,7.9995, 0.300823
64.531,72.8951,8.01549, 0.282834
64.974,72.7993,8.0433, 0.279368
64.783,70.3579,8.03195, 0.270683
65.307,68.5147,8.06502, 0.262281
65.859,70.6912,8.0988, 0.268322
66.11,65.1298,8.11574, 0.244836
66.495,67.8259,8.13887, 0.253784
66.639,74.1408,8.1463, 0.276778
66.984,74.5858,8.16746, 0.276693
67.226,70.2629,8.18333, 0.25914
67.345,69.936,8.19079, 0.25586
67.34,74.2045,8.1895, 0.272328
67.181,70.6402,8.18053, 0.259989
67.378,69.3852,8.19296, 0.253338
67.643,71.4015,8.20866, 0.260866
67.735,71.8269,8.21426, 0.260832
67.576,74.1822,8.20403, 0.269687
67.806,77.2123,8.2174, 0.28033
67.915,77.3597,8.22401, 0.280924
68.184,75.8381,8.24072, 0.274694
68.318,75.7169,8.24891, 0.273763
68.456,73.708,8.25783, 0.264393
68.69,76.8519,8.27137, 0.274575
68.855,73.0799,8.28221, 0.260112
69.514,73.3117,8.32199, 0.258443
69.948,73.8232,8.34803, 0.258354
70.1,73.454,8.3573, 0.255569
70.58,80.0537,8.38463, 0.277983
71.11,77.1939,8.41692, 0.265427
71.513,76.6958,8.44099, 0.262735
72.451,72.5896,8.4974, 0.245279
71.87,70.0471,8.46361, 0.237364
71.986,67.5638,8.47102, 0.227801
72.856,67.7492,8.52232, 0.226165
72.769,66.4555,8.51751, 0.221119
73.367,68.8384,8.55211, 0.228412
73.537,69.5247,8.5619, 0.230871
73.792,69.8749,8.57672, 0.231654
73.974,66.9993,8.58792, 0.221598
73.992,65.6759,8.58923, 0.217024
74.438,65.1942,8.61527, 0.215048
75.026,68.6833,8.64877, 0.224753
75.007,68.0529,8.64784, 0.221889
75.113,65.0162,8.65455, 0.211834
75.58,67.0157,8.68116, 0.217461
76.482,72.4875,8.73205, 0.233343
77.182,81.1689,8.77048, 0.260786
77.961,81.4672,8.8148, 0.260252
78.149,86.0429,8.82471, 0.273354
78.243,85.108,8.83027, 0.26936
78.504,87.2319,8.84474, 0.274673
78.744,87.2665,8.85831, 0.27451
78.461,84.5622,8.84279, 0.266229
78.857,86.5606,8.86484, 0.271757
78.737,83.2099,8.85865, 0.261377
79.164,81.335,8.88311, 0.254234
79.118,81.65,8.8805, 0.254717
79.059,81.0314,8.8773, 0.252345
79.253,84.0309,8.88772, 0.261381
79.718,85.0405,8.91371, 0.263571
79.935,84.2968,8.92604, 0.260592
79.93,80.1191,8.9265, 0.247358
80.334,79.6406,8.94922, 0.245319
80.547,83.8897,8.96038, 0.258415
80.425,84.5865,8.95349, 0.259778
80.47,78.5051,8.95709, 0.240277
80.615,81.2427,8.96476, 0.247692
80.799,83.1187,8.97474, 0.252836
80.559,77.0386,8.96236, 0.23487
80.697,75.1812,8.9704, 0.228695
80.539,77.3321,8.96124, 0.234924
80.41,77.4438,8.95401, 0.23564
80.48,77.0636,8.95797, 0.234609
80.981,73.9966,8.98647, 0.224131
81.456,71.6081,9.01334, 0.215423
81.736,71.2084,9.02895, 0.213803
81.992,69.5299,9.04339, 0.209015
81.78,68.5456,9.0318, 0.20636
81.891,68.9291,9.03788, 0.207356
82.359,70.2421,9.06357, 0.210389
82.774,67.1989,9.08697, 0.200671
82.926,70.6065,9.0948, 0.210151
83.075,71.4274,9.10284, 0.212899
83.582,72.4434,9.13052, 0.215243
83.482,72.8236,9.12498, 0.216529
82.949,74.7405,9.09539, 0.222645
82.909,74.1088,9.09331, 0.2205
83.418,77.2172,9.12078, 0.229102
83.428,75.8428,9.12156, 0.224905
83.521,73.1916,9.12713, 0.216294
83.945,71.366,9.15069, 0.209694
84.049,68.7666,9.15682, 0.201562
