0.892272,0.189847,0.986
1.35279,0.139933,1.97
1.69423,0.14257,3.013
1.95733,0.135858,3.967
2.22074,0.137304,5.069
2.42168,0.132451,5.997
2.60638,0.127757,6.921
2.79588,0.121022,7.938
2.976,0.125432,8.982
3.15388,0.123036,10.07
3.30618,0.120172,11.051
3.44827,0.122485,12.013
3.58913,0.126185,13.008
3.73213,0.121227,14.05
3.8635,0.109378,15.036
3.98398,0.119861,15.992
4.10432,0.125573,16.971
4.22156,0.13139,17.953
4.33572,0.128505,18.927
4.43507,0.135143,19.805
4.5469,0.140672,20.815
4.65006,0.146918,21.77
4.74392,0.129286,22.634
4.84882,0.133927,23.645
4.97225,0.13572,24.859
5.05097,0.138729,25.651
5.1325,0.128515,26.471
5.22766,0.118715,27.447
5.30992,0.11382,28.309
5.39877,0.112343,29.259
5.4844,0.119493,30.198
5.58642,0.117995,31.326
5.6657,0.131,32.231
5.73863,0.118264,33.05
5.81384,0.120419,33.921
5.89184,0.118253,34.832
5.97061,0.104903,35.753
6.05755,0.103127,36.797
6.13302,0.100203,37.714
6.20162,0.0981232,38.558
6.28267,0.0962671,39.568
6.36111,0.106548,40.57
6.43827,0.103959,41.555
6.5218,0.109295,42.643
6.60897,0.108823,43.787
6.67869,0.10724,44.712
6.75356,0.10766,45.718
6.81259,0.107743,46.519
6.87853,0.111917,47.426
6.93196,0.0990164,48.151
6.98136,0.11079,48.85
7.03583,0.104229,49.607
7.11191,0.108899,50.688
7.16398,0.100479,51.423
7.23642,0.102371,52.468
7.30266,0.10033,53.429
7.37798,0.103532,54.538
7.43163,0.108027,55.337
7.50004,0.108421,56.359
7.56875,0.0989618,57.385
7.6398,0.100537,58.467
7.6989,0.102922,59.376
7.75591,0.100887,60.255
7.81316,0.0984884,61.144
7.87016,0.0874815,62.027
7.94193,0.0857465,63.16
8.00638,0.0979547,64.2
8.0632,0.0989417,65.114
8.11566,0.0941856,65.958
8.17463,0.0985497,66.923
8.23908,0.0976878,67.98
8.3055,0.10692,69.088
8.34308,0.106151,69.713
8.38181,0.0984415,70.353
8.4236,0.10317,71.06
8.46072,0.103256,71.687
8.49858,0.105191,72.331
8.53971,0.106286,73.033
8.6031,0.114672,74.128
8.66491,0.110368,75.191
8.70323,0.112734,75.859
8.77142,0.116116,77.054
8.81781,0.114207,77.868
8.8771,0.107795,78.911
8.92016,0.118568,79.688
8.96595,0.115574,80.504
9.00912,0.11634,81.281
9.03458,0.113143,81.737
9.07278,0.120465,82.436
9.12041,0.126781,83.309
9.19154,0.120534,84.605
9.23526,0.131636,85.422
9.28084,0.114767,86.249
