1,0,1
1.41254,0.000683543,1.996
1.73015,0.00060249,2.994
1.99781,0.000769115,3.992
2.23244,0.00125043,4.985
2.4449,0.0013794,5.979
2.64156,0.00115455,6.979
2.82262,0.00163616,7.969
2.99126,0.00234305,8.95
3.15291,0.00224748,9.943
3.30901,0.00158249,10.951
3.45116,0.0025885,11.913
3.59184,0.0025218,12.904
3.72425,0.00312858,13.873
3.85502,0.00294792,14.864
3.9776,0.00370798,15.825
4.10383,0.00324994,16.845
4.22364,0.00302267,17.842
4.33675,0.00355984,18.811
4.44957,0.00351718,19.802
4.55755,0.00348284,20.775
4.66408,0.00337151,21.757
4.76833,0.00322802,22.74
4.86757,0.00355261,23.697
4.96457,0.00401686,24.651
5.06112,0.00447492,25.619
5.15527,0.00520524,26.582
5.24793,0.0052785,27.546
5.3385,0.00575506,28.505
5.4273,0.00630501,29.462
5.51251,0.00677316,30.394
5.59703,0.0069293,31.334
5.67812,0.00811426,32.249
5.76,0.00872257,33.186
5.84152,0.00870735,34.132
5.92512,0.00896418,35.116
6.00696,0.00891506,36.093
6.08677,0.00900911,37.058
6.15929,0.00938319,37.946
6.24078,0.00905896,38.956
6.31962,0.00905264,39.946
6.39096,0.00920898,40.853
6.46747,0.00857727,41.836
6.54196,0.00943276,42.806
6.60627,0.0103877,43.653
6.67527,0.0106187,44.57
6.73772,0.0116485,45.409
6.80734,0.011751,46.352
6.87159,0.0120264,47.231
6.93713,0.0124078,48.136
7.00571,0.0123299,49.092
7.07177,0.0125216,50.022
7.137,0.0134022,50.95
7.20733,0.0128211,51.958
7.26786,0.01346,52.835
7.33904,0.0127299,53.874
7.40345,0.0129604,54.824
7.46712,0.0130661,55.771
7.53005,0.0130741,56.715
7.59477,0.0124095,57.693
7.6519,0.012246,58.564
7.71328,0.0123029,59.507
7.77273,0.0132885,60.429
7.82848,0.0136609,61.299
7.88368,0.0143475,62.167
7.94612,0.0158345,63.157
8.00381,0.0173537,64.078
8.05665,0.017347,64.927
8.11164,0.0186447,65.817
8.17413,0.0188258,66.835
8.22972,0.0199757,67.748
8.27733,0.021208,68.535
8.3349,0.0209414,69.491
8.38548,0.0203226,70.336
8.43663,0.0197664,71.196
8.48635,0.0202098,72.038
8.53863,0.0199905,72.928
8.59235,0.0205022,73.849
8.64564,0.0207336,74.768
8.70112,0.0203647,75.73
8.7568,0.0192532,76.701
8.80765,0.0190905,77.594
8.85802,0.0192658,78.484
8.90803,0.0197274,79.373
8.9543,0.020244,80.2
9.01026,0.0190545,81.204
9.06384,0.0204079,82.174
9.1148,0.0197494,83.1
9.1605,0.0196438,83.935
9.20213,0.0201496,84.7
9.2457,0.0204459,85.504
9.29957,0.0196263,86.502
9.34076,0.0199118,87.27
9.38632,0.0206885,88.124
9.43529,0.0211274,89.046
9.48279,0.0225325,89.946
9.52907,0.022566,90.826
9.57842,0.0244518,91.771
9.62341,0.0234621,92.634
9.66227,0.0249824,93.385
9.71415,0.0255756,94.391
9.75385,0.0266651,95.165
9.80073,0.0267684,96.082
9.83605,0.0273543,96.776
9.88368,0.0250562,97.713
9.91727,0.0251299,98.378
9.95947,0.0266068,99.218
10.0055,0.0286266,100.139
10.0486,0.0296706,101.004
10.0873,0.0293998,101.783
10.1307,0.0288198,102.66
10.1755,0.0285996,103.57
10.2188,0.0279828,104.452
10.2569,0.0271053,105.231
10.2971,0.0255739,106.055
10.3381,0.0248195,106.9
10.3805,0.0234338,107.778
10.4202,0.0214131,108.602
10.4591,0.0208781,109.412
10.5081,0.0203957,110.439
10.5494,0.0198486,111.308
10.5885,0.0211654,112.136
10.6351,0.0218739,113.128
10.6718,0.022415,113.909
10.7105,0.0221121,114.737
10.7498,0.0224814,115.581
10.7958,0.0221044,116.572
10.8346,0.0219876,117.411
10.8734,0.0226553,118.253
10.9071,0.0219658,118.986
10.943,0.0228419,119.772
10.9748,0.0242542,120.471
11.0175,0.0244211,121.41
11.0535,0.0260354,122.207
11.0905,0.0255069,123.024
11.1203,0.0254903,123.686
11.148,0.0261218,124.304
11.1816,0.028666,125.058
11.2233,0.0283164,125.992
11.2478,0.0250547,126.538
11.2774,0.0250656,127.205
11.3138,0.0258253,128.028
11.3425,0.0264242,128.678
11.3919,0.0257091,129.802
11.4228,0.0252989,130.505
11.4532,0.0231437,131.198
11.4899,0.0249477,132.043
11.5354,0.0255138,133.09
11.5728,0.0232394,133.952
11.6015,0.0236056,134.617
11.6384,0.0250224,135.476
11.6743,0.0265498,136.314
11.7144,0.0258831,137.252
11.7557,0.0250172,138.221
11.7884,0.025872,138.991
11.83,0.0254564,139.975
11.8679,0.0254496,140.872
11.91,0.0276067,141.877
11.9452,0.0280326,142.715
11.9778,0.0279193,143.495
12.0134,0.0288252,144.352
12.047,0.0284821,145.158
12.0814,0.0263403,145.987
12.1183,0.0258615,146.879
12.1451,0.025239,147.53
12.1796,0.0258581,148.368
12.2218,0.0251597,149.397
12.2606,0.0253762,150.348
12.2946,0.0250095,151.183
12.3259,0.0260781,151.955
12.3513,0.0261638,152.58
12.3796,0.0229363,153.279
12.4167,0.0255754,154.201
12.4501,0.0246119,155.03
12.4774,0.0237502,155.709
12.5055,0.024454,156.412
12.5315,0.0249838,157.064
12.5584,0.0262308,157.74
12.5978,0.026642,158.732
12.6184,0.0281323,159.251
12.643,0.0287151,159.874
12.6828,0.0275599,160.882
12.713,0.026818,161.648
12.7512,0.0271019,162.621
12.7836,0.0288649,163.449
12.8146,0.0282739,164.241
12.841,0.029994,164.921
12.8706,0.031373,165.682
12.897,0.0304583,166.363
12.9222,0.0304939,167.014
12.9544,0.0300349,167.845
12.9893,0.0306173,168.752
13.0288,0.0322244,169.781
13.0642,0.0333728,170.707
13.0987,0.0345003,171.611
13.1375,0.0378879,172.633
13.1705,0.039512,173.501
13.207,0.0380308,174.462
13.2356,0.0386573,175.22
13.2599,0.0367098,175.863
13.2786,0.0393518,176.36
13.3129,0.035763,177.269
13.3462,0.0369826,178.158
13.3682,0.0365639,178.745
13.3923,0.0345311,179.389
13.4213,0.0343662,180.166
13.4545,0.035005,181.059
13.4859,0.0336218,181.905
13.5094,0.0364151,182.54
13.5348,0.0364092,183.227
13.5674,0.0356544,184.111
13.5812,0.0389449,184.487
13.6156,0.035702,185.421
13.6384,0.0366027,186.043
13.6563,0.0366842,186.532
13.6971,0.0389189,187.649
13.7301,0.0398579,188.556
13.7599,0.0394395,189.375
13.7915,0.0399096,190.244
13.8158,0.0395397,190.916
13.8431,0.0414929,191.673
13.8718,0.0406906,192.467
13.8963,0.042541,193.148
13.9139,0.0433139,193.64
13.936,0.0421243,194.254
13.9604,0.0445754,194.937
13.9806,0.0401414,195.497
13.9992,0.0441545,196.019
14.0367,0.0443849,197.071
14.0684,0.047356,197.966
14.0999,0.0465989,198.854
14.1253,0.0480186,199.572
14.1645,0.0497764,200.681
14.173,0.0444869,200.917
14.1992,0.0460411,201.663
14.2339,0.0461179,202.65
14.2464,0.0463082,203.004
14.281,0.0449763,203.991
14.3073,0.0430459,204.741
14.3246,0.043416,205.237
14.3513,0.042683,206.002
14.3715,0.0433706,206.583
14.3865,0.0453616,207.015
14.4101,0.0441753,207.695
14.4332,0.048193,208.364
14.4629,0.0485478,209.223
14.5005,0.0446866,210.309
14.5207,0.0466915,210.897
14.5416,0.0458023,211.503
14.5674,0.0501099,212.259
14.5942,0.0495521,213.039
14.6165,0.049658,213.69
14.649,0.0468379,214.639
14.6615,0.0469139,215.007
14.6855,0.0456979,215.71
14.7141,0.0430691,216.548
14.7315,0.0451828,217.061
14.7434,0.0465665,217.415
14.7714,0.0464182,218.24
14.7929,0.0477159,218.878
14.8187,0.0470862,219.64
14.8356,0.0491694,220.143
14.8451,0.0514712,220.428
14.8686,0.0506167,221.127
14.8954,0.0501422,221.924
14.9258,0.0499703,222.828
14.9557,0.0500531,223.723
14.9742,0.0511799,224.279
14.9967,0.0460565,224.947
15.0191,0.0460523,225.62
15.0351,0.0489996,226.102
15.0499,0.0499551,226.55
15.0771,0.0488125,227.368
15.1061,0.0518227,228.245
15.1255,0.0455569,228.826
15.1523,0.044693,229.635
15.1857,0.0433656,230.649
15.2202,0.0413679,231.695
15.2582,0.0403111,232.852
15.2873,0.0391609,233.741
15.3085,0.037661,234.387
15.345,0.0368275,235.505
15.3653,0.0357971,236.129
15.389,0.0368854,236.858
15.4155,0.0374746,237.675
15.4311,0.0365918,238.153
15.4501,0.0370685,238.741
15.47,0.0398489,239.361
15.4838,0.0406002,239.789
15.5045,0.0381475,240.428
15.5196,0.0379732,240.894
15.5409,0.0393848,241.559
15.5511,0.0406791,241.877
15.5691,0.0430085,242.438
15.5846,0.0403424,242.921
15.6155,0.0394694,243.883
15.6544,0.0376396,245.099
15.6772,0.0379531,245.812
15.6907,0.0382151,246.236
15.7145,0.0371439,246.983
15.7269,0.0367773,247.373
15.7341,0.0377817,247.599
15.7611,0.0382554,248.449
15.7765,0.0387855,248.938
15.7926,0.0374904,249.444
15.8084,0.0383936,249.943
15.8355,0.0393491,250.803
15.8434,0.0376708,251.052
15.8572,0.0418833,251.493
15.8778,0.0425896,252.146
15.9024,0.043925,252.929
15.9146,0.0451904,253.321
15.9466,0.044202,254.339
15.9658,0.0438953,254.952
15.9865,0.0419955,255.611
16.0118,0.0397978,256.418
16.0337,0.040763,257.12
16.0536,0.0425534,257.76
16.0859,0.0411655,258.798
16.1081,0.0435685,259.515
16.1215,0.0409996,259.943
16.1507,0.0416528,260.885
16.1747,0.0431287,261.665
16.1972,0.042791,262.391
16.2289,0.0402181,263.416
16.2438,0.0416757,263.903
16.2622,0.0416048,264.501
16.2912,0.0392848,265.441
16.3182,0.0394033,266.324
16.3438,0.035471,267.155
16.3719,0.0352783,268.076
16.3924,0.0364769,268.747
16.4079,0.0370386,269.257
16.4199,0.0378453,269.653
16.4429,0.0381103,270.407
16.4717,0.0401125,271.359
16.4878,0.0369775,271.885
16.5151,0.0351067,272.786
16.5359,0.0357032,273.472
16.5593,0.0351466,274.247
16.5725,0.0368028,274.687
16.5913,0.0373843,275.309
16.6166,0.0352396,276.148
16.6354,0.0334852,276.77
16.6556,0.036936,277.447
16.6837,0.0390109,278.387
16.7024,0.0388067,279.011
16.7324,0.0374643,280.01
16.7463,0.0391001,280.478
16.7615,0.0390094,280.987
16.7794,0.0417609,281.589
16.7887,0.0421632,281.904
16.7959,0.0425047,282.146
16.818,0.0418085,282.887
16.8292,0.0398809,283.262
16.8443,0.0388438,283.77
16.8631,0.0375412,284.402
16.8779,0.0411882,284.905
16.8982,0.0413419,285.59
16.9265,0.0395675,286.545
16.9399,0.0395568,287.001
16.9517,0.0387428,287.4
16.9771,0.0382337,288.259
16.9991,0.0384693,289.008
17.0069,0.0383853,289.274
17.0245,0.0371816,289.87
17.0451,0.0362836,290.57
17.0679,0.0336405,291.348
17.0816,0.0320125,291.813
17.0961,0.0308274,292.307
17.1215,0.0309372,293.176
17.1403,0.0320965,293.821
17.1522,0.0312974,294.231
17.1748,0.0317924,295.005
17.1935,0.0312159,295.649
17.2131,0.0323479,296.323
17.2219,0.0344937,296.629
17.245,0.0347664,297.426
17.2588,0.0348216,297.902
17.2783,0.0337572,298.573
17.3059,0.0347368,299.528
17.308,0.0341879,299.601
17.3117,0.0344628,299.73
17.3282,0.0332155,300.301
17.3477,0.0326008,300.976
17.3594,0.0315281,301.381
17.3717,0.031201,301.807
17.393,0.0302613,302.549
17.4064,0.0336494,303.017
17.4301,0.0344412,303.843
17.4448,0.035478,304.358
17.4625,0.0337181,304.975
17.4817,0.0345069,305.646
17.4974,0.0337367,306.193
17.5117,0.0344557,306.694
17.5266,0.0342463,307.217
17.543,0.0326082,307.79
17.5645,0.0328319,308.546
17.5811,0.0331618,309.131
17.5904,0.0344362,309.46
17.6095,0.0332469,310.131
17.627,0.0312097,310.745
17.6399,0.0302491,311.198
17.6496,0.0287926,311.537
17.6706,0.0306935,312.281
17.6702,0.02946,312.266
17.686,0.0280314,312.824
17.7034,0.0301392,313.444
17.7119,0.0289857,313.743
17.7324,0.026922,314.465
17.755,0.0247766,315.268
17.7718,0.0259109,315.863
17.7812,0.0273149,316.201
17.7984,0.0283056,316.813
17.8218,0.0286355,317.647
17.8439,0.0299129,318.435
17.8547,0.0325074,318.822
17.8717,0.0328537,319.43
17.8993,0.0316508,320.417
17.9097,0.0316034,320.79
17.9227,0.0326242,321.255
17.9372,0.0311704,321.773
17.9493,0.0301511,322.209
17.9569,0.0310118,322.482
17.9671,0.0280566,322.844
17.9853,0.0299133,323.5
18.0107,0.0290709,324.415
18.0243,0.0300023,324.907
18.0406,0.0288439,325.491
18.0536,0.0262951,325.958
18.0637,0.0278293,326.325
18.0817,0.02657,326.976
18.1059,0.0280805,327.853
18.1167,0.0280949,328.243
18.1354,0.0258244,328.921
18.136,0.0250064,328.939
18.159,0.0232906,329.775
18.1652,0.0236812,329.997
18.1879,0.0262401,330.827
18.2012,0.0272066,331.313
18.214,0.0283901,331.778
18.2281,0.0288098,332.293
18.2479,0.0282762,333.016
18.2619,0.0267501,333.525
18.2759,0.0274482,334.038
18.3,0.0289485,334.92
18.3137,0.0286691,335.42
18.3299,0.0291731,336.016
18.3375,0.0296466,336.296
18.3638,0.030343,337.262
18.3793,0.0298082,337.832
18.3927,0.0323894,338.326
18.4122,0.0321457,339.043
18.4255,0.032472,339.534
18.4433,0.0328177,340.187
18.4654,0.032346,341.003
18.4871,0.0334286,341.806
18.505,0.0316534,342.466
18.5234,0.0313248,343.146
18.5432,0.0333575,343.884
18.5598,0.0345065,344.502
18.5621,0.0334684,344.586
18.58,0.0324655,345.25
18.5831,0.0329386,345.364
18.5975,0.0311293,345.899
18.6104,0.029891,346.375
18.6212,0.0281327,346.777
18.6382,0.0277748,347.409
18.6552,0.0282502,348.045
18.6642,0.0291628,348.38
18.6805,0.0321848,348.995
18.7054,0.0322709,349.922
18.717,0.0319422,350.359
18.743,0.0319447,351.33
18.7562,0.0321133,351.828
18.7593,0.0299487,351.94
18.7785,0.0310698,352.661
18.7946,0.0304601,353.269
