1,0
1.974,0.0253237
2.968,0.0409757
3.942,0.0886364
4.947,0.10019
5.953,0.0747913
6.965,0.0657748
7.969,0.0540391
8.951,0.0905992
9.945,0.0919732
10.942,0.110637
11.938,0.138157
12.925,0.187376
13.959,0.109318
14.955,0.0509753
15.955,0.0629754
16.945,0.0939738
17.959,0.0553191
18.961,0.0494793
19.932,0.0973755
