1,0
1.818,0.148877
2.571,0.490963
3.402,0.952395
4.248,1.4625
5.141,1.98313
6.002,2.56001
6.852,3.18608
7.795,3.54094
8.792,3.76272
9.777,4.17132
10.822,4.16233
11.816,4.52214
12.732,4.87419
13.726,4.96292
14.743,4.32497
15.738,4.69534
16.687,5.54504
17.655,5.19201
18.759,4.38891
